 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Masc
Período:2010
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"J12   Pneumonia viral NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;1;8;-;13
"J13   Pneumonia dev Streptococcus pneumoniae";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"J15   Pneumonia bacter NCOP";-;-;7;-;1;4;3;2;4;5;4;7;7;20;21;33;31;39;72;69;227;-;556
"J16   Pneumonia dev out microorg infecc espec NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2;-;4
"J18   Pneumonia p/microorg NE";-;20;109;-;60;15;10;38;53;98;120;173;219;382;424;502;557;649;896;1039;3197;41;8602
"J20   Bronquite aguda";-;-;3;-;-;-;-;1;-;-;-;-;-;-;2;1;-;1;-;1;4;-;13
"J21   Bronquiolite aguda";-;2;21;-;1;1;-;-;1;-;1;1;1;2;-;1;1;-;1;3;5;-;42
"J22   Infecc agudas NE das vias aereas infer";-;-;-;-;-;-;-;1;-;2;-;-;1;-;-;-;1;-;3;2;-;-;10
"J31   Rinite nasofaringite e faringite cronicas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;2
"J32   Sinusite cronica";-;-;-;-;-;-;1;-;-;-;-;2;1;1;-;1;-;-;3;-;-;-;9
"J35   Doenc cronicas das amigdalas e das adenoides";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"J36   Abscesso periamigdaliano";-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"J38   Doenc das cordas vocais e da laringe NCOP";-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;2;2;-;-;1;-;9
"J39   Outr doenc das vias aereas super";-;-;3;-;-;-;3;-;2;2;1;-;-;2;1;5;1;-;-;-;1;-;21
"J40   Bronquite NE como aguda ou cronica";-;-;-;-;-;-;-;-;-;-;1;1;-;1;2;2;2;4;5;4;13;-;35
"J41   Bronquite cronica simples e a mucopurulenta";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;4;-;7
"J42   Bronquite cronica NE";-;-;3;-;-;-;1;-;-;-;-;1;1;-;5;4;7;8;7;9;16;-;62
"J43   Enfisema";-;-;-;-;-;-;-;-;1;-;1;2;1;9;21;35;53;71;114;117;221;-;646
"J44   Outr doenc pulmonares obstrutivas cronicas";-;-;3;-;3;2;1;-;1;4;3;11;26;54;147;242;388;517;733;950;1722;1;4808
"J45   Asma";-;-;-;-;3;-;1;1;4;2;2;3;13;5;6;4;8;11;14;8;19;-;104
"J46   Estado de mal asmatico";-;-;-;-;3;1;-;1;1;1;1;1;3;2;2;2;2;2;1;1;8;-;32
"J47   Bronquectasia";-;-;1;-;-;-;-;1;4;1;-;-;2;1;1;3;3;2;2;3;20;-;44
"J61   Pneumoconiose dev amianto outr fibr minerais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"J62   Pneumoconiose dev poeira que cont silica";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;4;2;4;6;6;-;26
"J64   Pneumoconiose NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;5;4;5;12;-;32
"J67   Pneumonite hipersensibilid dev poeiras org";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;2;2;2;1;1;-;11
"J68   Afecc resp dev inal prod quim gas fumac vap";-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;1;-;3;3;3;6;-;19
"J69   Pneumonite dev solidos e liquidos";-;-;22;-;4;-;1;3;5;8;7;7;13;15;19;21;26;34;43;62;196;-;486
"J70   Afeccoes respirat dev outr agentes externos";-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;1;1;2;-;3;-;10
"J80   Sindr do desconforto respirat do adulto";-;-;-;-;-;1;-;1;-;2;1;3;2;2;1;3;-;3;5;1;3;-;28
"J81   Edema pulmonar NE de outr form";1;-;1;-;1;1;2;9;7;14;16;26;25;34;43;33;33;27;23;21;49;6;372
"J82   Eosinofilia pulmonar NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2
"J84   Outr doenc pulmonares intersticiais";-;-;2;-;2;1;1;-;3;3;4;5;5;17;13;28;35;49;50;57;97;-;372
"J85   Abscesso do pulmao e do mediastino";-;-;1;-;1;-;-;-;-;-;3;-;5;11;1;9;6;5;5;4;4;-;55
"J86   Piotorax";-;-;2;-;-;-;-;1;2;1;1;7;6;12;10;7;7;6;7;8;13;1;91
"J90   Derrame pleural NCOP";1;-;-;-;-;-;-;1;-;-;-;-;4;5;3;4;8;11;9;15;22;-;83
"J93   Pneumotorax";1;-;2;-;1;-;-;1;-;-;-;-;1;3;1;1;1;4;3;3;8;-;30
"J94   Outr afeccoes pleurais";-;-;-;-;-;-;1;-;1;1;-;1;2;1;1;2;-;-;-;-;3;1;14
"J96   Insuf respirat NCOP";-;-;6;-;3;-;1;3;6;2;7;12;15;11;18;23;22;36;35;50;111;4;365
"J98   Outr transt respirat";1;-;6;-;3;-;2;5;4;5;8;15;15;14;29;33;27;41;51;50;142;2;453
"K10   Outr doenc dos maxilares";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"K11   Doenc das gland salivares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"K12   Estomatite e lesoes correlatas";-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;1;-;-;1;-;-;-;5
"K13   Outr doenc do labio e da mucosa oral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
"K20   Esofagite";-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;1;1;1;1;4;1;-;12
"K21   Doenc de refluxo gastroesofagico";-;1;6;-;1;-;-;-;1;-;-;-;-;1;-;1;1;1;-;-;4;-;17
"K22   Outr doenc do esofago";-;-;-;-;-;-;-;-;2;2;1;1;2;1;4;5;9;5;8;9;9;-;58
"K25   Ulcera gastrica";-;-;-;-;-;-;-;-;3;2;3;9;6;12;19;15;21;24;27;24;41;-;206
"K26   Ulcera duodenal";-;-;1;-;-;-;-;-;3;1;2;3;6;7;11;14;11;16;21;21;29;-;146
"K27   Ulcera peptica de localiz NE";-;-;-;-;-;-;-;1;-;1;3;2;3;5;12;16;10;5;12;13;19;-;102
"K28   Ulcera gastrojejunal";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;-;-;1;-;-;-;6
"K29   Gastrite e duodenite";-;-;-;-;-;-;1;-;2;-;-;1;2;-;5;9;6;6;4;11;18;-;65
"K30   Dispepsia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;3
"K31   Outr doenc do estomago e do duodeno";-;-;-;-;1;-;-;-;-;-;1;1;4;1;-;3;3;2;3;3;12;-;34
"K35   Apendicite aguda";-;-;-;-;1;3;2;-;4;3;3;4;4;9;7;5;1;9;10;10;9;-;84
"K37   Apendicite SOE";-;-;-;-;1;1;-;-;-;-;-;-;1;1;1;2;2;4;1;3;4;-;21
"K38   Outr doenc do apendice";-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;1;-;5
"K40   Hernia inguinal";-;-;2;-;-;-;-;-;-;-;-;1;-;3;1;1;8;11;9;19;32;-;87
"K41   Hernia femoral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"K42   Hernia umbilical";-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;1;4;3;2;2;-;-;16
"K43   Hernia ventral";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;2;9;-;4;1;-;20
"K44   Hernia diafragmatica";-;-;1;-;-;-;-;-;-;-;-;-;1;2;3;1;-;2;1;1;5;-;17
"K45   Outr hernias abdominais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"K46   Hernia abdominal NE";-;-;-;-;1;-;-;1;-;1;-;4;1;2;2;4;8;7;10;8;16;-;65
"K50   Doenc de Crohn";-;-;-;-;-;-;-;-;1;-;2;1;-;2;2;2;2;2;3;1;-;-;18
"K51   Colite ulcerativa";-;-;1;-;-;-;-;-;-;2;-;1;2;-;5;-;4;1;1;2;2;-;21
"K52   Outr gastroenterites e colites nao-infecc";-;-;2;-;-;-;-;-;-;-;-;-;2;-;-;3;4;3;1;2;10;-;27
"K55   Transt vasculares do intestino";-;-;-;-;-;-;-;1;1;3;2;6;11;17;30;33;43;51;61;92;128;-;479
"K56   Ileo paralitico e obstr intestinal s/hernia";-;-;5;-;1;-;2;3;-;3;2;3;6;9;17;16;18;27;60;41;120;-;333
"K57   Doenc diverticular do intestino";-;-;-;-;-;-;-;-;-;1;1;-;5;2;10;15;13;16;22;23;53;-;161
"K58   Sindr do colon irritavel";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"K59   Outr transt funcionais do intestino";-;-;-;-;-;-;1;1;1;1;-;2;-;1;1;2;2;2;2;7;18;-;41
"K60   Fissura e fistula das regioes anal e retal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"K61   Abscesso das regioes anal e retal";-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;1;1;3;3;1;-;12
"K62   Outr doenc do reto e do anus";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;3;1;1;-;10
"K63   Outr doenc do intestino";-;1;1;-;3;-;1;-;-;1;5;4;3;6;7;17;10;20;11;12;28;-;130
"K65   Peritonite";-;-;1;-;-;1;1;-;1;6;-;5;9;16;16;21;38;22;29;26;36;1;229
"K66   Outr transt do peritonio";-;-;-;-;-;-;-;-;1;-;-;2;-;2;1;2;1;2;3;2;1;-;17
"K70   Doenc alcoolica do figado";-;-;-;-;-;-;-;-;3;22;86;153;258;347;428;362;242;163;97;79;37;6;2283
"K71   Doenc hepatica toxica";-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;2;1;2;2;1;-;11
"K72   Insuf hepatica NCOP";-;-;2;-;-;-;1;3;2;4;11;28;34;40;69;75;48;57;51;36;36;3;500
"K73   Hepatite cronica NCOP";-;-;-;-;1;-;-;-;-;-;1;2;3;6;6;3;2;2;1;3;3;-;33
"K74   Fibrose e cirrose hepaticas";-;-;-;-;-;1;1;2;1;9;56;76;150;253;319;281;231;187;132;98;93;7;1897
"K75   Outr doenc inflam do figado";-;-;1;-;-;-;-;-;2;1;5;2;6;5;7;4;7;6;3;2;8;-;59
"K76   Outr doenc do figado";-;-;3;-;2;1;1;5;-;6;20;40;57;78;89;78;60;67;31;30;29;1;598
"K80   Colelitiase";-;-;-;-;-;-;-;-;-;-;2;1;4;5;4;21;12;22;25;26;56;-;178
"K81   Colecistite";-;-;-;-;-;-;-;1;1;2;2;1;-;7;12;11;16;13;27;20;68;1;182
"K82   Outr doenc da vesicula biliar";-;-;-;-;-;-;-;-;1;-;1;1;-;-;1;5;4;3;2;5;10;-;33
"K83   Outr doenc das vias biliares";-;-;1;-;1;-;-;-;-;1;1;2;9;8;10;9;17;15;25;22;32;-;153
"K85   Pancreatite aguda";-;-;1;-;-;1;1;3;12;19;37;61;56;65;67;57;38;55;67;60;79;1;680
"K86   Outr doenc do pancreas";-;-;-;-;-;-;1;-;1;5;7;7;13;14;27;20;11;8;5;6;6;-;131
"K90   Ma-absorcao intestinal";-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;1;1;-;-;-;1;-;6
"K92   Outr doenc do aparelho digestivo";-;-;-;-;2;-;-;1;-;2;4;11;16;30;49;39;50;59;60;79;156;4;562
"L02   Abscesso cutaneo furunculo e antraz";-;-;1;-;-;1;-;-;-;-;-;3;3;2;2;2;5;5;3;5;7;-;39
"L03   Celulite";-;-;-;-;-;1;-;-;-;-;-;1;7;3;8;5;11;7;5;2;24;-;74
"L04   Linfadenite aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"L08   Outr infecc localiz pele e tec subcutaneo";-;-;-;-;-;-;-;-;2;-;-;-;1;5;1;1;3;3;6;3;11;-;36
"L10   Penfigo";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;-;1;-;-;1;-;7
"L12   Penfigoide";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"L13   Outr afeccoes bolhosas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"L23   Dermatites alergicas de contato";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"L40   Psoriase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;3
"L51   Eritema polimorfo";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;2;-;2;-;-;-;7
"L88   Piodermite gangrenosa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"L89   Ulcera de decubito";-;-;-;-;-;-;-;1;2;1;2;-;2;2;1;-;8;13;11;17;53;-;113
"L93   Lupus eritematoso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"L97   Ulcera dos membros infer NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;1;4;7;8;-;24
"L98   Outr afeccoes da pele e tec subcutaneo NCOP";-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;1;4;2;-;3;-;14
"M00   Artrite piogenica";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;3;3;6;1;1;3;-;19
"M05   Artrite reumatoide soro-positiva";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;3
"M06   Outr artrites reumatoides";-;-;-;-;-;-;-;-;-;1;-;-;3;1;1;2;5;3;2;4;1;-;23
"M08   Artrite juvenil";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;2
"M10   Gota";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;1;1;-;-;-;6
"M13   Outr artrites";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;3
"M16   Coxartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;-;4
"M17   Gonartrose";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2;1;1;-;6
"M18   Artrose prim articulacao carpometacarpiana";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"M19   Outr artroses";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;1;2;-;7
"M23   Transt internos dos joelhos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"M25   Outr transt articulares NCOP";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;3;1;7;-;13
"M30   Poliarterite nodosa e afeccoes correlatas";-;-;-;-;-;1;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;3
"M31   Outr vasculopatias necrotizantes";-;-;-;-;-;-;-;1;-;-;-;1;2;1;1;3;6;8;7;5;7;-;42
"M32   Lupus eritematoso disseminado";-;-;-;-;-;-;2;1;-;2;4;3;2;3;4;1;2;3;-;-;-;-;27
"M33   Dermatopoliomiosite";-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;1;-;1;-;-;-;-;5
"M34   Esclerose sistemica";-;-;-;-;-;-;-;-;-;2;-;-;2;3;-;2;3;-;2;1;-;-;15
"M35   Outr afeccoes sistemicas do tec conjuntivo";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2;-;-;-;-;-;-;4
"M41   Escoliose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"M45   Espondilite ancilosante";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2
"M46   Outr espondilopatias inflam";-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;3;4;3;-;-;2;-;16
"M47   Espondilose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;2;-;6
"M48   Outr espondilopatias";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;4;1;6;-;15
"M50   Transt dos discos cervicais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"M51   Outr transt de discos intervertebrais";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;3
"M53   Outr dorsopatias NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"M60   Miosite";-;-;-;-;-;-;-;-;2;-;-;-;-;1;1;1;-;2;3;-;2;-;12
"M62   Outr transt musculares";1;-;-;-;-;-;-;-;-;-;-;1;3;-;5;3;2;9;2;15;20;-;61
"M72   Transt fibroblasticos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;3
"M80   Osteoporose c/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;10;-;14
"M81   Osteoporose s/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;5;-;8
"M84   Transt da continuidade do osso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;2;2;12;-;21
"M86   Osteomielite";-;-;-;-;-;-;-;-;-;-;1;1;3;5;4;2;4;5;7;6;10;-;48
"M87   Osteonecrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"M88   Doenc de Paget do osso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"M89   Outr transt osseos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"N00   Sindr nefritica aguda";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;2
"N02   Hematuria recidivante e persistente";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2
"N03   Sindr nefritica cronica";-;-;-;-;-;-;-;-;1;1;-;1;2;3;1;6;-;3;-;2;7;-;27
"N04   Sindr nefrotica";-;-;-;-;1;-;-;-;-;2;-;1;1;1;1;1;-;-;-;-;-;-;8
"N05   Sindr nefritica NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;1;-;4
"N07   Nefropatia hereditaria NCOP";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;2
"N10   Nefrite tubulo-intersticial aguda";-;-;-;-;-;-;-;-;-;-;3;1;3;1;3;6;9;7;8;11;37;1;90
"N11   Nefrite tubulo-intersticial cronica";-;-;-;-;-;-;-;2;-;-;-;1;-;-;1;-;-;2;3;3;3;-;15
"N12   Nefrite tubulo-intersticial NE aguda cronica";-;-;-;-;-;-;1;-;3;-;3;2;5;4;5;8;14;9;15;29;62;-;160
"N13   Uropatia obstrutiva e p/refluxo";-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;2;-;1;4;4;7;-;21
"N15   Outr doenc renais tubulo-intersticiais";-;-;-;-;-;-;-;-;-;-;-;1;3;2;1;-;1;2;1;-;2;-;13
"N17   Insuf renal aguda";-;2;2;-;1;-;1;3;1;4;3;6;9;12;14;33;29;26;38;60;84;-;328
"N18   Insuf renal cronica";-;-;1;-;3;-;1;3;1;7;10;16;18;31;38;61;73;75;83;111;247;1;780
"N19   Insuf renal NE";-;1;-;-;1;-;1;-;-;3;3;3;4;3;12;20;22;35;29;59;108;-;304
"N20   Calculose do rim e do ureter";-;-;-;-;-;-;-;-;-;-;2;-;2;2;1;2;6;5;11;5;5;-;41
"N21   Calculose do trato urinario infer";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;2
"N23   Colica nefretica NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"N26   Rim contraido NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"N28   Outr transt do rim e do ureter NCOP";-;-;-;-;-;-;-;1;-;1;1;2;3;2;3;3;4;2;5;2;7;-;36
"N30   Cistite";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;3;2;5;6;17;-;37
"N31   Disfuncoes neuromusculares da bexiga NCOP";-;-;-;-;-;-;-;-;-;1;-;1;1;-;2;2;2;1;-;1;-;-;11
"N32   Outr transt da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;1;1;4;-;10
"N34   Uretrite e sindr uretral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2
"N35   Estenose da uretra";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;2;1;2;-;7
"N36   Outr transt da uretra";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
"N39   Outr transt do trato urinario";-;-;3;-;3;-;-;-;1;6;7;6;8;23;30;48;49;61;107;159;512;-;1023
"N40   Hiperplasia da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;4;4;16;9;32;87;-;154
"N41   Doenc inflam da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;3;3;5;-;14
"N42   Outr afeccoes da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;5;2;4;-;15
"N43   Hidrocele e espermatocele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N45   Orquite e epididimite";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;3
"N48   Outr transt do penis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;1;-;4
"N49   Transt inflam orgaos genitais masc NCOP";-;-;-;-;-;-;-;1;-;1;2;1;4;5;5;6;6;5;4;6;6;1;53
"N50   Outr transt dos orgaos genitais masc";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;1;-;-;-;-;4
"N61   Transt inflam da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"P00   Fet rec-nasc afet afec mat n obr rel grav at";100;30;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;144
"P01   Fet rec-nasc afet complic maternas gravidez";101;19;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;129
"P02   Fet rec-nasc afet compl plac cord umb membr";91;16;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;113
"P03   Fet rec-nasc afet out compl trab parto parto";24;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28
"P04   Fet rec-nasc infl af noc trans plac leit mat";3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P05   Crescimento fetal retard e desnutric fetal";4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"P07   Transt rel gest curt dur peso baix nasc NCOP";195;10;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;212
"P10   Laceracao intracran hemorrag dev traum parto";1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P15   Outr traum de parto";3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P20   Hipoxia intra-uterina";41;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47
"P21   Asfixia ao nascer";116;18;16;-;1;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;155
"P22   Desconforto respirat do recem-nascido";285;60;19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;364
"P23   Pneumonia congen";34;6;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44
"P24   Sindr de aspiracao neonatal";47;21;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;90
"P25   Enfisema interst afecc corr orig per perinat";10;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"P26   Hemorragia pulmonar orig periodo perinatal";44;12;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;58
"P27   Doenc respirat cron orig periodo perinatal";1;1;23;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28
"P28   Outr afeccoes respirat orig per perinatal";98;14;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;116
"P29   Transt cardiovasc orig periodo perinatal";37;10;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54
"P35   Doenc virais congen";1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P36   Septicemia bacter do recem-nascido";179;212;50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;441
"P37   Outr doenc infecc e parasit congen";1;2;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"P38   Onfalite recem-nasc c/ou s/hemorragia leve";-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"P39   Outr infecc especificas do periodo perinatal";29;12;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47
"P50   Perda sanguinea fetal";2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P52   Hemorragia intracran nao-traum feto rec-nasc";12;8;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23
"P53   Doenc hemorragica do feto e do recem-nascido";5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"P54   Outr hemorragias neonatais";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P55   Doenc hemolitica do feto e do recem-nascido";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P56   Hidropsia fetal dev doenc hemolitica";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P58   Ictericia neonatal dev outr hemolises excess";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P59   Ictericia neonatal dev outr causas e as NE";-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P60   Coagulacao intravasc dissem feto rec-nasc";12;5;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
"P61   Outr transt hematologicos perinatais";2;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"P70   Trans transit metab carboid esp fet rec-nasc";3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
