 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Masc
Período:2012
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"J44   Outr doenc pulmonares obstrutivas cronicas";-;-;-;2;1;1;3;1;2;10;8;19;46;114;239;353;545;672;896;1793;2;4707
"J45   Asma";-;-;3;2;-;1;2;3;3;4;5;1;12;5;11;9;8;11;12;25;-;117
"J46   Estado de mal asmatico";-;-;-;2;-;1;-;2;2;1;-;2;-;3;2;2;2;3;-;4;-;26
"J47   Bronquectasia";-;-;-;1;-;-;1;1;1;1;1;-;2;2;4;1;1;3;1;13;-;33
"J60   Pneumoconiose dos mineiros de carvao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2
"J61   Pneumoconiose dev amianto outr fibr minerais";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;1;-;5
"J62   Pneumoconiose dev poeira que cont silica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;2;2;3;7;-;17
"J64   Pneumoconiose NE";-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;1;4;5;5;6;-;25
"J65   Pneumoconiose assoc c/tuberc";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;3
"J67   Pneumonite hipersensibilid dev poeiras org";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;1;2;-;-;-;7
"J68   Afecc resp dev inal prod quim gas fumac vap";-;-;1;-;-;-;-;-;-;-;-;1;4;2;-;1;2;2;2;4;-;19
"J69   Pneumonite dev solidos e liquidos";-;-;23;6;3;1;2;5;4;8;7;16;17;13;34;32;32;47;59;198;1;508
"J70   Afeccoes respirat dev outr agentes externos";-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;2;-;-;1;1;-;7
"J80   Sindr do desconforto respirat do adulto";-;-;3;3;-;-;1;1;3;3;-;2;3;3;2;1;3;3;5;7;1;44
"J81   Edema pulmonar NE de outr form";-;2;3;2;2;1;23;19;18;27;32;34;44;47;40;26;26;26;26;49;8;455
"J82   Eosinofilia pulmonar NCOP";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;3
"J84   Outr doenc pulmonares intersticiais";-;-;3;4;-;-;2;2;1;3;6;7;8;17;22;33;39;58;68;91;-;364
"J85   Abscesso do pulmao e do mediastino";-;-;-;-;-;-;-;2;5;-;3;1;9;6;6;5;2;6;7;10;1;63
"J86   Piotorax";-;-;-;-;-;-;2;3;4;4;3;15;10;10;11;11;12;14;11;19;1;130
"J90   Derrame pleural NCOP";-;-;1;-;-;-;-;2;1;1;1;2;1;2;3;8;16;8;12;22;1;81
"J93   Pneumotorax";-;-;-;1;-;-;1;-;-;-;1;1;2;3;2;1;5;2;10;8;-;37
"J94   Outr afeccoes pleurais";-;-;1;-;-;-;1;2;-;-;-;2;2;1;2;3;-;3;1;4;-;22
"J96   Insuf respirat NCOP";-;-;9;3;1;2;7;11;9;9;3;7;12;18;21;30;29;44;43;83;-;341
"J98   Outr transt respirat";-;-;7;2;1;1;8;4;10;8;18;17;30;38;34;32;35;57;60;109;3;474
"K09   Cistos da regiao bucal NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K10   Outr doenc dos maxilares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"K12   Estomatite e lesoes correlatas";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"K13   Outr doenc do labio e da mucosa oral";-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;3
"K14   Doenc da lingua";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"K20   Esofagite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;3
"K21   Doenc de refluxo gastroesofagico";-;1;2;1;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;3;-;11
"K22   Outr doenc do esofago";-;-;-;-;-;-;-;-;-;1;1;-;5;4;5;6;7;5;5;11;-;50
"K25   Ulcera gastrica";-;-;-;-;-;-;-;2;4;3;4;3;11;14;19;22;22;30;31;38;-;203
"K26   Ulcera duodenal";-;-;-;-;-;-;-;2;3;-;1;4;11;11;18;18;17;18;20;30;-;153
"K27   Ulcera peptica de localiz NE";-;-;-;-;-;-;1;-;3;-;1;5;5;8;9;11;9;6;11;21;-;90
"K28   Ulcera gastrojejunal";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;1;-;-;-;5
"K29   Gastrite e duodenite";-;-;-;1;-;-;-;2;-;-;2;7;5;4;4;8;4;4;8;12;-;61
"K30   Dispepsia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;3
"K31   Outr doenc do estomago e do duodeno";-;-;-;-;1;-;-;1;-;-;-;2;-;2;6;3;6;6;7;10;-;44
"K35   Apendicite aguda";-;-;1;3;1;1;3;2;2;4;6;3;4;7;10;6;8;9;4;12;-;86
"K36   Outr form de apendicite";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"K37   Apendicite SOE";-;-;-;-;3;2;1;-;-;2;1;1;1;-;1;3;1;2;2;2;-;22
"K38   Outr doenc do apendice";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"K40   Hernia inguinal";-;-;2;-;-;-;-;-;-;-;3;1;1;1;3;3;21;15;14;38;-;102
"K41   Hernia femoral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"K42   Hernia umbilical";-;-;-;-;-;-;-;-;-;1;-;-;2;4;4;3;2;5;-;1;-;22
"K43   Hernia ventral";-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;1;2;1;2;-;10
"K44   Hernia diafragmatica";-;-;-;-;-;-;-;-;-;-;1;1;-;2;1;-;3;-;2;4;-;14
"K45   Outr hernias abdominais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;3
"K46   Hernia abdominal NE";-;-;1;-;-;-;-;1;-;1;-;-;1;3;6;3;7;5;8;18;-;54
"K50   Doenc de Crohn";-;-;-;-;-;-;-;1;4;2;2;1;4;2;6;-;1;2;4;-;-;29
"K51   Colite ulcerativa";-;-;2;-;1;-;-;1;1;-;-;1;3;2;4;4;2;3;2;1;-;27
"K52   Outr gastroenterites e colites nao-infecc";-;-;2;1;-;-;-;-;-;-;1;-;1;-;2;1;3;2;1;6;-;20
"K55   Transt vasculares do intestino";-;-;-;3;-;-;2;1;-;7;4;11;11;25;49;57;49;63;68;120;-;470
"K56   Ileo paralitico e obstr intestinal s/hernia";-;-;6;2;-;-;1;5;2;4;4;6;5;14;24;19;40;49;51;130;-;362
"K57   Doenc diverticular do intestino";-;-;-;-;-;-;-;1;-;-;1;2;5;10;10;21;27;27;22;65;1;192
"K58   Sindr do colon irritavel";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"K59   Outr transt funcionais do intestino";-;-;1;1;-;-;-;1;2;2;-;1;-;2;1;3;3;3;8;14;-;42
"K60   Fissura e fistula das regioes anal e retal";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;3
"K61   Abscesso das regioes anal e retal";-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;2;1;2;1;-;10
"K62   Outr doenc do reto e do anus";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;1;2;-;-;7
"K63   Outr doenc do intestino";-;-;4;-;1;-;1;-;1;3;2;7;7;7;10;10;20;21;13;23;-;130
"K65   Peritonite";-;-;-;-;-;-;2;2;4;11;8;15;11;16;38;35;37;35;32;43;1;290
"K66   Outr transt do peritonio";-;-;-;3;-;1;-;-;-;-;-;2;3;1;-;1;2;2;3;4;-;22
"K70   Doenc alcoolica do figado";-;-;-;-;-;-;-;2;21;60;117;237;329;376;361;273;192;108;69;42;7;2194
"K71   Doenc hepatica toxica";-;-;-;1;-;-;2;-;1;2;2;-;1;5;1;2;2;-;1;1;-;21
"K72   Insuf hepatica NCOP";-;-;2;1;-;-;4;3;4;7;16;36;34;47;73;55;49;35;32;38;-;436
"K73   Hepatite cronica NCOP";-;-;-;-;-;-;1;-;-;-;2;1;3;5;5;2;2;5;-;2;-;28
"K74   Fibrose e cirrose hepaticas";-;-;-;-;2;-;4;2;12;38;88;164;236;287;291;270;218;156;86;93;9;1956
"K75   Outr doenc inflam do figado";-;-;1;-;-;2;1;2;1;2;4;3;6;5;5;9;9;6;7;12;-;75
"K76   Outr doenc do figado";-;-;2;1;-;1;2;3;7;21;32;51;50;87;75;74;47;31;25;44;3;556
"K80   Colelitiase";-;-;-;-;-;-;1;-;-;3;-;3;4;9;10;15;19;23;23;51;1;162
"K81   Colecistite";-;-;-;-;-;-;-;-;-;2;1;6;6;9;13;12;20;25;33;65;-;192
"K82   Outr doenc da vesicula biliar";-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;2;7;3;2;10;-;28
"K83   Outr doenc das vias biliares";-;-;3;1;-;-;-;-;1;2;1;2;7;12;8;17;15;16;20;35;-;140
"K85   Pancreatite aguda";-;-;-;-;-;-;3;3;22;26;41;63;82;92;79;66;52;63;48;79;3;722
"K86   Outr doenc do pancreas";-;-;-;-;-;-;-;-;4;2;9;15;29;18;16;11;11;4;7;6;1;133
"K90   Ma-absorcao intestinal";-;-;2;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;2;-;6
"K92   Outr doenc do aparelho digestivo";-;-;1;-;1;-;1;4;1;7;7;16;24;28;42;58;55;69;83;171;2;570
"L01   Impetigo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2
"L02   Abscesso cutaneo furunculo e antraz";-;-;-;-;-;-;-;-;1;3;1;3;2;2;7;5;3;3;4;4;-;38
"L03   Celulite";-;-;1;-;-;1;-;-;1;1;1;6;8;5;11;7;11;12;14;30;-;109
"L04   Linfadenite aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"L08   Outr infecc localiz pele e tec subcutaneo";-;-;1;-;-;-;-;2;-;-;1;-;4;5;7;4;5;6;8;12;-;55
"L10   Penfigo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;3;1;2;3;-;13
"L13   Outr afeccoes bolhosas";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;2
"L27   Dermatite dev subst de uso interno";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;2
"L40   Psoriase";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;3;-;-;-;-;5
"L51   Eritema polimorfo";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;1;-;-;-;4
"L53   Outr afeccoes eritematosas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"L89   Ulcera de decubito";-;-;-;-;-;-;-;-;-;1;1;8;5;3;6;18;11;16;18;59;-;146
"L95   Vasculite limitada a pele NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2
"L97   Ulcera dos membros infer NCOP";-;-;-;-;-;-;-;-;-;-;1;-;1;1;4;2;-;6;5;7;-;27
"L98   Outr afeccoes da pele e tec subcutaneo NCOP";-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;2;1;2;4;-;14
"M00   Artrite piogenica";-;-;-;-;-;1;-;-;-;2;-;3;2;3;3;4;2;2;4;7;-;33
"M02   Artropatias reacionais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M05   Artrite reumatoide soro-positiva";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;3
"M06   Outr artrites reumatoides";-;-;-;-;-;-;-;-;-;-;-;3;2;3;3;1;4;8;5;4;-;33
"M10   Gota";-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;1;-;-;-;1;-;5
"M12   Outr artropatias espec";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"M13   Outr artrites";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;3;-;5
"M16   Coxartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;1;-;5
"M17   Gonartrose";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;2
"M19   Outr artroses";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;2;-;6
"M25   Outr transt articulares NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;2;-;6
"M30   Poliarterite nodosa e afeccoes correlatas";-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"M31   Outr vasculopatias necrotizantes";-;-;-;-;-;-;-;-;-;3;1;2;2;2;4;2;2;5;4;4;-;31
"M32   Lupus eritematoso disseminado";-;-;-;-;-;1;-;-;6;4;1;2;1;3;-;1;1;1;1;-;-;22
"M33   Dermatopoliomiosite";-;-;-;-;1;-;-;-;-;2;1;3;2;-;2;-;-;-;-;-;-;11
"M34   Esclerose sistemica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;1;1;-;-;6
"M35   Outr afeccoes sistemicas do tec conjuntivo";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;3;-;-;7
"M42   Osteocondrose da coluna vertebral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M45   Espondilite ancilosante";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;2
"M46   Outr espondilopatias inflam";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;2;-;3;-;10
"M47   Espondilose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;2;-;6
"M48   Outr espondilopatias";-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;1;3;3;1;-;11
"M50   Transt dos discos cervicais";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;2
"M51   Outr transt de discos intervertebrais";-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;1;1;-;-;2;-;7
"M60   Miosite";-;-;-;-;-;-;-;-;1;-;-;-;2;-;4;-;1;2;1;-;-;11
"M62   Outr transt musculares";-;-;-;-;-;-;-;1;2;-;3;3;3;2;8;4;7;16;8;30;-;87
"M72   Transt fibroblasticos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;-;1;-;5
"M80   Osteoporose c/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;2;5;-;10
"M81   Osteoporose s/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;4;-;6
"M83   Osteomalacia do adulto";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"M84   Transt da continuidade do osso";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;2;1;8;-;15
"M86   Osteomielite";-;-;-;-;-;-;-;-;1;-;4;2;1;4;9;3;12;13;6;22;-;77
"M87   Osteonecrose";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;1;-;4
"M89   Outr transt osseos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;3
"N00   Sindr nefritica aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"N01   Sindr nefritica rapidamente progressiva";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"N02   Hematuria recidivante e persistente";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;3
"N03   Sindr nefritica cronica";-;-;-;-;-;-;-;1;1;-;1;1;1;1;2;1;2;1;1;8;-;21
"N04   Sindr nefrotica";-;-;-;1;-;-;-;2;1;-;-;1;1;-;3;1;2;-;1;1;-;14
"N05   Sindr nefritica NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"N07   Nefropatia hereditaria NCOP";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;-;-;5
"N10   Nefrite tubulo-intersticial aguda";-;-;-;-;-;-;-;-;1;-;2;4;1;6;8;6;8;8;6;26;1;77
"N11   Nefrite tubulo-intersticial cronica";-;-;1;-;-;-;-;-;-;-;-;1;-;2;1;-;2;1;4;11;-;23
"N12   Nefrite tubulo-intersticial NE aguda cronica";-;-;-;-;-;2;-;1;-;2;-;3;3;7;7;11;12;13;20;59;-;140
"N13   Uropatia obstrutiva e p/refluxo";-;-;-;-;-;-;-;-;1;-;1;2;-;1;-;2;1;5;2;4;-;19
"N14   Afec tubul tubulo-interst ind drog met pesad";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"N15   Outr doenc renais tubulo-intersticiais";-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;3;3;1;-;-;12
"N17   Insuf renal aguda";-;-;1;1;-;1;2;1;4;2;2;10;9;17;30;27;32;35;50;111;-;335
"N18   Insuf renal cronica";-;-;1;2;1;1;2;5;2;9;13;22;33;45;64;68;72;89;85;222;1;737
"N19   Insuf renal NE";-;-;5;-;-;1;2;3;1;4;3;1;12;7;16;18;26;26;54;116;-;295
"N20   Calculose do rim e do ureter";-;-;-;-;-;-;-;-;-;-;1;1;2;4;4;5;3;5;2;5;-;32
"N21   Calculose do trato urinario infer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"N23   Colica nefretica NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"N25   Transt result funcao renal tubular alterada";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N26   Rim contraido NE";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;-;3
"N27   Hipoplasia renal de causa desconhecida";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
"N28   Outr transt do rim e do ureter NCOP";-;-;-;-;-;1;-;2;1;1;2;3;5;5;7;4;7;8;2;8;-;56
"N30   Cistite";-;-;-;1;-;-;-;-;-;-;-;-;-;1;3;5;4;5;7;24;-;50
"N31   Disfuncoes neuromusculares da bexiga NCOP";-;-;-;1;-;-;1;-;-;-;-;1;-;-;2;-;-;3;-;5;-;13
"N32   Outr transt da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;2;5;-;10
"N34   Uretrite e sindr uretral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"N35   Estenose da uretra";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;7;-;10
"N36   Outr transt da uretra";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"N39   Outr transt do trato urinario";-;-;5;1;1;-;1;3;3;6;6;14;20;37;54;73;90;147;183;657;-;1301
"N40   Hiperplasia da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;6;6;12;22;98;-;149
"N41   Doenc inflam da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;2;-;6
"N42   Outr afeccoes da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;6;-;10
"N45   Orquite e epididimite";-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;3
"N48   Outr transt do penis";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"N49   Transt inflam orgaos genitais masc NCOP";-;-;1;-;-;-;-;-;3;1;2;5;7;13;3;10;9;11;6;13;-;84
"N50   Outr transt dos orgaos genitais masc";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;2
"P00   Fet rec-nasc afet afec mat n obr rel grav at";110;38;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;155
"P01   Fet rec-nasc afet complic maternas gravidez";116;25;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;151
"P02   Fet rec-nasc afet compl plac cord umb membr";117;18;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;140
"P03   Fet rec-nasc afet out compl trab parto parto";20;4;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27
"P04   Fet rec-nasc infl af noc trans plac leit mat";3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P05   Crescimento fetal retard e desnutric fetal";7;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"P07   Transt rel gest curt dur peso baix nasc NCOP";149;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;154
"P10   Laceracao intracran hemorrag dev traum parto";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P11   Outr traum de parto do sist nervoso central";-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P15   Outr traum de parto";3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P20   Hipoxia intra-uterina";39;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42
"P21   Asfixia ao nascer";100;21;7;1;-;2;2;2;-;-;-;-;-;-;-;-;-;-;-;-;1;136
"P22   Desconforto respirat do recem-nascido";276;44;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;334
"P23   Pneumonia congen";40;18;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;68
"P24   Sindr de aspiracao neonatal";46;12;18;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;77
"P25   Enfisema interst afecc corr orig per perinat";16;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
"P26   Hemorragia pulmonar orig periodo perinatal";39;6;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47
"P27   Doenc respirat cron orig periodo perinatal";5;3;25;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36
"P28   Outr afeccoes respirat orig per perinatal";92;9;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;110
"P29   Transt cardiovasc orig periodo perinatal";53;12;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;69
"P35   Doenc virais congen";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P36   Septicemia bacter do recem-nascido";146;194;58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;398
"P37   Outr doenc infecc e parasit congen";3;4;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"P38   Onfalite recem-nasc c/ou s/hemorragia leve";-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"P39   Outr infecc especificas do periodo perinatal";28;26;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;57
"P50   Perda sanguinea fetal";4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P51   Hemorragia umbilical do recem-nascido";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P52   Hemorragia intracran nao-traum feto rec-nasc";12;11;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
"P53   Doenc hemorragica do feto e do recem-nascido";3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P54   Outr hemorragias neonatais";10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"P55   Doenc hemolitica do feto e do recem-nascido";3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P56   Hidropsia fetal dev doenc hemolitica";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P57   Kernicterus";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P58   Ictericia neonatal dev outr hemolises excess";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P59   Ictericia neonatal dev outr causas e as NE";1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P60   Coagulacao intravasc dissem feto rec-nasc";6;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"P61   Outr transt hematologicos perinatais";8;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"P70   Trans transit metab carboid esp fet rec-nasc";2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P74   Outr dist eletrolit metab transit per neonat";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P76   Outr obstrucoes intestinais do recem-nascido";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P77   Enterocolite necrotizante do feto e rec-nasc";10;41;41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;92
"P78   Outr transt ap digestivo periodo perinatal";2;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"P80   Hipotermia do recem-nascido";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P83   Outr afecc compr tegum espec feto rec-nasc";14;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"P90   Convulsoes do recem-nascido";-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P91   Outr disturbios funcao cerebral rec-nasc";3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"P92   Problemas de alimentacao do recem-nascido";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P94   Transt do tonus muscular do recem-nascido";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P96   Outr afeccoes originadas periodo perinatal";64;17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;81
"Q00   Anencefalia e malformacoes similares";37;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42
"Q01   Encefalocele";4;1;1;-;-;1;-;-;-;-;-;1;-;-;1;1;-;2;-;-;-;12
"Q02   Microcefalia";-;-;1;3;2;-;2;3;-;-;1;-;-;-;-;-;-;-;-;-;-;12
"Q03   Hidrocefalia congen";8;4;8;6;3;2;-;-;1;1;2;-;-;-;-;-;-;-;-;-;-;35
"Q04   Outr malformacoes congen do cerebro";3;-;12;4;2;1;-;1;-;1;-;1;-;-;-;-;-;-;-;1;-;26
"Q05   Espinha bifida";2;1;-;-;-;1;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;8
"Q06   Outr malformacoes congen da medula espinhal";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;-;6
