Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas;;;;;;;;;;;;;;;;;;;;;;;
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5);;;;;;;;;;;;;;;;;;;;;;;
Período:2019;;;;;;;;;;;;;;;;;;;;;;;
Causa (CID10 3C);0-4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85-89;90-94;95-99;100e+;Ign;Total
V48   Ocup automovel traum acid transp s/colis;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V49   Ocup automovel traum outr acid transp e NE;0;0;0;0;0;2;0;0;1;0;0;1;0;0;0;2;0;0;0;0;0;0;6
V54   Ocup caminhon traum col veic transp pes onib;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V79   Ocup onibus traum outr acid transp e NE;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
V89   Acid veic mot n-mot tipos de veic NE;0;0;0;0;1;1;1;2;1;3;1;0;0;0;1;0;0;0;0;0;0;0;11
W01   Queda mesmo nivel escorr tropec passo falso;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;3
W10   Queda em ou de escadas ou degraus;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2
W13   Queda de ou p/fora edificios outr estruturas;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;3
W17   Outr quedas de um nivel a outr;0;0;1;0;0;1;1;0;3;0;3;0;0;0;1;0;1;0;0;0;0;0;11
W18   Outr quedas no mesmo nivel;0;0;0;0;0;1;0;0;0;2;1;3;3;1;7;8;9;9;7;4;1;0;56
W19   Queda s/especificacao;0;0;1;0;0;0;0;0;1;2;3;2;3;3;7;11;14;11;10;4;2;0;74
W22   Impacto acid ativo passivo caus outr objetos;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
W25   Contato c/vidro cortante;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
W69   Afogamento e submersao em aguas naturais;0;0;0;0;0;1;1;0;2;0;1;0;1;0;1;0;0;0;0;0;0;0;7
W74   Afogamento e submersao NE;0;0;0;3;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;6
W78   Inalacao do conteudo gastrico;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;0;0;0;6
W79   Inalacao ingest aliment caus obstr trat resp;3;0;0;0;0;0;0;0;2;0;1;0;0;1;1;0;0;1;0;0;1;0;10
W80   Inalac ingest outr obj caus obstr trat resp;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
W84   Riscos NE a respiracao;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
W87   Exposicao a corrente eletrica NE;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2
X04   Exposicao combustao subst muito inflamavel;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
X09   Exposicao a tipo NE de fumaca fogo chamas;0;0;0;0;0;0;0;1;0;1;0;1;0;2;0;0;0;0;0;0;0;0;5
X42   Envenen acid narcot psicodislepticos NCOP;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4
X44   Envenen acid outr drog medic subst biolog NE;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
X59   Exposicao a fatores NE;0;0;0;0;0;0;0;1;0;0;3;0;1;0;0;0;2;1;0;0;0;0;8
X64   Auto-int intenc out drog med subst biolog NE;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3
X67   Auto-intox intenc p/outr gases e vapores;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
X69   Auto-int intenc outr prod quim subst noc NE;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;4
X70   Lesao autoprov intenc enforc estrang sufoc;0;0;0;7;5;6;6;2;3;4;2;5;3;1;2;1;0;1;1;0;0;0;49
X74   Lesao autopr intenc disp outr arma fogo e NE;0;0;0;0;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6
X76   Lesao autoprov intenc fumaca fogo e chamas;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
X79   Lesao autoprov intenc p/objeto contundente;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3
X80   Lesao autoprov intenc precip lugar elevado;0;0;0;1;0;0;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;7
X82   Lesao autoprov intenc impacto veic a motor;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
X84   Lesao autoprov intenc p/meios NE;0;0;0;2;1;1;0;3;1;0;0;0;1;0;0;1;0;0;0;0;0;0;10
X90   Agressao prod quimicos e subst nocivas NE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X91   Agressao enforc estrangulamento sufocacao;0;0;0;0;1;1;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;6
X93   Agressao disparo de arma de fogo de mao;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X94   Agressao disparo arma fogo de maior calibre;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
X95   Agressao disparo outr arma de fogo ou NE;0;0;1;8;19;21;17;15;11;6;2;2;0;0;0;0;0;0;0;0;0;0;102
X97   Agressao p/meio de fumaca fogo e chamas;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;3
X99   Agressao objeto cortante ou penetrante;0;0;0;1;3;1;5;3;3;1;0;0;0;0;0;0;0;1;0;0;0;0;18
Y00   Agressao p/meio de um objeto contundente;0;0;0;0;0;3;2;5;1;1;1;0;0;1;0;0;2;0;0;0;0;0;16
Y04   Agressao p/meio de forca corporal;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Y08   Agressao p/outr meios espec;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
Y09   Agressao p/meios NE;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Y14   Env out drog med subst biolog e NE int n det;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y21   Afogamento submersao intenc nao determinada;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y24   Disparo outr arma fogo e NE intenc nao det;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y26   Exposicao fumaca fogo chamas intenc n det;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2
Y28   Contato obj cortante penetrante intenc n det;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
Y29   Contato obj contundente intenc n det;0;0;0;1;1;1;0;3;1;2;1;2;5;1;0;1;1;1;0;0;0;0;21
Y34   Fatos ou eventos NE e intenc nao determinada;0;0;0;1;1;2;2;3;4;0;5;1;2;2;2;1;0;0;0;0;0;0;26
Y35   Intervencao legal;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y83   Reac anorm compl tard interv cirurg s/acid;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;3
Y87   Seq lesao autopr inten agress fato int indet;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y89   Sequelas de outr causas externas;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;3
Total;139;9;13;42;89;90;104;138;192;244;347;486;600;662;738;870;956;868;604;236;50;1;7478
