Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas;;;;;;;;;;;;;;;;;;;;;;;
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5);;;;;;;;;;;;;;;;;;;;;;;
Período:2013;;;;;;;;;;;;;;;;;;;;;;;
Causa (CID10 3C);0-4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85-89;90-94;95-99;100e+;Ign;Total
X68   Auto-intox intenc a pesticidas;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
X70   Lesao autoprov intenc enforc estrang sufoc;0;0;1;2;1;3;7;4;2;4;4;2;2;0;0;0;0;0;0;0;0;0;32
X74   Lesao autopr intenc disp outr arma fogo e NE;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;4
X76   Lesao autoprov intenc fumaca fogo e chamas;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X78   Lesao autoprov intenc obj cortante  penetr;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X80   Lesao autoprov intenc precip lugar elevado;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;5
X82   Lesao autoprov intenc impacto veic a motor;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
X84   Lesao autoprov intenc p/meios NE;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
X91   Agressao enforc estrangulamento sufocacao;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
X93   Agressao disparo de arma de fogo de mao;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
X95   Agressao disparo outr arma de fogo ou NE;0;0;2;12;22;17;9;15;11;2;5;2;2;0;0;0;0;0;0;0;0;0;99
X97   Agressao p/meio de fumaca fogo e chamas;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X99   Agressao objeto cortante ou penetrante;0;0;0;0;2;3;3;3;4;1;1;0;1;0;0;0;0;0;0;0;0;0;18
Y00   Agressao p/meio de um objeto contundente;0;0;1;0;6;3;5;5;3;2;3;1;0;0;1;1;0;0;0;0;0;0;31
Y01   Agressao p/meio projecao de um lugar elevado;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y03   Agressao p/meio de impacto veic a motor;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y04   Agressao p/meio de forca corporal;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y08   Agressao p/outr meios espec;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y09   Agressao p/meios NE;0;0;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;6
Y12   Envenen narcot psicodislept NCOP int n det;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Y19   Env out prod quim subst noc e NE int n det;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;3
Y20   Enforc estrang sufoc intenc nao determinada;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y21   Afogamento submersao intenc nao determinada;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;3
Y24   Disparo outr arma fogo e NE intenc nao det;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y29   Contato obj contundente intenc n det;0;0;0;1;0;0;0;0;1;2;0;0;2;0;1;0;0;0;0;0;0;0;7
Y30   Queda salto empurr lugar elev intenc n det;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
Y33   Outr fatos ou eventos espec intenc n det;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4
Y34   Fatos ou eventos NE e intenc nao determinada;0;0;0;0;2;0;0;2;1;1;2;1;1;2;1;0;0;0;0;0;0;0;13
Y35   Intervencao legal;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
Y83   Reac anorm compl tard interv cirurg s/acid;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2
Y85   Sequelas de acid transp;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
Y86   Sequelas de outr acid;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Total;169;13;24;51;113;109;115;168;188;285;367;467;515;616;623;828;812;724;419;163;34;1;6804
