Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5)
Período:2015
"Causa (CID10 3C)";"0-4";"5-9";"10-14";"15-19";"20-24";"25-29";"30-34";"35-39";"40-44";"45-49";"50-54";"55-59";"60-64";"65-69";"70-74";"75-79";"80-84";"85-89";"90-94";"95-99";"100e+";"Ign";"Total"
"X80   Lesao autoprov intenc precip lugar elevado";0;0;0;0;1;2;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;6
"X84   Lesao autoprov intenc p/meios NE";0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;4
"X91   Agressao enforc estrangulamento sufocacao";0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5
"X93   Agressao disparo de arma de fogo de mao";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"X95   Agressao disparo outr arma de fogo ou NE";0;0;0;20;20;15;21;19;5;7;1;1;0;0;0;1;0;0;0;0;0;0;110
"X97   Agressao p/meio de fumaca fogo e chamas";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3
"X99   Agressao objeto cortante ou penetrante";0;0;0;1;1;2;5;6;4;2;0;0;0;0;0;0;0;0;0;0;0;0;21
"Y00   Agressao p/meio de um objeto contundente";0;0;0;1;1;1;0;3;0;1;2;1;0;0;0;1;0;0;0;0;0;0;11
"Y01   Agressao p/meio projecao de um lugar elevado";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y04   Agressao p/meio de forca corporal";0;0;0;0;0;1;1;1;2;0;0;0;2;0;0;0;0;0;0;0;0;0;7
"Y05   Agressao sexual p/meio de forca fisica";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y07   Outr sindr de maus tratos";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y09   Agressao p/meios NE";0;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;5
"Y12   Envenen narcot psicodislept NCOP int n det";0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Y19   Env out prod quim subst noc e NE int n det";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y21   Afogamento submersao intenc nao determinada";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y24   Disparo outr arma fogo e NE intenc nao det";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y29   Contato obj contundente intenc n det";0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
"Y34   Fatos ou eventos NE e intenc nao determinada";0;0;0;0;0;0;2;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;5
"Y35   Intervencao legal";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Y85   Sequelas de acid transp";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2
"Y88   Sequelas cuid med cirurg consid causa ext";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"Total";148;10;14;54;76;95;118;178;158;267;352;488;471;598;637;790;827;785;489;168;35;1;6759
