Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas;;;;;;;;;;;;;;;;;;;;;;;
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5);;;;;;;;;;;;;;;;;;;;;;;
Período:2020;;;;;;;;;;;;;;;;;;;;;;;
Causa (CID10 3C);0-4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85-89;90-94;95-99;100e+;Ign;Total
X64   Auto-int intenc out drog med subst biolog NE;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2
X70   Lesao autoprov intenc enforc estrang sufoc;0;0;0;5;5;5;4;4;4;4;4;2;2;1;1;0;0;0;0;0;0;0;41
X74   Lesao autopr intenc disp outr arma fogo e NE;0;0;0;0;2;1;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;7
X76   Lesao autoprov intenc fumaca fogo e chamas;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X78   Lesao autoprov intenc obj cortante  penetr;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2
X79   Lesao autoprov intenc p/objeto contundente;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
X80   Lesao autoprov intenc precip lugar elevado;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3
X81   Lesao autoprov intenc precip perm obj movim;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
X84   Lesao autoprov intenc p/meios NE;0;0;0;0;1;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;7
X85   Agressao meio drog medic e subst biologicas;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X91   Agressao enforc estrangulamento sufocacao;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;5
X93   Agressao disparo de arma de fogo de mao;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3
X95   Agressao disparo outr arma de fogo ou NE;0;0;0;11;25;17;11;12;7;10;2;3;1;0;0;0;0;0;0;0;0;0;99
X97   Agressao p/meio de fumaca fogo e chamas;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
X99   Agressao objeto cortante ou penetrante;0;0;0;4;3;3;1;3;2;5;3;1;1;0;1;1;0;0;0;0;0;0;28
Y00   Agressao p/meio de um objeto contundente;1;0;0;1;3;2;0;2;0;1;0;3;2;0;0;0;0;0;0;0;0;0;15
Y01   Agressao p/meio projecao de um lugar elevado;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y09   Agressao p/meios NE;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2
Y12   Envenen narcot psicodislept NCOP int n det;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Y14   Env out drog med subst biolog e NE int n det;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;4
Y15   Envenen alcool intencao nao determinada;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y17   Envenen outr gases vapores intenc n det;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2
Y18   Envenen pesticidas intencao nao determinada;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
Y19   Env out prod quim subst noc e NE int n det;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Y21   Afogamento submersao intenc nao determinada;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
Y24   Disparo outr arma fogo e NE intenc nao det;0;0;0;0;3;2;4;1;1;0;0;0;0;2;1;0;0;0;0;0;0;0;14
Y26   Exposicao fumaca fogo chamas intenc n det;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;5
Y28   Contato obj cortante penetrante intenc n det;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y29   Contato obj contundente intenc n det;1;0;0;0;1;0;1;2;0;2;1;4;3;1;1;0;1;0;0;0;0;0;18
Y34   Fatos ou eventos NE e intenc nao determinada;0;0;0;0;2;1;7;3;6;4;7;3;6;5;0;4;4;0;0;0;0;1;53
Y35   Intervencao legal;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Y45   Subst analges antipiret e antiinflamatorias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
Y47   Sedativos hipnoticos e tranquilizantes;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
Y57   Outr drogas e medicamentos e as NE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y83   Reac anorm compl tard interv cirurg s/acid;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;3
Y86   Sequelas de outr acid;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;2
Y87   Seq lesao autopr inten agress fato int indet;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y89   Sequelas de outr causas externas;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
U04   Sindrome respiratoria aguda grave [SARS];0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2
Total;123;5;6;52;88;100;119;166;211;295;418;540;748;893;892;950;1018;907;737;268;57;1;8594
