Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5)
Período:2017
"Causa (CID10 3C)";"0-4";"5-9";"10-14";"15-19";"20-24";"25-29";"30-34";"35-39";"40-44";"45-49";"50-54";"55-59";"60-64";"65-69";"70-74";"75-79";"80-84";"85-89";"90-94";"95-99";"100e+";"Ign";"Total"
"X09   Exposicao a tipo NE de fumaca fogo chamas";0;0;0;0;0;0;0;1;1;1;0;0;0;2;0;1;0;0;0;0;0;0;6
"X42   Envenen acid narcot psicodislepticos NCOP";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X59   Exposicao a fatores NE";0;0;0;1;0;0;0;0;0;2;0;2;0;2;0;0;0;1;0;0;0;0;8
"X61   Auto-int int a-conv sed hip a-park psic NCOP";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X68   Auto-intox intenc a pesticidas";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X69   Auto-int intenc outr prod quim subst noc NE";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"X70   Lesao autoprov intenc enforc estrang sufoc";0;0;0;2;4;5;4;7;6;9;3;1;4;1;1;0;0;0;0;0;0;0;47
"X74   Lesao autopr intenc disp outr arma fogo e NE";0;0;0;0;0;0;1;0;1;2;0;0;1;0;1;0;0;0;0;0;0;0;6
"X78   Lesao autoprov intenc obj cortante  penetr";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"X79   Lesao autoprov intenc p/objeto contundente";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X80   Lesao autoprov intenc precip lugar elevado";0;0;0;0;1;1;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;6
"X84   Lesao autoprov intenc p/meios NE";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"X91   Agressao enforc estrangulamento sufocacao";0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
"X92   Agressao p/meio de afogamento e submersao";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X93   Agressao disparo de arma de fogo de mao";0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"X94   Agressao disparo arma fogo de maior calibre";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X95   Agressao disparo outr arma de fogo ou NE";0;1;0;12;20;16;22;20;16;8;1;4;5;0;0;0;0;2;0;0;0;0;127
"X99   Agressao objeto cortante ou penetrante";0;0;0;4;3;5;3;6;0;0;4;0;1;0;0;0;0;0;0;0;0;0;26
"Y00   Agressao p/meio de um objeto contundente";0;0;0;0;0;2;2;6;1;0;1;0;1;0;1;1;0;0;0;0;0;0;15
"Y04   Agressao p/meio de forca corporal";0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;4
"Y08   Agressao p/outr meios espec";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2
"Y09   Agressao p/meios NE";0;0;0;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4
"Y11   Env antic sed hipn antip psic NCOP int n det";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"Y12   Envenen narcot psicodislept NCOP int n det";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Y14   Env out drog med subst biolog e NE int n det";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y19   Env out prod quim subst noc e NE int n det";0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2
"Y21   Afogamento submersao intenc nao determinada";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y24   Disparo outr arma fogo e NE intenc nao det";0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3
"Y26   Exposicao fumaca fogo chamas intenc n det";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"Y29   Contato obj contundente intenc n det";0;0;0;0;0;2;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;5
"Y34   Fatos ou eventos NE e intenc nao determinada";0;0;0;0;0;0;1;1;0;0;1;0;2;1;0;0;2;0;0;0;0;0;8
"Y35   Intervencao legal";0;0;0;7;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
"Y83   Reac anorm compl tard interv cirurg s/acid";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;4
"Y86   Sequelas de outr acid";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"Total";156;12;14;55;86;88;106;162;180;278;353;457;581;690;748;813;853;871;554;216;53;1;7327
