Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas;;;;;;;;;;;;;;;;;;;;;;;
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5);;;;;;;;;;;;;;;;;;;;;;;
Período:2022;;;;;;;;;;;;;;;;;;;;;;;
Causa (CID10 3C);0-4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85-89;90-94;95-99;100e+;Ign;Total
V87   Acid trans tipo espec desconh mod transp vit;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
V89   Acid veic mot n-mot tipos de veic NE;0;0;0;2;2;1;1;1;1;1;0;1;1;2;0;0;0;0;0;0;0;0;13
V99   Acid transp NE;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W01   Queda mesmo nivel escorr tropec passo falso;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
W06   Queda de um leito;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
W10   Queda em ou de escadas ou degraus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
W13   Queda de ou p/fora edificios outr estruturas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
W14   Queda de arvore;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
W17   Outr quedas de um nivel a outr;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;7
W18   Outr quedas no mesmo nivel;0;0;1;0;0;0;0;0;0;0;2;3;1;0;10;7;7;6;5;4;0;0;46
W19   Queda s/especificacao;0;0;1;0;0;0;0;0;2;0;2;2;8;2;2;14;18;16;13;8;2;0;90
W20   Impacto caus objeto lanc projetado em queda;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
W31   Contato c/outr maquinas e c/as NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
W34   Projeteis de outr armas de fogo e das NE;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W69   Afogamento e submersao em aguas naturais;0;0;0;1;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;5
W74   Afogamento e submersao NE;2;0;0;2;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;9
W75   Sufocacao e estrangulamento acid na cama;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W78   Inalacao do conteudo gastrico;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;4
W79   Inalacao ingest aliment caus obstr trat resp;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3
W80   Inalac ingest outr obj caus obstr trat resp;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;4
W87   Exposicao a corrente eletrica NE;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X02   Exposicao fogo contr edif outr tipo constr;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;2
X03   Expos fogo contr fora edif outr tipo constr;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X04   Exposicao combustao subst muito inflamavel;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
X09   Exposicao a tipo NE de fumaca fogo chamas;0;0;0;0;0;0;1;0;2;2;0;0;1;2;0;0;1;0;0;0;0;0;9
X19   Contato outr fontes calor subst quentes NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
X44   Envenen acid outr drog medic subst biolog NE;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
X59   Exposicao a fatores NE;0;0;0;0;0;0;0;0;0;0;2;1;1;0;1;1;0;0;0;0;0;0;6
X64   Auto-int intenc out drog med subst biolog NE;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2
X67   Auto-intox intenc p/outr gases e vapores;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X68   Auto-intox intenc a pesticidas;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;3
X69   Auto-int intenc outr prod quim subst noc NE;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X70   Lesao autoprov intenc enforc estrang sufoc;0;0;2;0;8;8;6;5;4;2;2;3;5;5;2;1;0;0;1;0;0;0;54
X72   Lesao autoprov intenc disp arma fogo de mao;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X74   Lesao autopr intenc disp outr arma fogo e NE;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;3
X76   Lesao autoprov intenc fumaca fogo e chamas;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
X79   Lesao autoprov intenc p/objeto contundente;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X80   Lesao autoprov intenc precip lugar elevado;0;0;0;0;1;1;3;1;1;0;0;0;1;1;2;1;0;0;0;0;0;0;12
X81   Lesao autoprov intenc precip perm obj movim;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X84   Lesao autoprov intenc p/meios NE;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4
X91   Agressao enforc estrangulamento sufocacao;0;0;0;0;0;0;0;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;5
X93   Agressao disparo de arma de fogo de mao;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X95   Agressao disparo outr arma de fogo ou NE;0;0;0;5;11;23;12;8;9;7;3;2;3;1;0;0;0;1;0;0;0;0;85
X99   Agressao objeto cortante ou penetrante;1;0;0;0;0;6;7;1;2;2;2;3;1;0;1;0;0;0;0;0;0;0;26
Y00   Agressao p/meio de um objeto contundente;0;0;0;0;0;2;0;0;2;1;4;0;1;0;0;0;0;0;0;0;0;0;10
Y06   Negligencia e abandono;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y09   Agressao p/meios NE;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;4
Y12   Envenen narcot psicodislept NCOP int n det;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y14   Env out drog med subst biolog e NE int n det;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y15   Envenen alcool intencao nao determinada;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Y17   Envenen outr gases vapores intenc n det;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
Y19   Env out prod quim subst noc e NE int n det;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Y24   Disparo outr arma fogo e NE intenc nao det;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Y29   Contato obj contundente intenc n det;0;0;0;0;5;2;3;1;3;3;2;2;5;1;0;0;0;0;0;0;0;1;28
Y34   Fatos ou eventos NE e intenc nao determinada;3;0;1;0;1;4;2;6;6;12;6;4;5;8;2;5;1;0;1;0;0;5;72
Y83   Reac anorm compl tard interv cirurg s/acid;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
Y85   Sequelas de acid transp;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y87   Seq lesao autopr inten agress fato int indet;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y89   Sequelas de outr causas externas;0;0;0;0;0;0;0;0;1;1;0;4;0;0;0;0;1;0;0;0;0;0;7
Total;151;14;14;33;74;104;119;153;210;284;347;531;712;840;963;1017;1104;1117;861;339;75;8;9070
