Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas;;;;;;;;;;;;;;;;;;;;;;;
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5);;;;;;;;;;;;;;;;;;;;;;;
Período:2018;;;;;;;;;;;;;;;;;;;;;;;
Causa (CID10 3C);0-4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85-89;90-94;95-99;100e+;Ign;Total
X59   Exposicao a fatores NE;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
X64   Auto-int intenc out drog med subst biolog NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
X69   Auto-int intenc outr prod quim subst noc NE;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2
X70   Lesao autoprov intenc enforc estrang sufoc;0;0;0;1;5;5;8;4;3;5;3;4;3;2;1;0;0;1;0;0;0;0;45
X74   Lesao autopr intenc disp outr arma fogo e NE;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4
X76   Lesao autoprov intenc fumaca fogo e chamas;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
X79   Lesao autoprov intenc p/objeto contundente;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2
X80   Lesao autoprov intenc precip lugar elevado;0;0;0;0;0;2;0;1;1;1;1;1;0;0;2;0;0;0;0;0;0;0;9
X81   Lesao autoprov intenc precip perm obj movim;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
X82   Lesao autoprov intenc impacto veic a motor;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X84   Lesao autoprov intenc p/meios NE;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;5
X91   Agressao enforc estrangulamento sufocacao;0;0;0;0;1;4;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;8
X93   Agressao disparo de arma de fogo de mao;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X95   Agressao disparo outr arma de fogo ou NE;0;0;1;9;20;13;21;13;9;6;4;2;2;2;0;1;0;0;0;0;0;0;103
X97   Agressao p/meio de fumaca fogo e chamas;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;4
X99   Agressao objeto cortante ou penetrante;0;0;0;1;4;4;1;2;4;3;1;1;2;0;1;1;0;0;0;0;0;0;25
Y00   Agressao p/meio de um objeto contundente;0;0;0;1;1;0;5;2;2;5;3;0;0;0;0;0;0;0;0;0;0;0;19
Y04   Agressao p/meio de forca corporal;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2
Y09   Agressao p/meios NE;0;0;0;0;0;1;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;5
Y12   Envenen narcot psicodislept NCOP int n det;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
Y23   Disparo arma fogo maior calibre intenc n det;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
Y24   Disparo outr arma fogo e NE intenc nao det;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
Y26   Exposicao fumaca fogo chamas intenc n det;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2
Y29   Contato obj contundente intenc n det;0;0;0;0;1;1;0;0;1;2;0;1;0;2;0;0;0;0;0;0;0;0;8
Y34   Fatos ou eventos NE e intenc nao determinada;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2
Y35   Intervencao legal;0;0;0;0;0;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7
Y83   Reac anorm compl tard interv cirurg s/acid;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2
Y86   Sequelas de outr acid;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
Y87   Seq lesao autopr inten agress fato int indet;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;4
Total;156;6;9;46;74;96;121;128;163;232;326;439;574;700;776;814;901;870;559;226;55;1;7272
