Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas;;;;;;;;;;;;;;;;;;;;;;
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5);;;;;;;;;;;;;;;;;;;;;;
Período:2021;;;;;;;;;;;;;;;;;;;;;;
Causa (CID10 3C);0-4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85-89;90-94;95-99;100e+;Total
X09   Exposicao a tipo NE de fumaca fogo chamas;0;0;0;0;1;2;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;7
X21   Contato c/aranhas venenosas;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
X41   Env ac anticon sed hipn antipark psicot NCOP;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
X42   Envenen acid narcot psicodislepticos NCOP;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X49   Envenen acid outr subst quim nocivas e as NE;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X59   Exposicao a fatores NE;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;6
X64   Auto-int intenc out drog med subst biolog NE;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;3
X66   Auto-int int solv org hidrocarb halog vapor;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X68   Auto-intox intenc a pesticidas;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X70   Lesao autoprov intenc enforc estrang sufoc;0;0;1;6;7;4;3;5;8;6;1;3;3;3;0;0;0;0;0;0;0;50
X72   Lesao autoprov intenc disp arma fogo de mao;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;3
X74   Lesao autopr intenc disp outr arma fogo e NE;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
X76   Lesao autoprov intenc fumaca fogo e chamas;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2
X78   Lesao autoprov intenc obj cortante  penetr;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
X79   Lesao autoprov intenc p/objeto contundente;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X80   Lesao autoprov intenc precip lugar elevado;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3
X82   Lesao autoprov intenc impacto veic a motor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
X84   Lesao autoprov intenc p/meios NE;0;0;0;0;1;1;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;8
X91   Agressao enforc estrangulamento sufocacao;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3
X93   Agressao disparo de arma de fogo de mao;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;5
X95   Agressao disparo outr arma de fogo ou NE;0;0;0;9;11;13;16;12;9;6;3;1;0;0;0;0;0;0;0;0;0;80
X97   Agressao p/meio de fumaca fogo e chamas;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2
X99   Agressao objeto cortante ou penetrante;0;0;0;1;2;0;3;2;0;1;0;1;1;0;1;0;0;0;0;0;0;12
Y00   Agressao p/meio de um objeto contundente;0;0;0;0;2;4;1;3;1;1;4;1;2;0;0;0;0;0;0;0;0;19
Y04   Agressao p/meio de forca corporal;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
Y12   Envenen narcot psicodislept NCOP int n det;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y14   Env out drog med subst biolog e NE int n det;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Y24   Disparo outr arma fogo e NE intenc nao det;0;0;0;0;0;1;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;5
Y28   Contato obj cortante penetrante intenc n det;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2
Y29   Contato obj contundente intenc n det;0;0;0;0;3;0;1;0;6;1;3;4;2;2;5;1;0;1;1;0;0;30
Y30   Queda salto empurr lugar elev intenc n det;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Y34   Fatos ou eventos NE e intenc nao determinada;0;0;0;2;1;2;5;5;4;6;7;7;7;6;6;2;1;1;0;0;0;62
Y35   Intervencao legal;0;0;0;1;3;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;10
Y83   Reac anorm compl tard interv cirurg s/acid;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;3
Y87   Seq lesao autopr inten agress fato int indet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
Y89   Sequelas de outr causas externas;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Total;138;8;12;53;80;123;155;254;327;424;568;767;1001;1062;1238;1126;1202;1051;728;259;72;10648
