 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Fem
Período:2012
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"J34   Outr transt do nariz e dos seios paranasais";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"J36   Abscesso periamigdaliano";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"J37   Laringite e laringotraqueite cronicas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"J38   Doenc das cordas vocais e da laringe NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2;-;-;4
"J39   Outr doenc das vias aereas super";-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;2;1;1;-;-;6;-;13
"J40   Bronquite NE como aguda ou cronica";-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;2;-;3;4;6;15;-;33
"J41   Bronquite cronica simples e a mucopurulenta";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;4;1;6;-;15
"J42   Bronquite cronica NE";-;-;-;-;1;-;-;-;-;-;-;-;1;-;2;4;3;3;4;6;23;-;47
"J43   Enfisema";-;-;1;-;-;-;-;-;1;-;-;2;2;8;13;12;23;35;41;63;151;-;352
"J44   Outr doenc pulmonares obstrutivas cronicas";-;-;-;-;4;-;-;-;-;1;3;7;26;48;121;198;261;367;442;569;1438;-;3485
"J45   Asma";-;-;-;-;-;3;1;1;5;1;6;6;3;11;15;7;21;13;19;21;76;-;209
"J46   Estado de mal asmatico";-;-;-;-;-;-;1;-;1;1;3;2;1;-;-;5;3;2;6;6;13;-;44
"J47   Bronquectasia";-;-;-;-;-;-;-;-;-;1;3;-;1;2;-;1;3;2;2;6;20;-;41
"J60   Pneumoconiose dos mineiros de carvao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"J61   Pneumoconiose dev amianto outr fibr minerais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"J62   Pneumoconiose dev poeira que cont silica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;3
"J64   Pneumoconiose NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;1;3;6;-;13
"J67   Pneumonite hipersensibilid dev poeiras org";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;1;-;4
"J68   Afecc resp dev inal prod quim gas fumac vap";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;1;-;-;7;-;11
"J69   Pneumonite dev solidos e liquidos";-;-;12;-;3;2;2;-;3;1;1;4;5;6;5;11;21;19;39;56;335;-;525
"J70   Afeccoes respirat dev outr agentes externos";-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;1;2;1;4;-;11
"J80   Sindr do desconforto respirat do adulto";-;-;2;-;-;-;-;-;-;2;1;2;1;5;1;4;5;4;2;3;9;-;41
"J81   Edema pulmonar NE de outr form";-;-;4;-;-;-;3;3;5;5;7;7;13;12;21;23;21;23;31;29;65;1;273
"J84   Outr doenc pulmonares intersticiais";-;1;2;-;-;2;1;2;1;-;2;2;2;14;11;10;38;30;44;58;166;-;386
"J85   Abscesso do pulmao e do mediastino";-;-;-;-;-;1;-;-;-;-;-;-;1;1;3;2;2;3;5;1;9;-;28
"J86   Piotorax";-;-;1;-;-;-;-;2;1;1;4;1;4;4;5;5;9;7;5;10;23;-;82
"J90   Derrame pleural NCOP";-;-;-;-;1;-;-;-;-;1;1;-;1;2;2;3;5;9;5;14;41;-;85
"J93   Pneumotorax";-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;2;1;-;3;2;6;-;17
"J94   Outr afeccoes pleurais";-;-;-;-;-;-;-;1;-;1;-;2;1;-;1;-;2;-;-;1;6;-;15
"J96   Insuf respirat NCOP";-;-;4;-;2;3;-;3;6;3;-;8;7;5;12;19;18;17;37;37;157;1;339
"J98   Outr transt respirat";-;-;8;-;-;-;-;6;4;2;4;8;8;12;22;18;25;35;23;46;196;-;417
"K13   Outr doenc do labio e da mucosa oral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K20   Esofagite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;3;-;7
"K21   Doenc de refluxo gastroesofagico";-;-;3;-;-;1;-;-;-;1;-;-;-;1;1;-;-;1;-;2;7;-;17
"K22   Outr doenc do esofago";-;-;-;-;1;-;-;2;-;-;-;1;-;1;1;3;2;6;3;3;20;-;43
"K25   Ulcera gastrica";-;-;-;-;-;-;-;-;1;1;3;-;3;7;9;13;14;12;20;32;58;-;173
"K26   Ulcera duodenal";-;-;-;-;-;-;-;-;-;1;1;2;3;2;3;2;8;5;12;16;34;-;89
"K27   Ulcera peptica de localiz NE";-;-;-;-;-;-;-;-;-;1;1;1;2;2;4;5;3;5;13;11;24;-;72
"K28   Ulcera gastrojejunal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;3
"K29   Gastrite e duodenite";-;-;-;-;-;-;-;-;-;1;-;1;2;2;2;2;3;1;3;4;22;-;43
"K30   Dispepsia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"K31   Outr doenc do estomago e do duodeno";-;-;-;-;1;-;-;1;-;1;1;-;1;1;3;-;3;4;6;5;13;-;40
"K35   Apendicite aguda";-;-;-;-;4;2;1;2;4;4;4;2;2;6;4;5;5;5;5;8;12;-;75
"K37   Apendicite SOE";-;-;-;-;1;-;-;2;2;-;-;1;-;1;2;-;1;-;-;2;3;-;15
"K38   Outr doenc do apendice";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;2;-;4
"K40   Hernia inguinal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;4;1;1;5;4;21;-;38
"K41   Hernia femoral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;2;9;-;14
"K42   Hernia umbilical";-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;3;2;-;3;3;11;-;25
"K43   Hernia ventral";-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;3;2;5;6;9;6;-;37
"K44   Hernia diafragmatica";-;-;-;-;1;-;-;1;-;-;-;2;1;1;1;1;1;4;1;6;17;-;37
"K45   Outr hernias abdominais";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;1;-;1;3;-;8
"K46   Hernia abdominal NE";-;-;-;-;-;-;-;-;-;2;1;-;2;2;5;2;5;7;10;14;42;-;92
"K50   Doenc de Crohn";-;-;-;-;-;-;1;-;-;-;2;2;1;2;3;5;3;2;-;-;6;-;27
"K51   Colite ulcerativa";-;-;-;-;-;-;-;-;2;2;-;1;1;2;3;5;1;4;8;4;11;-;44
"K52   Outr gastroenterites e colites nao-infecc";-;-;2;-;1;-;-;-;-;-;-;1;2;-;2;-;3;1;4;4;17;-;37
"K55   Transt vasculares do intestino";-;-;-;-;-;-;-;-;-;2;4;5;11;17;27;36;27;52;67;82;259;1;590
"K56   Ileo paralitico e obstr intestinal s/hernia";-;-;2;-;2;-;1;-;2;1;6;2;5;8;9;14;18;38;47;65;212;-;432
"K57   Doenc diverticular do intestino";-;-;-;-;-;-;-;-;-;-;1;1;1;4;3;12;16;26;36;57;142;-;299
"K58   Sindr do colon irritavel";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K59   Outr transt funcionais do intestino";-;-;-;-;-;-;-;-;-;-;-;2;3;1;2;1;3;3;9;10;17;-;51
"K60   Fissura e fistula das regioes anal e retal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2;-;4
"K61   Abscesso das regioes anal e retal";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;1;-;2;1;-;7
"K62   Outr doenc do reto e do anus";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2;3;3;3;-;13
"K63   Outr doenc do intestino";-;1;2;-;1;1;-;1;-;1;1;7;2;3;5;8;7;8;25;13;39;-;125
"K65   Peritonite";-;-;3;-;1;-;-;2;2;-;8;7;11;13;15;19;25;41;39;23;52;-;261
"K66   Outr transt do peritonio";-;-;-;-;-;-;-;-;1;-;-;-;3;1;-;2;1;3;1;6;11;-;29
"K70   Doenc alcoolica do figado";-;-;-;-;-;-;-;-;-;2;6;18;36;48;36;34;24;22;8;7;12;1;254
"K71   Doenc hepatica toxica";-;-;1;-;-;-;-;1;-;1;-;1;1;-;2;2;3;2;1;-;2;-;17
"K72   Insuf hepatica NCOP";-;-;4;-;-;-;1;-;2;3;2;3;7;10;10;15;22;22;30;18;40;-;189
"K73   Hepatite cronica NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;1;3;2;2;3;-;15
"K74   Fibrose e cirrose hepaticas";-;-;-;-;2;-;-;1;4;-;3;11;19;43;50;56;71;82;65;72;109;-;588
"K75   Outr doenc inflam do figado";-;-;-;-;-;-;-;4;6;3;2;2;4;4;3;6;8;6;13;11;19;-;91
"K76   Outr doenc do figado";-;-;1;-;2;-;1;1;3;1;4;8;13;8;22;22;17;24;33;24;40;-;224
"K80   Colelitiase";-;-;-;-;-;-;-;-;3;3;2;3;5;14;11;7;15;26;24;43;114;-;270
"K81   Colecistite";-;-;-;-;-;-;1;-;1;5;2;4;5;3;6;13;17;12;22;20;120;-;231
"K82   Outr doenc da vesicula biliar";1;-;-;-;-;-;-;-;1;-;-;1;-;1;4;3;7;4;5;6;16;-;49
"K83   Outr doenc das vias biliares";-;-;-;-;-;-;1;-;2;-;2;1;4;5;7;12;9;19;14;28;47;-;151
"K85   Pancreatite aguda";-;-;-;-;-;2;1;5;3;4;12;10;21;17;18;22;30;49;37;56;112;-;399
"K86   Outr doenc do pancreas";-;-;-;-;-;-;-;-;-;-;-;2;1;2;2;2;1;5;4;4;6;-;29
"K90   Ma-absorcao intestinal";-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;2;-;5
"K92   Outr doenc do aparelho digestivo";-;-;-;-;-;-;-;-;1;-;6;7;4;5;13;14;22;24;45;71;222;-;434
"L01   Impetigo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"L02   Abscesso cutaneo furunculo e antraz";-;-;1;-;-;-;1;-;-;2;-;-;-;1;2;3;3;3;2;2;10;-;30
"L03   Celulite";-;-;1;-;-;-;-;-;1;-;2;3;1;2;9;7;10;8;10;15;41;-;110
"L04   Linfadenite aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"L08   Outr infecc localiz pele e tec subcutaneo";-;-;-;-;1;-;-;1;-;-;-;-;3;3;3;2;8;4;2;6;31;-;64
"L10   Penfigo";-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;-;-;1;-;4;-;9
"L12   Penfigoide";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;1;4;-;7
"L13   Outr afeccoes bolhosas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;5;-;6
"L27   Dermatite dev subst de uso interno";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"L40   Psoriase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;1;-;-;-;5
"L50   Urticaria";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"L51   Eritema polimorfo";-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;1;3;3;2;-;1;-;13
"L53   Outr afeccoes eritematosas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"L88   Piodermite gangrenosa";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;1;-;4
"L89   Ulcera de decubito";-;-;-;-;-;-;-;-;-;-;2;-;-;2;-;1;7;14;16;25;177;-;244
"L93   Lupus eritematoso";-;-;-;-;-;-;1;1;3;1;1;2;1;1;2;-;1;1;-;-;-;-;15
"L94   Outr afeccoes localizadas do tec conjuntivo";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"L95   Vasculite limitada a pele NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"L97   Ulcera dos membros infer NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;2;4;4;16;-;30
"L98   Outr afeccoes da pele e tec subcutaneo NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;2;-;3;4;15;-;27
"M00   Artrite piogenica";-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;2;-;-;7;-;4;-;16
"M05   Artrite reumatoide soro-positiva";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;1;1;1;-;1;-;8
"M06   Outr artrites reumatoides";-;-;-;-;-;-;-;-;-;1;1;-;3;1;5;8;9;13;16;12;12;-;81
"M08   Artrite juvenil";-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"M13   Outr artrites";-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;7;-;10
"M15   Poliartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;3
"M16   Coxartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;8;-;9
"M17   Gonartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;5
"M19   Outr artroses";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;3;11;-;17
"M23   Transt internos dos joelhos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"M25   Outr transt articulares NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;14;-;19
"M31   Outr vasculopatias necrotizantes";-;-;-;-;-;-;-;1;1;-;-;1;2;3;1;1;4;2;5;2;5;-;28
"M32   Lupus eritematoso disseminado";-;-;-;-;-;-;6;6;17;19;11;13;27;13;11;13;13;10;2;3;1;-;165
"M33   Dermatopoliomiosite";-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;2;1;3;-;1;-;11
"M34   Esclerose sistemica";-;-;-;-;-;-;-;-;1;-;2;-;-;3;-;8;10;5;3;5;2;-;39
"M35   Outr afeccoes sistemicas do tec conjuntivo";-;-;-;-;-;-;-;-;3;2;4;1;-;3;-;3;1;-;6;1;4;-;28
"M43   Outr dorsopatias deformantes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"M45   Espondilite ancilosante";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"M46   Outr espondilopatias inflam";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2;1;5;1;-;11
"M47   Espondilose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;1;1;-;6
"M48   Outr espondilopatias";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;1;3;3;-;10
"M50   Transt dos discos cervicais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2
"M51   Outr transt de discos intervertebrais";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;3
"M60   Miosite";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;1;-;4
"M61   Calcificacao e ossificacao do musculo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"M62   Outr transt musculares";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;2;1;5;5;8;56;-;79
"M72   Transt fibroblasticos";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;3;2;-;-;2;-;11
"M80   Osteoporose c/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;3;25;-;33
"M81   Osteoporose s/frat patologica";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;3;11;-;17
"M84   Transt da continuidade do osso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;4;2;21;-;30
"M86   Osteomielite";-;-;-;-;-;-;-;-;-;-;-;1;1;1;5;2;-;4;5;11;30;-;60
"M87   Osteonecrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"M88   Doenc de Paget do osso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"M89   Outr transt osseos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;7;-;10
"M95   Outr deform adquir sist osteomusc tec conj";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"N00   Sindr nefritica aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;3
"N02   Hematuria recidivante e persistente";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"N03   Sindr nefritica cronica";-;-;-;-;-;-;-;-;-;-;-;1;2;1;4;1;3;1;3;3;3;-;22
"N04   Sindr nefrotica";-;-;1;-;1;-;-;-;1;1;1;1;-;-;1;3;-;1;3;-;4;-;18
"N05   Sindr nefritica NE";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;2
"N07   Nefropatia hereditaria NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"N10   Nefrite tubulo-intersticial aguda";-;-;-;-;-;-;-;2;2;5;2;5;2;4;4;11;8;7;15;18;50;-;135
"N11   Nefrite tubulo-intersticial cronica";-;-;-;-;-;-;-;-;1;-;-;1;-;3;2;3;4;3;3;3;9;-;32
"N12   Nefrite tubulo-intersticial NE aguda cronica";-;-;-;-;-;-;-;2;2;2;3;2;12;6;13;10;12;17;34;32;160;-;307
"N13   Uropatia obstrutiva e p/refluxo";-;-;-;-;-;-;-;-;-;1;-;-;1;2;-;1;2;3;-;2;14;-;26
"N14   Afec tubul tubulo-interst ind drog met pesad";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"N15   Outr doenc renais tubulo-intersticiais";-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;5;1;-;-;-;2;-;12
"N17   Insuf renal aguda";-;-;3;-;-;-;-;2;3;5;4;3;5;13;11;17;12;27;24;40;148;-;317
"N18   Insuf renal cronica";-;-;-;-;-;1;1;2;2;3;6;5;13;19;27;36;47;38;54;63;231;-;548
"N19   Insuf renal NE";-;-;3;-;-;-;-;-;1;1;2;2;1;4;6;10;13;21;25;40;140;-;269
"N20   Calculose do rim e do ureter";-;-;-;-;-;-;-;-;-;-;7;1;4;3;4;5;8;8;1;7;12;-;60
"N21   Calculose do trato urinario infer";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;3
"N23   Colica nefretica NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N26   Rim contraido NE";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;3
"N28   Outr transt do rim e do ureter NCOP";-;-;1;-;-;-;-;-;-;2;4;2;6;8;3;11;3;-;2;1;2;-;45
"N30   Cistite";-;-;-;-;-;-;-;-;1;-;-;1;-;2;1;3;6;5;13;10;38;-;80
"N31   Disfuncoes neuromusculares da bexiga NCOP";-;-;-;-;1;-;-;-;-;-;2;-;1;1;-;3;-;-;-;1;5;-;14
"N32   Outr transt da bexiga";-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;-;-;-;-;1;-;5
"N35   Estenose da uretra";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;3
"N39   Outr transt do trato urinario";-;-;5;-;-;2;3;2;1;4;6;9;24;23;41;58;79;122;174;292;1503;-;2348
"N60   Displasias mamarias benignas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"N61   Transt inflam da mama";-;-;-;-;-;-;-;-;-;-;1;-;2;-;1;1;-;-;-;-;1;-;6
"N64   Outr doenc da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2
"N70   Salpingite e ooforite";-;-;-;-;-;-;-;1;-;-;1;-;3;2;1;-;-;-;-;1;-;-;9
"N71   Doenc inflam do utero exceto o colo";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;4;-;1;-;6
"N72   Doenc inflam do colo do utero";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"N73   Outr doenc inflam pelvicas femin";-;-;-;-;-;-;-;-;-;1;1;2;4;2;5;3;1;2;1;1;1;-;24
"N76   Outr afeccoes inflam da vagina e da vulva";-;-;-;-;-;-;1;-;-;1;-;1;-;-;1;1;2;-;1;-;4;-;12
"N80   Endometriose";-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;-;-;-;-;-;-;-;5
"N81   Prolapso genital femin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"N82   Fistulas do trato genital femin";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;2;7;-;12
"N83   Transt nao-infl ovario tromp Falop lig largo";-;-;-;-;-;-;-;-;1;1;-;1;1;1;-;1;-;-;1;1;-;-;8
"N85   Outr transt nao-inflam utero exc colo utero";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;2;-;5
"N92   Menstruacao excessiva frequente e irregular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"N95   Transt da menopausa e da perimenopausa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"O00   Gravidez ectopica";-;-;-;-;-;-;-;-;2;3;1;-;-;-;-;-;-;-;-;-;-;-;6
"O02   Outr produtos anormais da concepcao";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"O03   Aborto espontaneo";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"O05   Outr tipos de aborto";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"O06   Aborto NE";-;-;-;-;-;-;-;-;1;1;-;1;1;1;-;-;-;-;-;-;-;-;5
"O10   Hipertens pre-exist complic grav parto puerp";-;-;-;-;-;-;-;-;-;3;4;1;-;-;-;-;-;-;-;-;-;-;8
"O13   Hipertensao gestacional s/proteinuria signif";-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;2
"O14   Hipertensao gestacional c/proteinuria signif";-;-;-;-;-;-;-;1;4;1;4;1;-;-;-;-;-;-;-;-;-;-;11
"O15   Eclampsia";-;-;-;-;-;-;-;6;2;5;1;-;1;-;-;-;-;-;-;-;-;-;15
"O16   Hipertensao materna NE";-;-;-;-;-;-;-;1;1;2;-;1;-;-;-;-;-;-;-;-;-;-;5
"O23   Infecc do trato geniturinario na gravidez";-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;3
"O26   Assist materna outr complic lig predom grav";-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;3
"O33   Assist prest mae desprop conhecida suspeita";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"O41   Outr transt membranas e liquido amniotico";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"O42   Ruptura prematura de membranas";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2
"O44   Placenta previa";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"O45   Descolamento prematuro da placenta";-;-;-;-;-;-;-;-;1;2;2;1;1;-;-;-;-;-;-;-;-;-;7
"O62   Anormalidades da contracao uterina";-;-;-;-;-;-;-;-;1;2;-;2;-;-;-;-;-;-;-;-;-;-;5
"O71   Outr traum obstetricos";-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;3
"O72   Hemorragia pos-parto";-;-;-;-;-;-;-;1;1;-;4;3;1;1;-;-;-;-;-;-;-;-;11
"O75   Outr complic do trab parto e do parto NCOP";-;-;-;-;-;-;-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;4
"O85   Infecc puerperal";-;-;-;-;-;-;-;2;1;2;2;3;1;-;-;-;-;-;-;-;-;-;11
"O86   Outr infecc puerperais";-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;3
"O87   Complic venosas no puerperio";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"O88   Embolia orig obstetrica";-;-;-;-;-;-;-;1;3;1;3;1;2;-;-;-;-;-;-;-;-;-;11
"O89   Complic da anestesia admin durante puerperio";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"O90   Complic do puerperio NCOP";-;-;-;-;-;-;-;-;2;1;2;-;1;-;-;-;-;-;-;-;-;-;6
"O91   Infecc mamarias assoc ao parto";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"O95   Morte obstetrica de causa NE";-;-;-;-;-;-;-;-;-;1;2;1;-;-;-;-;-;-;-;-;-;1;5
"O96   Morte qq caus obst mais 42d menos 1a parto";-;-;-;-;-;-;-;2;2;-;3;4;-;-;-;-;-;-;-;-;-;-;11
"O97   Morte p/sequelas causas obstetricas diretas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"O98   Doen inf paras mat COP compl grav part puerp";-;-;-;-;-;-;-;2;1;1;-;1;-;-;-;-;-;-;-;-;-;-;5
"O99   Outr doenc mat COP compl grav parto puerp";-;-;-;-;-;-;-;7;10;18;22;11;9;-;-;-;-;-;-;-;-;-;77
"P00   Fet rec-nasc afet afec mat n obr rel grav at";97;38;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;148
"P01   Fet rec-nasc afet complic maternas gravidez";99;15;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;119
"P02   Fet rec-nasc afet compl plac cord umb membr";91;10;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;104
"P03   Fet rec-nasc afet out compl trab parto parto";25;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31
"P04   Fet rec-nasc infl af noc trans plac leit mat";6;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"P05   Crescimento fetal retard e desnutric fetal";7;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
