 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Fem
Período:2017
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"J10   Influenza dev outro virus influenza ident";-;-;-;-;-;-;2;-;-;-;1;-;2;3;2;1;-;-;-;1;5;-;17
"J11   Influenza dev virus nao identificado";-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;3;-;2;12;-;20
"J12   Pneumonia viral NCOP";-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;10;-;16
"J13   Pneumonia dev Streptococcus pneumoniae";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;6;-;8
"J15   Pneumonia bacter NCOP";-;-;8;-;8;1;-;2;4;4;2;7;13;11;17;24;61;49;90;157;803;-;1261
"J16   Pneumonia dev out microorg infecc espec NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;5;-;9
"J18   Pneumonia p/microorg NE";-;9;66;-;53;10;13;27;24;27;41;68;97;131;174;300;445;553;815;1116;6600;5;10574
"J20   Bronquite aguda";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"J21   Bronquiolite aguda";-;2;19;-;2;-;-;-;-;-;-;2;1;2;1;3;2;2;3;-;14;-;53
"J22   Infecc agudas NE das vias aereas infer";-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;1;4;2;5;16;-;32
"J31   Rinite nasofaringite e faringite cronicas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"J32   Sinusite cronica";-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;2;-;-;-;3;-;9
"J35   Doenc cronicas das amigdalas e das adenoides";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"J36   Abscesso periamigdaliano";-;-;-;-;-;-;-;-;1;-;-;-;1;2;-;-;-;-;-;1;1;-;6
"J38   Doenc das cordas vocais e da laringe NCOP";-;-;1;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;4
"J39   Outr doenc das vias aereas super";-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;3;2;-;3;4;-;15
"J40   Bronquite NE como aguda ou cronica";-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;2;3;3;3;4;17;-;35
"J41   Bronquite cronica simples e a mucopurulenta";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;3;1;3;-;9
"J42   Bronquite cronica NE";-;-;-;-;-;-;-;-;-;-;-;1;-;3;2;2;3;3;2;4;15;-;35
"J43   Enfisema";-;-;-;-;-;-;-;-;-;-;-;2;-;5;8;25;35;43;41;59;163;-;381
"J44   Outr doenc pulmonares obstrutivas cronicas";-;-;-;-;3;-;-;-;-;2;1;5;16;40;96;244;380;458;637;647;1736;-;4265
"J45   Asma";-;-;2;-;1;-;2;-;3;4;3;6;7;5;21;16;8;22;25;37;86;-;248
"J46   Estado de mal asmatico";-;-;-;-;-;-;-;-;-;2;1;2;2;1;2;2;4;2;4;2;6;-;30
"J47   Bronquectasia";-;-;-;-;1;-;-;-;-;-;-;-;-;2;1;2;4;7;4;10;25;-;56
"J60   Pneumoconiose dos mineiros de carvao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;2
"J62   Pneumoconiose dev poeira que cont silica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2
"J63   Pneumoconiose dev outr poeiras inorganicas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"J64   Pneumoconiose NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;2;-;5
"J67   Pneumonite hipersensibilid dev poeiras org";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;2;4;1;-;11
"J68   Afecc resp dev inal prod quim gas fumac vap";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;3
"J69   Pneumonite dev solidos e liquidos";-;-;14;-;4;1;1;-;2;6;3;3;-;1;9;18;24;30;53;71;433;-;673
"J70   Afeccoes respirat dev outr agentes externos";-;-;-;-;-;-;-;-;-;1;-;-;2;1;-;-;1;3;-;2;2;-;12
"J80   Sindr do desconforto respirat do adulto";-;-;3;-;1;1;-;-;-;1;-;3;2;3;2;-;1;1;-;4;18;-;40
"J81   Edema pulmonar NE de outr form";-;-;3;-;2;-;1;9;9;13;19;17;17;30;35;32;41;32;39;38;108;1;446
"J82   Eosinofilia pulmonar NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;3
"J84   Outr doenc pulmonares intersticiais";-;-;3;-;-;1;-;1;2;2;4;2;4;4;11;18;28;53;58;77;218;-;486
"J85   Abscesso do pulmao e do mediastino";-;-;-;-;1;-;-;1;1;1;-;1;1;3;3;3;3;4;3;7;10;-;42
"J86   Piotorax";-;-;-;-;1;-;-;-;-;1;1;1;-;1;3;3;3;4;2;8;25;-;53
"J90   Derrame pleural NCOP";-;-;-;-;-;-;-;-;-;-;1;-;1;1;8;7;8;10;17;24;57;-;134
"J93   Pneumotorax";-;-;2;-;1;-;-;2;2;-;-;1;-;-;-;1;4;2;6;2;12;-;35
"J94   Outr afeccoes pleurais";-;-;1;-;-;-;-;-;-;-;-;-;2;1;-;-;1;2;3;1;5;-;16
"J96   Insuf respirat NCOP";-;-;3;-;5;1;2;2;2;2;2;3;6;8;14;14;12;26;25;33;170;-;330
"J98   Outr transt respirat";-;-;3;-;-;1;-;2;-;1;5;6;3;12;15;13;27;34;38;48;201;-;409
"K09   Cistos da regiao bucal NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K11   Doenc das gland salivares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K12   Estomatite e lesoes correlatas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;3
"K13   Outr doenc do labio e da mucosa oral";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"K20   Esofagite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;1;3;-;8
"K21   Doenc de refluxo gastroesofagico";-;-;4;-;2;-;-;1;-;-;-;-;-;-;-;-;-;1;-;3;10;-;21
"K22   Outr doenc do esofago";-;-;-;-;1;-;-;-;-;1;-;1;-;1;1;1;2;4;5;2;26;-;45
"K25   Ulcera gastrica";-;-;-;-;-;-;2;-;2;-;1;3;4;4;9;13;17;22;23;31;82;-;213
"K26   Ulcera duodenal";-;-;-;-;-;-;-;-;-;2;1;2;-;3;2;6;10;14;11;21;57;-;129
"K27   Ulcera peptica de localiz NE";-;-;-;-;-;-;1;-;-;-;-;1;1;2;-;6;6;8;10;12;40;-;87
"K28   Ulcera gastrojejunal";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;3
"K29   Gastrite e duodenite";-;-;-;-;-;-;-;-;-;-;-;1;-;3;2;2;6;3;9;5;22;-;53
"K30   Dispepsia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;3
"K31   Outr doenc do estomago e do duodeno";-;-;1;-;-;-;-;1;-;2;-;-;-;3;-;4;2;2;6;2;15;-;38
"K35   Apendicite aguda";-;-;-;-;1;-;1;1;-;4;-;3;3;9;4;6;2;6;8;8;13;-;69
"K36   Outr form de apendicite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"K37   Apendicite SOE";-;-;-;-;-;2;3;-;-;-;2;-;1;1;2;-;1;-;1;1;1;-;15
"K38   Outr doenc do apendice";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;3
"K40   Hernia inguinal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;7;8;7;27;-;51
"K41   Hernia femoral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;7;-;12
"K42   Hernia umbilical";-;-;-;-;-;-;-;-;-;-;-;1;2;2;-;2;-;4;6;2;4;-;23
"K43   Hernia ventral";-;-;-;-;-;-;-;-;-;-;-;1;-;2;3;9;10;10;6;3;10;-;54
"K44   Hernia diafragmatica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;3;2;4;3;7;17;-;40
"K45   Outr hernias abdominais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;1;-;5
"K46   Hernia abdominal NE";-;-;-;-;-;-;-;-;-;-;-;-;1;3;3;5;12;10;17;22;46;-;119
"K50   Doenc de Crohn";-;-;-;-;-;-;-;1;4;-;2;4;3;1;1;5;6;5;2;1;3;-;38
"K51   Colite ulcerativa";-;-;-;-;-;-;-;4;1;-;1;-;1;1;3;3;6;1;2;3;11;-;37
"K52   Outr gastroenterites e colites nao-infecc";-;-;-;-;-;-;-;-;-;-;1;3;-;1;1;2;4;9;3;4;29;-;57
"K55   Transt vasculares do intestino";-;-;1;-;2;-;1;-;1;2;3;7;13;26;24;30;38;57;61;95;299;-;660
"K56   Ileo paralitico e obstr intestinal s/hernia";-;-;2;-;-;1;1;1;1;2;2;6;4;5;8;19;31;36;66;78;283;-;546
"K57   Doenc diverticular do intestino";-;-;-;-;-;-;-;-;-;-;-;-;1;3;14;15;33;28;38;46;210;-;388
"K59   Outr transt funcionais do intestino";-;-;-;-;-;-;1;-;-;-;-;-;-;1;2;2;2;7;13;6;28;-;62
"K60   Fissura e fistula das regioes anal e retal";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;2
"K61   Abscesso das regioes anal e retal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;2;2;1;7;-;16
"K62   Outr doenc do reto e do anus";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;2;3;1;14;-;22
"K63   Outr doenc do intestino";-;-;1;-;-;-;-;-;-;1;2;1;4;1;7;10;11;20;22;15;47;-;142
"K65   Peritonite";-;-;3;-;-;1;1;2;2;2;2;7;7;6;11;17;32;24;19;22;62;-;220
"K66   Outr transt do peritonio";-;-;-;-;-;-;-;-;1;-;-;-;1;-;2;2;4;3;1;5;10;-;29
"K70   Doenc alcoolica do figado";-;-;-;-;-;-;-;1;2;3;11;13;19;32;45;34;32;22;12;6;5;-;237
"K71   Doenc hepatica toxica";-;-;-;-;-;-;-;-;-;2;-;-;1;3;-;-;3;2;3;3;6;-;23
"K72   Insuf hepatica NCOP";-;-;1;-;-;-;1;-;4;3;5;3;10;10;12;19;26;32;15;21;45;-;207
"K73   Hepatite cronica NCOP";-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;2;2;1;1;1;6;-;15
"K74   Fibrose e cirrose hepaticas";-;-;-;-;-;-;-;-;2;2;6;13;25;32;64;76;116;121;97;85;96;1;736
"K75   Outr doenc inflam do figado";-;-;-;-;-;1;4;-;2;3;-;4;4;8;6;8;9;6;6;10;16;-;87
"K76   Outr doenc do figado";-;-;1;-;1;-;-;-;3;3;7;3;10;12;19;22;31;34;26;25;43;-;240
"K80   Colelitiase";-;-;-;-;-;-;1;1;1;2;2;4;6;7;15;14;20;30;30;45;141;-;319
"K81   Colecistite";-;-;-;-;-;-;-;-;-;2;1;5;2;5;12;10;17;29;26;31;143;-;283
"K82   Outr doenc da vesicula biliar";-;-;-;-;-;-;-;-;-;1;-;2;-;6;1;6;3;5;11;1;12;-;48
"K83   Outr doenc das vias biliares";-;-;1;-;-;-;-;-;1;-;2;2;8;9;14;12;14;15;16;22;68;-;184
"K85   Pancreatite aguda";-;-;-;-;-;1;-;-;6;6;10;14;21;15;20;31;29;36;46;45;146;-;426
"K86   Outr doenc do pancreas";-;-;-;-;-;-;-;-;-;1;-;1;2;1;1;2;-;3;4;9;6;-;30
"K90   Ma-absorcao intestinal";-;-;2;-;-;-;-;-;-;1;-;-;1;3;1;-;-;-;-;-;1;-;9
"K92   Outr doenc do aparelho digestivo";-;-;1;-;2;1;1;1;1;-;-;6;9;7;5;22;30;44;61;68;274;1;534
"L01   Impetigo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"L02   Abscesso cutaneo furunculo e antraz";-;-;1;-;-;-;-;-;-;-;1;-;1;4;2;8;10;9;7;3;18;-;64
"L03   Celulite";-;-;1;-;-;1;-;-;1;1;-;4;4;1;3;5;4;7;11;17;56;-;116
"L04   Linfadenite aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"L05   Cisto pilonidal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2
"L08   Outr infecc localiz pele e tec subcutaneo";-;-;1;-;1;-;-;-;1;3;2;3;-;4;4;12;8;22;17;35;102;-;215
"L10   Penfigo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;7;-;10
"L12   Penfigoide";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;1;5;-;8
"L13   Outr afeccoes bolhosas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;3
"L26   Dermatite esfoliativa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"L27   Dermatite dev subst de uso interno";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"L40   Psoriase";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;1;-;-;4
"L51   Eritema polimorfo";-;-;-;-;-;-;-;-;-;-;-;4;-;1;1;-;-;3;-;1;2;-;12
"L89   Ulcera de decubito";-;-;-;-;-;-;-;-;-;1;-;-;1;3;5;4;9;11;20;39;223;-;316
"L93   Lupus eritematoso";-;-;-;-;-;-;-;-;2;1;-;-;-;1;1;1;1;-;-;-;1;-;8
"L95   Vasculite limitada a pele NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
"L97   Ulcera dos membros infer NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;4;7;28;-;43
"L98   Outr afeccoes da pele e tec subcutaneo NCOP";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;5;4;2;4;6;29;-;52
"M00   Artrite piogenica";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;1;1;2;4;-;11
"M05   Artrite reumatoide soro-positiva";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2;1;1;2;-;8
"M06   Outr artrites reumatoides";-;-;-;-;-;-;-;-;-;-;1;-;-;4;3;1;10;10;11;15;16;-;71
"M08   Artrite juvenil";-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;3
"M13   Outr artrites";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2;-;4
"M15   Poliartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"M16   Coxartrose";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2;4;12;-;20
"M17   Gonartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;2;-;5
"M18   Artrose prim articulacao carpometacarpiana";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"M19   Outr artroses";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;9;-;11
"M23   Transt internos dos joelhos";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;2
"M25   Outr transt articulares NCOP";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;1;2;13;-;19
"M30   Poliarterite nodosa e afeccoes correlatas";-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;1;-;-;-;-;3;-;7
"M31   Outr vasculopatias necrotizantes";-;-;-;-;-;-;-;-;-;-;1;1;4;2;1;2;1;1;5;2;10;-;30
"M32   Lupus eritematoso disseminado";-;-;-;-;-;-;2;5;10;11;16;16;16;23;20;17;14;7;5;3;2;-;167
"M33   Dermatopoliomiosite";-;-;-;-;-;-;1;1;1;-;-;-;-;1;3;1;1;-;6;2;1;-;18
"M34   Esclerose sistemica";-;-;-;-;-;-;-;-;-;-;1;1;3;-;3;3;2;6;5;4;4;-;32
"M35   Outr afeccoes sistemicas do tec conjuntivo";-;-;-;-;-;-;-;-;-;-;1;-;3;-;2;-;1;3;1;-;2;-;13
"M43   Outr dorsopatias deformantes";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"M46   Outr espondilopatias inflam";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;3;3;4;-;15
"M47   Espondilose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;-;-;5
"M48   Outr espondilopatias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;1;2;1;3;2;-;13
"M50   Transt dos discos cervicais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;3
"M51   Outr transt de discos intervertebrais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;3
"M53   Outr dorsopatias NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"M60   Miosite";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;1;-;2;2;-;8
"M62   Outr transt musculares";-;-;1;-;-;-;-;-;-;1;-;1;-;1;2;1;2;5;12;20;104;-;150
"M72   Transt fibroblasticos";-;-;-;-;-;-;-;1;-;-;1;1;-;-;4;1;1;7;3;-;1;-;20
"M79   Outr transt dos tec moles NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M80   Osteoporose c/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;4;28;-;34
"M81   Osteoporose s/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;17;-;21
"M84   Transt da continuidade do osso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;2;8;36;-;51
"M86   Osteomielite";-;-;-;-;-;-;-;-;-;-;1;1;1;1;2;2;1;9;10;11;41;-;80
"M87   Osteonecrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;-;4
"M89   Outr transt osseos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;1;2;-;6
"M94   Outr transt das cartilagens";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"N00   Sindr nefritica aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;6;-;8
"N02   Hematuria recidivante e persistente";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;3;-;6
"N03   Sindr nefritica cronica";-;-;-;-;-;-;-;-;-;-;2;4;4;2;3;6;4;10;13;16;36;-;100
"N04   Sindr nefrotica";-;-;1;-;2;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;6
"N05   Sindr nefritica NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"N07   Nefropatia hereditaria NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;3
"N10   Nefrite tubulo-intersticial aguda";-;-;2;-;-;-;-;-;4;4;-;-;2;4;6;5;5;11;12;21;62;-;138
"N11   Nefrite tubulo-intersticial cronica";-;-;-;-;-;-;-;-;1;-;1;1;1;3;2;-;2;6;7;7;32;-;63
"N12   Nefrite tubulo-intersticial NE aguda cronica";-;-;-;-;-;-;1;2;1;1;4;3;6;7;10;14;14;18;32;53;159;-;325
"N13   Uropatia obstrutiva e p/refluxo";-;-;-;-;-;-;-;-;1;-;-;-;1;-;2;7;2;3;3;2;8;-;29
"N14   Afec tubul tubulo-interst ind drog met pesad";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;2
"N15   Outr doenc renais tubulo-intersticiais";-;-;-;-;-;-;-;-;-;-;1;-;1;3;1;3;2;2;2;4;2;-;21
"N17   Insuf renal aguda";-;-;7;-;-;1;2;1;-;-;2;3;4;7;10;20;26;34;37;55;179;-;388
"N18   Insuf renal cronica";-;-;-;-;-;-;-;2;4;4;8;12;14;20;33;41;67;61;72;95;327;-;760
"N19   Insuf renal NE";-;-;4;-;-;-;-;1;-;1;3;4;2;4;5;17;17;12;28;30;150;-;278
"N20   Calculose do rim e do ureter";-;-;-;-;-;-;-;-;-;2;2;3;5;5;5;10;6;2;5;7;14;-;66
"N21   Calculose do trato urinario infer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;3
"N23   Colica nefretica NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
"N26   Rim contraido NE";-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;2;5;1;1;1;5;-;18
"N27   Hipoplasia renal de causa desconhecida";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N28   Outr transt do rim e do ureter NCOP";-;-;-;-;-;-;-;-;-;-;1;1;1;3;5;5;6;9;6;10;22;-;69
"N30   Cistite";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;5;3;8;11;53;-;85
"N31   Disfuncoes neuromusculares da bexiga NCOP";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;2;1;1;4;7;-;17
"N32   Outr transt da bexiga";-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;1;-;4;5;6;-;20
"N34   Uretrite e sindr uretral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;3
"N35   Estenose da uretra";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"N36   Outr transt da uretra";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;2
"N39   Outr transt do trato urinario";-;-;2;-;4;2;3;4;7;7;9;9;20;38;45;76;117;180;291;431;2539;-;3784
"N61   Transt inflam da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
"N64   Outr doenc da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"N70   Salpingite e ooforite";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;2;-;-;-;-;-;5
"N71   Doenc inflam do utero exceto o colo";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;2
"N72   Doenc inflam do colo do utero";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"N73   Outr doenc inflam pelvicas femin";-;-;-;-;-;-;-;-;2;1;1;1;2;2;1;1;1;4;-;2;5;-;23
"N75   Doenc da gland de Bartholin";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;2
"N76   Outr afeccoes inflam da vagina e da vulva";-;-;-;-;1;-;-;-;-;-;1;1;1;3;2;3;3;1;-;4;2;-;22
"N80   Endometriose";-;-;-;-;-;-;-;-;-;1;2;-;-;1;-;-;-;-;-;-;1;-;5
"N81   Prolapso genital femin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;-;5
"N82   Fistulas do trato genital femin";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;1;-;4;5;-;13
"N83   Transt nao-infl ovario tromp Falop lig largo";-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;2;-;1;-;-;2;-;7
"N85   Outr transt nao-inflam utero exc colo utero";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;1;-;5
"N92   Menstruacao excessiva frequente e irregular";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;1;-;-;-;-;5
"N93   Outr sangramentos anormais utero e vagina";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"O00   Gravidez ectopica";-;-;-;-;-;-;-;2;1;1;3;1;-;-;-;-;-;-;-;-;-;-;8
"O01   Mola hidatiforme";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;2
"O02   Outr produtos anormais da concepcao";-;-;-;-;-;-;-;-;-;3;2;-;-;-;-;-;-;-;-;-;-;-;5
"O03   Aborto espontaneo";-;-;-;-;-;-;-;-;1;-;2;1;-;1;-;-;-;-;-;-;-;-;5
"O06   Aborto NE";-;-;-;-;-;-;-;1;2;-;1;1;-;-;-;-;-;-;-;-;-;-;5
"O10   Hipertens pre-exist complic grav parto puerp";-;-;-;-;-;-;-;1;-;-;2;4;2;-;-;-;-;-;-;-;-;-;9
"O11   Dist hipertens pre-exist proteinuria superp";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O12   Edema e proteinuria gestac s/hipertensao";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"O13   Hipertensao gestacional s/proteinuria signif";-;-;-;-;-;-;-;1;1;-;1;1;-;-;-;-;-;-;-;-;-;-;4
"O14   Hipertensao gestacional c/proteinuria signif";-;-;-;-;-;-;-;-;3;2;5;4;2;2;-;-;-;-;-;-;-;-;18
"O15   Eclampsia";-;-;-;-;-;-;-;5;3;5;2;7;2;-;-;-;-;-;-;-;-;-;24
"O16   Hipertensao materna NE";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2
"O20   Hemorragia do inicio da gravidez";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"O22   Complic venosas na gravidez";-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;3
"O23   Infecc do trato geniturinario na gravidez";-;-;-;-;-;-;-;4;-;3;-;-;-;-;-;-;-;-;-;-;-;-;7
"O24   Diabetes mellitus na gravidez";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"O25   Desnutric na gravidez";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O26   Assist materna outr complic lig predom grav";-;-;-;-;-;-;-;-;1;2;2;-;1;-;-;-;-;-;-;-;-;-;6
"O41   Outr transt membranas e liquido amniotico";-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;3
"O44   Placenta previa";-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;3
"O45   Descolamento prematuro da placenta";-;-;-;-;-;-;-;-;2;3;2;2;1;-;-;-;-;-;-;-;-;-;10
"O46   Hemorragia anteparto NCOP";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;2
"O62   Anormalidades da contracao uterina";-;-;-;-;-;-;-;1;3;2;3;4;-;-;-;-;-;-;-;-;-;-;13
