 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Período:2017
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"I42   Cardiomiopatias";2;2;21;-;13;8;9;28;29;48;71;125;145;209;317;378;472;482;466;485;1294;11;4615
"I44   Bloqueio atrioventricular e do ramo esquerdo";-;-;1;-;-;-;-;1;-;-;1;-;1;2;3;8;10;32;34;48;118;-;259
"I45   Outr transt de conducao";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;1;2;4;-;10
"I46   Parada cardiaca";-;-;-;-;-;-;-;2;-;4;6;2;2;8;7;11;14;16;20;21;70;-;183
"I47   Taquicardia paroxistica";-;-;-;-;-;-;-;1;-;1;-;-;4;1;3;9;3;10;7;10;35;-;84
"I48   Flutter e fibrilacao atrial";-;-;-;-;-;-;-;-;2;-;3;-;5;11;20;28;48;78;119;173;525;-;1012
"I49   Outr arritmias cardiacas";-;-;1;-;-;1;2;2;2;1;8;14;6;9;32;45;52;81;108;146;594;-;1104
"I50   Insuf cardiaca";-;-;5;-;2;1;3;4;9;14;18;35;61;95;157;281;462;615;708;979;3303;3;6755
"I51   Complic cardiopatias doenc cardiacas mal def";-;-;3;-;4;3;2;8;8;7;21;34;42;36;69;76;95;92;96;84;243;-;923
"I60   Hemorragia subaracnoide";-;-;1;-;2;1;3;5;9;24;41;81;88;163;188;202;212;162;132;131;187;-;1632
"I61   Hemorragia intracerebral";-;-;10;-;1;5;13;13;16;32;50;82;153;219;342;352;403;445;375;400;807;9;3727
"I62   Outr hemorragias intracranianas nao-traum";-;-;3;-;-;2;1;1;1;-;5;6;11;11;16;15;28;34;37;40;148;1;360
"I63   Infarto cerebral";-;-;-;-;2;1;3;2;4;7;8;20;44;75;106;182;252;357;419;427;1212;1;3122
"I64   Acid vasc cerebr NE como hemorrag isquemico";-;-;1;-;1;1;1;1;1;7;17;29;83;101;174;311;452;661;833;911;2631;8;6224
"I67   Outr doenc cerebrovasculares";-;-;1;-;4;-;2;1;6;7;18;19;42;76;103;151;253;322;357;400;1111;1;2874
"I69   Sequelas de doenc cerebrovasculares";-;-;-;-;2;3;2;4;3;-;3;8;19;43;65;122;241;358;500;653;1800;-;3826
"I70   Aterosclerose";-;-;-;-;-;-;-;1;-;1;-;1;6;9;12;36;40;61;79;72;277;-;595
"I71   Aneurisma e disseccao da aorta";-;-;-;-;-;-;1;1;8;15;19;50;61;116;142;227;345;442;430;491;712;-;3060
"I72   Outr aneurismas";-;-;-;-;-;-;1;1;-;3;2;4;3;6;8;10;11;19;16;17;33;-;134
"I73   Outr doenc vasculares perifericas";-;-;-;-;-;-;-;-;1;-;1;3;3;5;7;20;42;42;60;62;182;-;428
"I74   Embolia e trombose arteriais";-;-;-;-;-;-;-;-;-;-;2;3;11;10;17;29;32;49;46;69;219;-;487
"I77   Outr afeccoes das arterias e arteriolas";-;-;-;-;-;-;1;1;1;-;1;1;3;3;9;4;17;19;28;17;59;-;164
"I78   Doenc dos capilares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;1;1;-;7
"I80   Flebite e tromboflebite";-;-;1;-;-;-;-;3;1;5;3;13;10;17;23;28;47;37;60;67;168;-;483
"I81   Trombose da veia porta";-;-;-;-;-;1;-;-;-;-;1;1;1;6;2;3;5;1;2;-;6;-;29
"I82   Outr embolia e trombose venosas";-;-;3;-;-;-;-;-;2;2;2;2;6;5;6;9;7;7;8;9;32;-;100
"I83   Varizes dos membros infer";-;-;-;-;-;-;-;-;-;-;-;2;1;2;3;5;8;12;12;11;41;-;97
"I84   Hemorroidas";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;2;1;-;6
"I85   Varizes esofagianas";-;-;-;-;-;-;-;-;1;2;-;5;8;11;10;14;22;22;11;12;12;1;131
"I86   Varizes de outr localiz";-;-;-;-;-;-;-;1;-;1;-;-;-;1;2;-;-;2;2;3;3;-;15
"I87   Outr transt das veias";1;-;-;-;-;-;-;-;-;-;1;1;-;1;4;5;7;8;5;5;27;-;65
"I88   Linfadenite inespecifica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;2
"I89   Outr transt nao-infecc vasos linf gangl linf";-;-;-;-;-;-;-;-;1;1;-;-;1;1;-;1;3;4;3;2;2;-;19
"I95   Hipotensao";-;-;-;-;-;-;-;-;-;-;-;1;-;3;2;-;-;1;1;2;6;-;16
"I99   Outr transt do aparelho circulatorio e os NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;5;6;6;9;6;17;-;54
"J00   Nasofaringite aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"J01   Sinusite aguda";-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;1;1;-;-;2;-;7
"J02   Faringite aguda";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"J03   Amigdalite aguda";-;-;-;-;-;-;-;-;1;1;-;-;-;-;2;-;-;-;-;-;1;-;5
"J04   Laringite e traqueite agudas";-;-;-;-;3;-;2;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;8
"J06   Infecc agudas vias aereas super loc mult NE";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;9;-;14
"J09   Influenza A (H1N1)";-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;4;1;3;2;4;4;-;21
"J10   Influenza dev outro virus influenza ident";-;-;1;-;-;1;2;-;1;1;2;-;5;3;4;3;1;1;-;2;5;-;32
"J11   Influenza dev virus nao identificado";-;-;2;-;-;2;-;1;-;-;-;1;1;2;1;1;1;4;1;2;19;-;38
"J12   Pneumonia viral NCOP";-;-;2;-;2;-;-;-;-;-;-;-;-;1;-;3;1;1;2;2;14;-;28
"J13   Pneumonia dev Streptococcus pneumoniae";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;1;8;-;14
"J14   Pneumonia dev Haemophilus infuenzae";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
"J15   Pneumonia bacter NCOP";-;-;12;-;13;2;1;5;10;11;7;20;26;36;54;75;144;159;214;307;1363;-;2459
"J16   Pneumonia dev out microorg infecc espec NCOP";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;3;2;2;10;-;20
"J18   Pneumonia p/microorg NE";-;17;131;-;102;21;29;49;75;81;140;265;336;448;600;897;1196;1394;1905;2366;10935;59;21046
"J20   Bronquite aguda";-;-;5;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"J21   Bronquiolite aguda";-;4;55;-;5;-;-;-;-;2;-;2;1;4;2;4;5;5;5;-;18;-;112
"J22   Infecc agudas NE das vias aereas infer";-;-;-;-;-;-;-;-;2;1;-;1;2;1;4;4;3;5;4;7;23;-;57
"J31   Rinite nasofaringite e faringite cronicas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"J32   Sinusite cronica";-;-;-;-;-;1;-;2;-;1;1;2;1;-;-;1;3;-;3;-;4;-;19
"J35   Doenc cronicas das amigdalas e das adenoides";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;3
"J36   Abscesso periamigdaliano";-;-;-;-;-;-;-;-;1;-;-;-;2;2;1;-;-;2;-;1;1;-;10
"J37   Laringite e laringotraqueite cronicas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"J38   Doenc das cordas vocais e da laringe NCOP";-;-;1;-;2;-;-;-;1;-;-;-;-;-;1;-;-;1;2;-;1;-;9
"J39   Outr doenc das vias aereas super";-;-;-;-;-;-;-;1;1;1;2;1;-;-;1;2;7;5;1;3;7;-;32
"J40   Bronquite NE como aguda ou cronica";-;-;-;-;-;-;-;-;1;1;-;2;1;2;2;5;6;8;9;9;32;-;78
"J41   Bronquite cronica simples e a mucopurulenta";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2;4;2;7;-;17
"J42   Bronquite cronica NE";-;-;-;-;-;-;1;-;-;-;-;2;-;5;4;3;4;4;5;13;22;-;63
"J43   Enfisema";-;-;1;-;-;-;1;1;-;-;1;2;2;11;22;52;84;130;121;169;430;2;1029
"J44   Outr doenc pulmonares obstrutivas cronicas";-;-;-;-;5;-;-;2;4;4;10;11;29;81;206;463;845;1060;1364;1574;3640;2;9300
"J45   Asma";-;-;2;-;2;3;3;2;4;10;9;13;15;11;28;21;15;33;37;44;112;-;364
"J46   Estado de mal asmatico";-;-;-;-;2;1;1;2;-;2;1;3;4;3;2;6;4;7;6;2;9;-;55
"J47   Bronquectasia";-;-;-;-;1;-;-;-;-;2;1;1;1;3;1;4;7;7;8;10;35;-;81
"J60   Pneumoconiose dos mineiros de carvao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2;4;-;8
"J61   Pneumoconiose dev amianto outr fibr minerais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;4;-;6
"J62   Pneumoconiose dev poeira que cont silica";-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;2;1;2;3;5;1;-;18
"J63   Pneumoconiose dev outr poeiras inorganicas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
"J64   Pneumoconiose NE";-;-;1;-;-;-;-;-;-;-;1;-;-;2;1;2;4;3;2;7;9;-;32
"J66   Doenc das vias aereas dev poeiras org espec";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"J67   Pneumonite hipersensibilid dev poeiras org";-;-;-;-;-;-;-;-;-;-;-;-;2;1;5;2;4;3;5;6;2;-;30
"J68   Afecc resp dev inal prod quim gas fumac vap";-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;2;2;1;1;1;5;-;14
"J69   Pneumonite dev solidos e liquidos";-;-;25;-;11;2;2;4;4;11;9;12;15;14;27;37;66;75;111;159;774;1;1359
"J70   Afeccoes respirat dev outr agentes externos";-;-;-;-;-;-;-;-;-;1;1;-;2;1;1;2;3;4;-;3;4;-;22
"J80   Sindr do desconforto respirat do adulto";-;-;5;-;1;1;-;1;-;2;2;7;3;8;6;-;3;3;-;5;24;-;71
"J81   Edema pulmonar NE de outr form";-;-;8;-;6;1;4;38;47;45;64;64;46;84;86;92;96;85;74;77;181;4;1102
"J82   Eosinofilia pulmonar NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;1;-;4
"J84   Outr doenc pulmonares intersticiais";-;1;5;-;1;1;-;1;2;4;8;6;8;11;27;41;64;116;130;142;363;-;931
"J85   Abscesso do pulmao e do mediastino";-;-;2;-;1;-;-;2;3;2;6;6;9;7;17;15;15;12;11;15;16;-;139
"J86   Piotorax";-;-;2;-;1;-;2;3;1;6;6;7;4;10;12;7;11;11;12;16;42;-;153
"J90   Derrame pleural NCOP";-;-;-;-;1;1;1;1;2;1;1;2;4;9;18;14;17;21;39;38;84;-;254
"J93   Pneumotorax";-;-;3;-;3;-;-;2;2;1;-;1;-;1;2;3;6;7;7;8;24;-;70
"J94   Outr afeccoes pleurais";-;-;1;-;-;-;-;1;-;-;2;-;2;2;1;2;2;3;4;1;9;-;30
"J96   Insuf respirat NCOP";-;-;9;-;6;2;2;8;6;6;5;9;12;16;30;31;37;54;48;72;292;-;645
"J98   Outr transt respirat";-;-;6;-;4;3;-;7;3;6;16;16;20;24;45;32;58;86;94;103;324;2;849
"K04   Doenc da polpa e dos tec periapicais";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"K09   Cistos da regiao bucal NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K11   Doenc das gland salivares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K12   Estomatite e lesoes correlatas";-;-;-;-;-;-;-;-;-;-;-;2;-;1;2;-;-;-;-;-;2;-;7
"K13   Outr doenc do labio e da mucosa oral";-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"K20   Esofagite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;2;2;6;-;14
"K21   Doenc de refluxo gastroesofagico";-;-;6;-;2;-;-;1;-;-;-;-;-;1;-;-;-;1;1;4;13;-;29
"K22   Outr doenc do esofago";-;-;-;-;1;-;-;1;-;1;1;2;2;3;6;9;10;8;15;10;37;-;106
"K25   Ulcera gastrica";-;-;-;-;-;-;2;2;4;3;6;12;14;17;32;42;61;65;58;68;151;-;537
"K26   Ulcera duodenal";-;-;-;-;2;-;-;2;4;2;4;5;3;16;11;18;25;29;37;48;99;1;306
"K27   Ulcera peptica de localiz NE";-;-;1;-;-;-;1;-;-;2;2;5;1;6;8;14;15;16;21;19;65;-;176
"K28   Ulcera gastrojejunal";-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;2;1;-;2;3;8;-;18
"K29   Gastrite e duodenite";-;-;-;-;1;-;-;1;-;-;1;3;2;7;6;7;12;10;16;11;37;-;114
"K30   Dispepsia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;-;4
"K31   Outr doenc do estomago e do duodeno";-;-;1;-;-;-;-;2;-;2;-;1;2;3;3;9;6;5;9;9;24;-;76
"K35   Apendicite aguda";-;-;-;-;2;2;2;3;-;7;4;6;9;13;9;11;12;21;23;21;26;-;171
"K36   Outr form de apendicite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"K37   Apendicite SOE";-;-;-;-;-;2;3;2;-;-;3;-;1;1;4;1;1;1;3;5;2;-;29
"K38   Outr doenc do apendice";-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;1;-;-;-;1;1;-;6
"K40   Hernia inguinal";-;-;-;-;-;-;-;-;-;-;-;-;-;2;5;9;12;21;20;17;84;-;170
"K41   Hernia femoral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;4;2;9;-;18
"K42   Hernia umbilical";-;-;1;-;-;-;-;-;-;-;-;1;2;2;6;11;4;9;9;4;8;-;57
"K43   Hernia ventral";-;-;-;-;-;-;-;-;-;-;1;1;-;2;3;10;14;11;13;4;13;-;72
"K44   Hernia diafragmatica";-;-;-;-;-;-;-;-;-;-;1;1;-;1;4;4;3;7;4;8;29;-;62
"K45   Outr hernias abdominais";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;1;2;2;-;11
"K46   Hernia abdominal NE";-;-;-;-;-;-;-;-;-;-;-;1;5;4;8;12;17;22;27;33;69;-;198
"K50   Doenc de Crohn";-;-;-;-;-;-;-;1;5;2;8;7;5;5;2;10;7;8;4;2;3;-;69
"K51   Colite ulcerativa";-;-;-;-;1;-;-;4;2;1;1;1;2;4;5;5;13;5;6;11;15;-;76
"K52   Outr gastroenterites e colites nao-infecc";-;-;3;-;1;-;-;-;1;-;1;5;-;2;3;5;7;15;7;10;40;-;100
"K55   Transt vasculares do intestino";-;-;1;-;3;-;1;2;1;4;5;14;23;38;55;78;94;131;131;175;455;-;1211
"K56   Ileo paralitico e obstr intestinal s/hernia";-;-;6;-;1;1;1;1;4;2;4;12;12;13;22;43;54;68;119;130;443;-;936
"K57   Doenc diverticular do intestino";-;-;-;-;-;-;-;-;-;-;2;6;8;11;23;40;56;54;74;89;287;-;650
"K59   Outr transt funcionais do intestino";-;-;2;-;-;-;2;-;1;-;1;-;2;1;4;5;5;18;22;14;43;-;120
"K60   Fissura e fistula das regioes anal e retal";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;1;-;-;1;1;-;6
"K61   Abscesso das regioes anal e retal";-;-;-;-;-;1;-;-;-;-;-;-;-;-;3;3;3;2;4;2;8;-;26
"K62   Outr doenc do reto e do anus";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;2;5;4;4;16;-;33
"K63   Outr doenc do intestino";-;-;2;-;1;-;-;-;2;2;2;2;8;8;20;20;34;38;45;37;76;-;297
"K65   Peritonite";-;-;5;-;-;2;1;2;2;5;5;11;18;15;24;33;58;53;47;49;106;-;436
"K66   Outr transt do peritonio";-;-;-;-;-;-;-;1;1;-;-;-;1;-;3;4;9;5;4;6;14;-;48
"K70   Doenc alcoolica do figado";-;-;-;-;-;-;-;1;5;17;56;101;191;300;403;398;358;218;132;86;48;2;2316
"K71   Doenc hepatica toxica";-;-;1;-;-;-;-;-;-;2;1;-;3;5;5;5;5;3;6;5;9;-;50
"K72   Insuf hepatica NCOP";-;-;6;-;1;1;3;-;7;7;12;19;30;37;77;71;87;84;56;50;87;2;637
"K73   Hepatite cronica NCOP";-;-;-;-;1;-;-;-;-;-;1;-;1;4;5;6;4;3;3;2;9;-;39
"K74   Fibrose e cirrose hepaticas";-;-;-;-;-;1;-;2;4;12;33;75;154;226;342;391;421;383;266;211;209;8;2738
"K75   Outr doenc inflam do figado";-;-;-;-;1;1;4;1;5;4;-;7;4;10;13;13;18;20;13;17;28;-;159
"K76   Outr doenc do figado";-;-;3;-;2;-;-;1;5;10;19;23;48;72;81;97;112;105;69;49;84;3;783
"K80   Colelitiase";-;-;-;-;-;-;1;1;2;4;3;8;10;13;21;29;40;56;62;74;219;-;543
"K81   Colecistite";-;-;-;-;-;-;-;-;1;3;5;6;7;11;16;19;35;50;55;64;223;-;495
"K82   Outr doenc da vesicula biliar";-;-;-;-;-;1;-;-;-;1;-;2;-;6;2;8;4;8;12;3;20;-;67
"K83   Outr doenc das vias biliares";-;-;4;-;-;-;-;1;3;-;8;2;12;16;22;29;37;31;36;40;123;-;364
"K85   Pancreatite aguda";-;-;-;-;-;1;1;1;9;15;36;55;74;77;91;104;86;87;98;104;226;2;1067
"K86   Outr doenc do pancreas";-;-;-;-;-;-;-;-;1;1;6;4;13;13;9;14;10;12;9;14;12;-;118
"K90   Ma-absorcao intestinal";-;-;2;-;1;-;-;-;-;1;-;-;1;3;1;-;-;1;-;-;2;-;12
"K92   Outr doenc do aparelho digestivo";-;-;2;-;2;1;2;3;1;4;5;20;35;50;40;90;91;111;143;153;522;1;1276
"L01   Impetigo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"L02   Abscesso cutaneo furunculo e antraz";-;-;1;-;-;1;1;-;-;1;2;2;4;10;7;17;22;13;10;9;23;-;123
"L03   Celulite";-;-;2;-;-;2;1;-;2;1;2;5;5;6;12;12;16;21;24;35;86;-;232
"L04   Linfadenite aguda";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;2
"L05   Cisto pilonidal";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;1;-;-;4
"L08   Outr infecc localiz pele e tec subcutaneo";-;-;2;-;1;-;1;-;1;4;4;5;3;11;9;29;20;44;40;57;137;-;368
"L10   Penfigo";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;1;3;11;-;19
"L12   Penfigoide";-;-;-;-;-;-;-;1;-;1;-;-;-;1;1;-;-;1;-;3;8;-;16
"L13   Outr afeccoes bolhosas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;3
"L26   Dermatite esfoliativa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"L27   Dermatite dev subst de uso interno";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"L40   Psoriase";-;-;-;-;-;-;-;-;-;1;-;1;1;-;2;-;-;-;1;1;1;-;8
"L51   Eritema polimorfo";-;-;-;-;-;-;-;-;-;-;-;5;-;1;3;1;1;3;1;1;3;-;19
"L88   Piodermite gangrenosa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"L89   Ulcera de decubito";-;-;-;-;-;-;-;-;-;3;3;4;4;9;7;10;17;31;38;64;303;-;493
"L93   Lupus eritematoso";-;-;-;-;-;-;-;-;2;1;-;-;-;1;1;2;1;-;-;-;1;-;9
"L95   Vasculite limitada a pele NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;3
"L97   Ulcera dos membros infer NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;5;3;6;5;12;37;-;71
"L98   Outr afeccoes da pele e tec subcutaneo NCOP";-;-;-;-;-;-;-;-;-;1;-;3;1;2;2;8;6;7;5;12;37;-;84
"M00   Artrite piogenica";-;-;-;-;-;-;-;-;-;-;1;3;-;1;3;3;3;10;5;4;10;-;43
"M05   Artrite reumatoide soro-positiva";-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;2;1;1;2;-;9
"M06   Outr artrites reumatoides";-;-;-;-;-;-;-;-;-;-;2;2;-;5;4;4;11;13;14;20;21;-;96
"M08   Artrite juvenil";-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;3
"M10   Gota";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;2;2;2;-;-;-;10
"M12   Outr artropatias espec";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"M13   Outr artrites";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;4;-;7
"M15   Poliartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"M16   Coxartrose";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;3;-;2;6;17;-;31
"M17   Gonartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;2;-;6
"M18   Artrose prim articulacao carpometacarpiana";-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;3
"M19   Outr artroses";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;1;-;2;18;-;26
"M23   Transt internos dos joelhos";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;3
"M25   Outr transt articulares NCOP";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;2;1;3;16;-;26
"M30   Poliarterite nodosa e afeccoes correlatas";-;-;1;-;-;-;-;-;-;-;1;-;1;1;-;1;-;-;-;-;3;-;8
"M31   Outr vasculopatias necrotizantes";-;-;-;-;-;1;-;-;-;1;1;3;5;4;4;7;4;10;11;8;15;-;74
"M32   Lupus eritematoso disseminado";-;-;-;-;-;1;2;7;11;11;18;17;18;25;22;19;15;7;6;3;2;-;184
"M33   Dermatopoliomiosite";-;-;-;-;-;-;1;1;1;-;-;-;-;1;4;1;1;-;8;3;1;-;22
"M34   Esclerose sistemica";-;-;-;-;-;-;-;-;1;-;1;1;5;-;3;6;5;6;6;5;5;-;44
"M35   Outr afeccoes sistemicas do tec conjuntivo";-;-;-;-;-;-;-;1;1;-;1;-;4;1;2;2;2;3;2;-;3;-;22
"M43   Outr dorsopatias deformantes";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;2
"M45   Espondilite ancilosante";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;3
"M46   Outr espondilopatias inflam";-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;4;7;7;5;5;12;-;44
"M47   Espondilose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;1;2;3;-;10
"M48   Outr espondilopatias";-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;6;2;3;2;3;3;-;22
"M50   Transt dos discos cervicais";-;-;-;-;-;-;-;-;-;-;1;1;-;-;3;1;1;1;1;-;3;-;12
"M51   Outr transt de discos intervertebrais";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;1;1;-;1;2;-;9
"M53   Outr dorsopatias NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"M60   Miosite";-;-;-;-;-;-;-;-;-;-;1;1;-;2;1;2;1;1;-;5;4;-;18
"M62   Outr transt musculares";-;-;1;-;-;1;-;-;-;1;2;2;4;3;6;4;15;14;31;41;153;-;278
"M72   Transt fibroblasticos";-;-;-;-;-;-;-;1;-;-;1;1;1;1;7;2;2;9;6;2;1;-;34
"M76   Entesopatias dos membros infer excl pe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M79   Outr transt dos tec moles NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M80   Osteoporose c/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;1;6;44;-;57
"M81   Osteoporose s/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;4;21;-;28
"M84   Transt da continuidade do osso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;4;4;9;51;-;72
"M86   Osteomielite";-;-;-;-;-;-;-;-;1;1;1;2;4;7;6;6;13;23;17;17;66;-;164
"M87   Osteonecrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;3;-;7
"M89   Outr transt osseos";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;2;2;2;-;9
"M94   Outr transt das cartilagens";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"N00   Sindr nefritica aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;-;2;9;-;15
"N02   Hematuria recidivante e persistente";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2;-;1;-;3;-;8
"N03   Sindr nefritica cronica";-;-;-;-;-;1;-;-;1;-;2;7;7;6;8;15;17;31;31;29;89;-;244
"N04   Sindr nefrotica";-;-;1;-;4;1;-;1;-;-;-;1;-;-;2;-;-;-;1;3;1;-;15
"N05   Sindr nefritica NE";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;3
"N07   Nefropatia hereditaria NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;3;-;4
"N10   Nefrite tubulo-intersticial aguda";-;-;3;-;-;-;-;1;4;4;2;3;4;9;8;12;13;20;25;32;95;-;235
"N11   Nefrite tubulo-intersticial cronica";-;-;-;-;-;-;-;-;1;-;1;2;2;4;4;2;6;8;10;9;50;-;99
"N12   Nefrite tubulo-intersticial NE aguda cronica";-;-;1;-;-;-;1;3;3;1;10;11;7;11;15;24;26;43;51;74;227;1;509
"N13   Uropatia obstrutiva e p/refluxo";-;-;-;-;1;-;-;-;1;-;-;2;1;2;6;10;5;6;5;3;14;-;56
"N14   Afec tubul tubulo-interst ind drog met pesad";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;3
"N15   Outr doenc renais tubulo-intersticiais";-;-;-;-;-;-;-;-;-;-;2;-;1;3;1;4;3;4;2;4;4;-;28
"N17   Insuf renal aguda";-;-;13;-;-;2;3;2;3;-;6;11;9;17;25;46;55;94;99;117;356;-;858
"N18   Insuf renal cronica";-;-;-;-;1;-;-;4;8;8;15;25;26;38;84;99;147;178;196;212;650;1;1692
