 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Período:2010
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"I35   Transt nao-reumaticos da valva aortica";-;-;-;-;2;1;2;1;-;2;2;7;5;16;23;31;50;59;76;95;180;-;552
"I36   Transt nao-reumaticos da valva tricuspide";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;2;2;2;-;9
"I37   Transt da valva pulmonar";-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;1;-;-;2;-;6
"I38   Endocardite de valva NE";-;-;-;-;2;-;-;1;5;3;5;5;6;11;24;16;28;20;26;28;40;-;220
"I40   Miocardite aguda";-;-;4;-;2;-;-;-;2;1;1;3;2;5;1;1;-;1;1;-;2;-;26
"I42   Cardiomiopatias";8;2;19;-;20;3;7;17;25;42;64;103;141;204;280;344;363;405;492;522;1220;18;4299
"I44   Bloqueio atrioventricular e do ramo esquerdo";-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;7;14;11;15;24;64;-;139
"I45   Outr transt de conducao";-;-;-;-;1;-;-;2;-;-;1;-;-;1;1;-;1;-;-;4;5;-;16
"I47   Taquicardia paroxistica";-;-;-;-;-;1;-;1;2;-;1;1;3;2;3;7;2;5;13;6;16;-;63
"I48   Flutter e fibrilacao atrial";-;-;-;-;-;-;-;-;-;-;1;3;2;8;13;19;46;67;69;128;386;-;742
"I49   Outr arritmias cardiacas";1;-;1;-;4;-;1;3;7;7;6;9;20;21;34;55;75;87;151;199;569;-;1250
"I50   Insuf cardiaca";-;-;7;-;3;1;4;2;14;22;23;38;73;144;191;286;424;530;740;907;2858;4;6271
"I51   Complic cardiopatias doenc cardiacas mal def";-;-;4;-;3;1;2;6;5;13;11;19;32;43;57;49;57;67;87;93;250;2;801
"I60   Hemorragia subaracnoide";-;-;1;-;1;3;3;6;14;21;28;79;123;205;204;179;163;136;104;71;103;3;1447
"I61   Hemorragia intracerebral";-;-;4;-;4;5;3;11;18;25;63;102;193;268;382;386;369;357;396;369;648;8;3611
"I62   Outr hemorragias intracranianas nao-traum";-;-;3;-;1;1;-;1;1;1;4;3;8;10;15;13;21;15;16;30;81;-;224
"I63   Infarto cerebral";-;-;-;-;-;-;2;3;2;4;12;15;26;58;93;137;190;236;304;350;811;2;2245
"I64   Acid vasc cerebr NE como hemorrag isquemico";-;-;1;-;1;2;-;4;8;19;17;35;89;139;243;408;552;741;965;1169;2959;7;7359
"I67   Outr doenc cerebrovasculares";-;-;-;-;4;1;1;2;6;8;13;26;41;82;114;205;212;326;418;467;1027;1;2954
"I69   Sequelas de doenc cerebrovasculares";-;-;1;-;-;-;-;2;2;7;5;10;17;41;89;139;264;343;537;640;1640;2;3739
"I70   Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;4;9;12;14;35;35;51;64;291;-;515
"I71   Aneurisma e disseccao da aorta";-;-;-;-;-;-;3;-;9;10;18;33;53;105;136;203;255;323;365;370;617;-;2500
"I72   Outr aneurismas";-;-;-;-;-;-;-;-;-;2;1;7;8;9;5;12;15;10;14;13;21;-;117
"I73   Outr doenc vasculares perifericas";-;-;-;-;-;2;-;-;-;-;1;2;6;7;17;21;34;35;45;49;145;-;364
"I74   Embolia e trombose arteriais";-;-;1;-;-;-;-;-;-;1;3;5;7;8;15;22;40;35;51;58;168;1;415
"I77   Outr afeccoes das arterias e arteriolas";-;-;-;-;-;-;-;-;-;1;3;2;5;4;14;10;11;32;33;29;63;-;207
"I78   Doenc dos capilares";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;2;-;1;1;-;7
"I80   Flebite e tromboflebite";-;-;1;-;-;1;1;1;4;2;7;7;14;15;21;34;44;32;55;59;175;-;473
"I81   Trombose da veia porta";-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;1;3;1;4;2;2;-;17
"I82   Outr embolia e trombose venosas";-;-;3;-;1;1;-;1;4;2;1;3;2;2;4;1;3;3;-;6;16;-;53
"I83   Varizes dos membros infer";-;-;-;-;-;-;-;-;1;-;-;2;1;-;2;9;8;10;14;13;33;-;93
"I84   Hemorroidas";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;3;-;6
"I85   Varizes esofagianas";-;-;-;-;1;1;-;-;-;2;-;7;6;12;17;17;16;10;16;12;12;-;129
"I86   Varizes de outr localiz";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3;2;-;1;-;7
"I87   Outr transt das veias";-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;3;3;2;3;4;13;-;32
"I88   Linfadenite inespecifica";-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4
"I89   Outr transt nao-infecc vasos linf gangl linf";-;-;2;-;-;-;-;-;-;-;-;-;1;-;2;4;1;-;2;2;8;-;22
"I95   Hipotensao";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;5;4;-;3;5;-;18
"I99   Outr transt do aparelho circulatorio e os NE";-;-;-;-;1;-;-;-;-;-;-;1;2;3;2;3;4;4;7;3;13;-;43
"J01   Sinusite aguda";-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3
"J02   Faringite aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"J03   Amigdalite aguda";-;-;-;-;1;2;-;-;2;-;1;-;-;-;-;-;-;-;-;1;-;-;7
"J04   Laringite e traqueite agudas";-;-;1;-;3;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;2;-;9
"J06   Infecc agudas vias aereas super loc mult NE";1;-;2;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;2;1;5;-;13
"J09   Influenza A (H1N1)";-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;3
"J10   Influenza dev outro virus influenza ident";-;-;-;-;1;1;-;-;1;-;4;1;2;-;-;-;1;3;1;1;2;-;18
"J11   Influenza dev virus nao identificado";-;-;-;-;1;-;1;1;-;1;1;1;1;-;-;1;1;1;1;3;10;-;24
"J12   Pneumonia viral NCOP";-;-;2;-;-;-;-;-;-;-;1;1;-;2;-;1;2;3;1;3;14;-;30
"J13   Pneumonia dev Streptococcus pneumoniae";-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;3
"J15   Pneumonia bacter NCOP";-;-;13;-;8;6;3;4;5;8;6;14;11;30;30;47;54;65;112;121;523;-;1060
"J16   Pneumonia dev out microorg infecc espec NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;-;1;1;2;-;8
"J18   Pneumonia p/microorg NE";-;29;187;-;110;25;23;71;82;143;180;245;327;543;611;784;919;1088;1632;2063;7966;48;17076
"J20   Bronquite aguda";-;-;3;-;5;-;-;1;-;-;-;-;-;-;2;1;1;2;-;2;10;-;27
"J21   Bronquiolite aguda";-;2;43;-;1;1;-;-;1;-;1;1;1;2;2;1;4;-;3;5;8;-;76
"J22   Infecc agudas NE das vias aereas infer";-;-;1;-;-;-;-;1;-;2;1;-;1;-;-;-;1;-;4;2;8;-;21
"J31   Rinite nasofaringite e faringite cronicas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;2
"J32   Sinusite cronica";-;-;-;-;-;-;1;-;-;-;-;3;1;2;-;1;1;1;3;1;-;-;14
"J34   Outr transt do nariz e dos seios paranasais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"J35   Doenc cronicas das amigdalas e das adenoides";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"J36   Abscesso periamigdaliano";-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;2;-;5
"J38   Doenc das cordas vocais e da laringe NCOP";-;-;-;-;-;-;-;-;1;-;-;1;-;1;3;-;2;2;-;-;6;-;16
"J39   Outr doenc das vias aereas super";-;-;3;-;-;-;3;-;2;3;2;2;1;2;1;6;2;1;-;1;6;-;35
"J40   Bronquite NE como aguda ou cronica";-;-;-;-;-;-;-;-;-;-;1;1;1;2;3;2;4;6;7;8;24;-;59
"J41   Bronquite cronica simples e a mucopurulenta";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;2;4;9;-;19
"J42   Bronquite cronica NE";-;-;3;-;1;-;2;-;-;-;-;1;2;1;6;5;11;13;10;11;37;-;103
"J43   Enfisema";-;-;-;-;-;-;-;-;1;1;2;3;2;12;31;45;75;102;150;161;370;-;955
"J44   Outr doenc pulmonares obstrutivas cronicas";-;-;4;-;4;2;2;2;1;7;8;15;43;112;271;381;611;868;1240;1528;3056;1;8156
"J45   Asma";-;-;-;-;3;-;4;6;7;8;8;10;19;25;16;14;30;22;31;30;89;-;322
"J46   Estado de mal asmatico";-;-;-;-;5;1;-;2;3;3;4;1;8;5;5;6;5;13;7;7;17;-;92
"J47   Bronquectasia";-;-;1;-;-;-;-;2;5;1;1;-;2;2;1;9;5;6;4;12;38;-;89
"J60   Pneumoconiose dos mineiros de carvao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"J61   Pneumoconiose dev amianto outr fibr minerais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;3
"J62   Pneumoconiose dev poeira que cont silica";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;4;2;5;6;8;-;29
"J64   Pneumoconiose NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;3;7;6;8;17;-;45
"J65   Pneumoconiose assoc c/tuberc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"J67   Pneumonite hipersensibilid dev poeiras org";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;5;5;2;4;2;3;-;22
"J68   Afecc resp dev inal prod quim gas fumac vap";-;-;-;-;1;-;-;1;-;-;-;-;1;1;-;2;1;3;5;7;11;-;33
"J69   Pneumonite dev solidos e liquidos";-;-;37;-;5;1;1;5;8;12;11;8;17;19;27;36;39;52;75;115;504;-;972
"J70   Afeccoes respirat dev outr agentes externos";-;-;-;-;-;-;1;-;-;1;-;1;1;-;1;-;1;1;3;2;3;-;15
"J80   Sindr do desconforto respirat do adulto";-;-;-;-;-;1;-;2;1;4;1;4;4;4;2;5;4;3;8;2;10;-;55
"J81   Edema pulmonar NE de outr form";2;1;2;-;3;1;5;13;15;25;26;34;30;57;64;60;55;45;53;49;121;7;668
"J82   Eosinofilia pulmonar NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2
"J84   Outr doenc pulmonares intersticiais";-;-;5;-;4;3;2;1;3;4;6;10;10;24;21;43;59;86;97;117;246;-;741
"J85   Abscesso do pulmao e do mediastino";-;-;1;-;1;1;-;1;-;2;4;1;6;13;2;15;9;7;8;6;18;-;95
"J86   Piotorax";-;-;2;-;1;-;-;1;4;3;2;7;7;16;11;11;11;9;9;15;25;1;135
"J90   Derrame pleural NCOP";2;-;1;-;2;1;-;1;-;-;-;-;4;5;8;9;10;21;15;23;50;-;152
"J93   Pneumotorax";1;-;3;-;1;1;1;2;-;-;-;1;1;4;1;1;2;6;4;7;15;-;51
"J94   Outr afeccoes pleurais";-;-;-;-;-;-;1;-;1;1;-;3;2;2;2;5;2;-;-;2;8;1;30
"J96   Insuf respirat NCOP";-;-;7;-;6;2;1;5;8;6;10;19;24;20;31;36;43;56;58;87;272;6;697
"J98   Outr transt respirat";1;1;11;-;6;-;2;6;5;5;17;22;18;23;47;59;50;77;91;102;318;2;863
"K07   Anomalias dentofaciais";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"K10   Outr doenc dos maxilares";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"K11   Doenc das gland salivares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
"K12   Estomatite e lesoes correlatas";-;-;-;-;-;-;-;1;-;2;-;1;-;-;-;1;1;-;1;-;-;-;7
"K13   Outr doenc do labio e da mucosa oral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;3
"K20   Esofagite";-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;1;2;2;1;5;3;-;17
"K21   Doenc de refluxo gastroesofagico";-;1;9;-;2;-;-;-;1;-;-;-;1;1;-;1;2;2;2;2;13;-;37
"K22   Outr doenc do esofago";-;-;-;-;1;-;-;1;2;3;1;1;2;1;6;5;10;9;15;12;26;-;95
"K25   Ulcera gastrica";-;-;1;-;-;-;2;1;3;4;7;11;9;18;29;26;37;33;45;55;106;-;387
"K26   Ulcera duodenal";-;-;1;-;-;-;-;-;3;1;2;3;7;9;14;18;16;26;26;34;60;-;220
"K27   Ulcera peptica de localiz NE";-;-;-;-;-;-;-;1;-;1;3;2;5;5;13;21;15;10;22;22;39;-;159
"K28   Ulcera gastrojejunal";-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;2;-;-;2;-;3;-;11
"K29   Gastrite e duodenite";-;-;-;-;-;-;1;-;2;1;-;2;4;-;7;13;7;7;8;17;41;-;110
"K30   Dispepsia";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;4;-;7
"K31   Outr doenc do estomago e do duodeno";-;-;-;-;1;-;1;-;1;-;3;1;6;3;1;4;8;5;5;7;16;-;62
"K35   Apendicite aguda";-;-;-;-;2;5;7;3;8;5;5;6;7;14;10;13;5;17;14;14;17;-;152
"K36   Outr form de apendicite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"K37   Apendicite SOE";-;-;-;-;1;1;1;-;-;2;-;1;3;3;1;2;3;6;3;6;7;-;40
"K38   Outr doenc do apendice";-;-;-;-;2;-;-;-;-;1;-;1;-;-;-;-;1;1;1;-;2;-;9
"K40   Hernia inguinal";-;-;2;-;-;-;-;-;-;-;-;1;-;4;2;2;11;17;13;31;48;-;131
"K41   Hernia femoral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5;-;7;-;13
"K42   Hernia umbilical";2;-;-;-;-;-;-;-;-;-;-;-;1;4;-;1;5;6;5;6;9;-;39
"K43   Hernia ventral";-;-;-;-;-;-;-;-;-;-;-;1;1;1;6;7;5;17;4;8;13;-;63
"K44   Hernia diafragmatica";-;-;2;-;1;-;-;-;-;-;1;1;1;2;4;1;-;5;3;2;17;-;40
"K45   Outr hernias abdominais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;3;1;-;6
"K46   Hernia abdominal NE";-;-;-;-;1;1;-;1;-;1;-;4;4;2;7;11;12;17;18;18;41;-;138
"K50   Doenc de Crohn";-;-;-;-;-;-;-;1;2;2;7;4;2;4;8;4;6;5;7;1;2;-;55
"K51   Colite ulcerativa";-;-;1;-;1;-;-;1;-;2;5;3;3;-;8;2;8;3;6;4;8;-;55
"K52   Outr gastroenterites e colites nao-infecc";-;-;2;-;1;-;-;-;-;-;-;-;3;2;1;6;7;7;3;5;28;-;65
"K55   Transt vasculares do intestino";-;-;-;-;1;-;-;2;2;5;5;12;14;37;52;61;76;100;135;169;350;-;1021
"K56   Ileo paralitico e obstr intestinal s/hernia";-;-;8;-;2;-;2;4;-;4;3;5;12;20;27;30;38;54;93;96;316;-;714
"K57   Doenc diverticular do intestino";-;-;-;-;-;-;-;-;1;1;1;1;6;4;22;25;23;36;53;65;177;-;415
"K58   Sindr do colon irritavel";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"K59   Outr transt funcionais do intestino";-;-;1;-;1;-;1;1;1;1;-;3;-;2;3;4;5;7;5;16;34;-;85
"K60   Fissura e fistula das regioes anal e retal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;3
"K61   Abscesso das regioes anal e retal";-;-;-;-;-;-;-;-;1;-;-;2;2;-;-;-;1;1;5;3;2;-;17
"K62   Outr doenc do reto e do anus";-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;3;3;3;4;2;8;-;27
"K63   Outr doenc do intestino";-;1;2;-;3;-;1;1;-;2;6;5;8;14;13;27;19;31;20;22;59;-;234
"K65   Peritonite";-;-;2;-;1;1;3;1;2;9;7;10;17;34;33;37;70;52;56;56;92;1;484
"K66   Outr transt do peritonio";-;-;-;-;-;-;-;-;1;-;-;2;2;2;3;4;2;3;8;6;4;-;37
"K70   Doenc alcoolica do figado";-;-;-;-;-;-;-;-;3;29;97;175;291;396;479;398;271;180;105;88;42;7;2561
"K71   Doenc hepatica toxica";-;-;-;-;1;-;-;-;-;-;-;-;-;3;2;2;3;1;2;2;2;-;18
"K72   Insuf hepatica NCOP";-;-;5;-;1;-;2;3;4;5;14;34;40;52;89;99;65;83;86;61;72;3;718
"K73   Hepatite cronica NCOP";-;-;-;-;1;-;-;-;-;-;1;3;4;6;8;4;2;4;2;6;6;-;47
"K74   Fibrose e cirrose hepaticas";-;-;-;-;1;1;1;5;1;12;66;93;170;287;382;347;302;258;222;152;173;8;2481
"K75   Outr doenc inflam do figado";-;-;2;-;1;-;2;1;5;2;7;2;9;7;13;11;17;14;16;12;21;1;143
"K76   Outr doenc do figado";-;-;5;-;4;2;2;5;-;8;22;49;63;93;113;102;85;93;51;55;70;1;823
"K80   Colelitiase";-;-;-;-;-;-;-;1;3;1;6;4;6;9;7;32;20;37;50;67;147;1;391
"K81   Colecistite";-;-;-;-;-;-;-;1;3;4;5;4;4;9;18;21;29;32;59;59;161;1;410
"K82   Outr doenc da vesicula biliar";-;-;-;-;-;-;-;-;2;-;1;5;1;-;2;6;11;8;10;12;25;-;83
"K83   Outr doenc das vias biliares";-;-;2;-;1;-;-;-;1;2;1;2;11;11;19;17;31;31;46;42;77;-;294
"K85   Pancreatite aguda";-;-;1;-;-;2;3;4;18;23;49;79;76;80;90;89;64;91;108;118;198;1;1094
"K86   Outr doenc do pancreas";-;-;-;-;-;-;1;-;1;7;7;7;16;20;30;24;13;13;8;11;19;-;177
"K90   Ma-absorcao intestinal";-;-;1;-;1;-;-;-;-;-;-;1;-;1;1;2;1;-;-;1;4;-;13
"K92   Outr doenc do aparelho digestivo";-;-;-;-;4;1;-;1;3;2;5;13;22;39;67;53;71;84;109;150;384;4;1012
"L01   Impetigo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"L02   Abscesso cutaneo furunculo e antraz";-;-;1;-;-;1;1;-;-;1;1;5;3;3;3;3;5;8;8;10;15;-;68
"L03   Celulite";-;-;1;-;-;1;-;-;1;-;1;2;11;4;19;10;19;14;17;14;74;-;188
"L04   Linfadenite aguda";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;3
"L08   Outr infecc localiz pele e tec subcutaneo";-;-;-;-;-;-;-;1;2;1;-;2;1;7;4;5;6;7;11;7;28;-;82
"L10   Penfigo";-;-;-;-;-;-;-;-;-;-;-;-;2;3;1;2;-;3;1;2;3;-;17
"L12   Penfigoide";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;2;2;-;6
"L13   Outr afeccoes bolhosas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;3
"L23   Dermatites alergicas de contato";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"L27   Dermatite dev subst de uso interno";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"L40   Psoriase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;1;-;1;-;6
"L51   Eritema polimorfo";-;-;-;-;-;-;-;-;2;-;-;-;1;2;-;3;3;-;4;2;1;-;18
"L53   Outr afeccoes eritematosas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"L88   Piodermite gangrenosa";-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;3
"L89   Ulcera de decubito";-;-;-;-;-;-;-;1;2;3;2;-;2;4;1;3;11;20;27;49;198;-;323
"L93   Lupus eritematoso";-;-;-;-;-;-;-;-;-;2;1;1;2;-;2;3;-;1;-;-;-;-;12
"L97   Ulcera dos membros infer NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;1;2;7;9;21;-;44
"L98   Outr afeccoes da pele e tec subcutaneo NCOP";-;-;-;-;-;-;-;-;-;-;-;-;3;1;3;2;3;5;4;3;14;-;38
"M00   Artrite piogenica";-;-;-;-;-;-;-;-;1;-;2;-;-;1;-;5;6;8;3;2;6;-;34
"M05   Artrite reumatoide soro-positiva";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;2;1;-;7
"M06   Outr artrites reumatoides";-;-;-;-;-;-;-;-;1;2;1;1;5;9;5;20;15;19;12;11;18;-;119
"M08   Artrite juvenil";-;-;-;-;1;-;1;2;1;-;1;-;1;-;-;-;-;-;-;-;-;-;7
"M10   Gota";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;1;1;-;-;-;6
"M12   Outr artropatias espec";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M13   Outr artrites";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2;1;-;-;5
"M15   Poliartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M16   Coxartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;3;10;-;17
"M17   Gonartrose";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;3;1;2;2;1;-;10
"M18   Artrose prim articulacao carpometacarpiana";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"M19   Outr artroses";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;-;2;3;6;-;16
"M23   Transt internos dos joelhos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"M25   Outr transt articulares NCOP";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;1;7;13;18;-;42
"M30   Poliarterite nodosa e afeccoes correlatas";-;-;-;-;-;1;-;-;-;-;-;-;2;1;1;-;-;-;-;1;1;-;7
"M31   Outr vasculopatias necrotizantes";-;-;-;-;-;-;-;1;1;-;1;3;4;5;5;5;7;15;13;9;20;-;89
"M32   Lupus eritematoso disseminado";-;-;-;-;-;2;8;10;16;21;28;21;20;19;13;11;11;8;3;3;6;-;200
"M33   Dermatopoliomiosite";-;-;-;-;-;-;-;-;3;-;1;1;2;1;1;3;3;2;2;-;3;-;22
"M34   Esclerose sistemica";-;-;-;-;-;-;-;-;-;2;2;1;4;3;3;10;7;6;5;4;6;-;53
"M35   Outr afeccoes sistemicas do tec conjuntivo";-;-;-;-;-;-;1;-;-;2;1;1;-;3;5;5;1;2;2;2;1;-;26
"M41   Escoliose";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2;-;4
"M43   Outr dorsopatias deformantes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"M45   Espondilite ancilosante";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;-;-;4
"M46   Outr espondilopatias inflam";-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;6;4;3;2;1;2;-;22
"M47   Espondilose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;2;5;-;12
"M48   Outr espondilopatias";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;4;4;8;2;8;-;28
"M50   Transt dos discos cervicais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"M51   Outr transt de discos intervertebrais";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;1;1;1;2;-;9
"M53   Outr dorsopatias NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"M54   Dorsalgia";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;3
"M60   Miosite";-;-;-;-;-;-;-;-;2;-;-;-;-;1;1;1;1;3;4;-;3;-;16
"M62   Outr transt musculares";1;-;-;-;-;-;1;-;-;-;-;1;3;2;6;3;5;13;8;23;60;-;126
"M72   Transt fibroblasticos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;1;1;-;-;5
"M79   Outr transt dos tec moles NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"M80   Osteoporose c/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;2;2;8;32;-;47
"M81   Osteoporose s/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;2;5;19;-;30
"M84   Transt da continuidade do osso";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;3;3;5;6;42;-;63
"M86   Osteomielite";-;-;-;-;-;-;-;-;1;-;2;2;4;6;7;5;9;9;14;15;37;-;111
"M87   Osteonecrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;3
"M88   Doenc de Paget do osso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;4
"M89   Outr transt osseos";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;-;6
"M93   Outr osteocondropatias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M99   Lesoes biomecanicas NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"N00   Sindr nefritica aguda";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;1;-;-;-;4
"N01   Sindr nefritica rapidamente progressiva";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"N02   Hematuria recidivante e persistente";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;3;-;5
"N03   Sindr nefritica cronica";-;-;-;-;-;-;-;-;3;2;-;3;2;4;4;7;1;3;3;8;14;-;54
"N04   Sindr nefrotica";-;-;-;-;2;-;1;1;-;3;-;1;1;1;2;1;1;-;-;-;-;-;14
"N05   Sindr nefritica NE";-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;1;3;-;-;1;-;9
"N07   Nefropatia hereditaria NCOP";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;2
"N10   Nefrite tubulo-intersticial aguda";-;-;-;-;-;1;-;2;1;1;5;5;4;6;10;12;16;13;25;21;81;1;204
"N11   Nefrite tubulo-intersticial cronica";-;-;-;-;-;-;-;3;-;1;-;3;-;-;3;1;2;4;5;7;26;-;55
"N12   Nefrite tubulo-intersticial NE aguda cronica";-;-;-;-;-;-;2;3;5;1;6;5;8;9;19;20;30;32;45;68;212;-;465
