 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Período:2020
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"I38   Endocardite de valva NE";-;-;-;-;-;-;-;-;1;4;2;2;6;9;6;19;29;29;27;33;44;-;211
"I40   Miocardite aguda";-;-;4;-;3;-;-;2;2;1;4;2;1;1;4;2;2;1;1;1;6;-;37
"I42   Cardiomiopatias";1;1;17;-;8;6;4;20;45;45;66;82;112;157;208;253;288;305;323;310;957;4;3212
"I44   Bloqueio atrioventricular e do ramo esquerdo";-;1;-;-;-;-;-;1;-;-;1;1;2;4;3;8;17;22;29;46;167;-;302
"I45   Outr transt de conducao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3;3;6;-;15
"I46   Parada cardiaca";-;-;1;-;-;-;-;-;-;2;6;5;9;25;16;39;35;31;53;53;146;-;421
"I47   Taquicardia paroxistica";-;-;-;-;-;-;-;-;1;-;4;2;6;3;4;5;11;7;13;12;29;-;97
"I48   Flutter e fibrilacao atrial";-;-;-;-;-;-;-;-;-;2;4;3;7;13;25;38;57;94;128;165;566;-;1102
"I49   Outr arritmias cardiacas";-;-;-;-;1;-;1;6;10;11;15;12;14;36;48;59;87;122;139;163;765;-;1489
"I50   Insuf cardiaca";-;-;4;-;-;1;1;6;10;16;32;34;70;110;203;333;450;617;764;1012;3418;-;7081
"I51   Complic cardiopatias doenc cardiacas mal def";-;-;6;-;2;3;3;9;5;13;13;20;27;33;44;59;85;89;102;118;364;-;995
"I60   Hemorragia subaracnoide";-;-;-;-;-;1;6;5;6;16;32;46;72;118;154;174;176;160;137;107;149;-;1359
"I61   Hemorragia intracerebral";-;-;1;-;-;3;7;9;9;19;42;96;166;245;290;330;408;447;399;408;864;2;3745
"I62   Outr hemorragias intracranianas nao-traum";-;-;3;-;-;-;2;-;-;3;2;5;9;15;14;22;27;44;35;57;155;-;393
"I63   Infarto cerebral";-;-;-;-;-;2;1;2;4;5;20;25;46;66;146;218;294;464;446;526;1324;3;3592
"I64   Acid vasc cerebr NE como hemorrag isquemico";-;-;-;-;-;1;-;5;5;11;16;28;72;109;224;325;491;640;784;922;2659;-;6292
"I67   Outr doenc cerebrovasculares";-;-;1;-;1;1;1;-;5;10;12;17;23;43;87;118;204;262;282;304;866;-;2237
"I69   Sequelas de doenc cerebrovasculares";-;-;-;-;2;1;1;3;4;3;4;14;11;41;85;129;260;400;542;574;1741;-;3815
"I70   Aterosclerose";-;-;-;-;-;-;-;-;-;1;-;1;3;-;5;12;12;21;30;29;157;-;271
"I71   Aneurisma e disseccao da aorta";-;-;-;-;-;1;1;1;4;5;10;22;42;65;96;142;191;231;265;293;525;3;1897
"I72   Outr aneurismas";-;-;-;-;-;-;-;-;-;-;2;1;6;4;8;17;11;16;18;11;22;-;116
"I73   Outr doenc vasculares perifericas";-;-;-;-;-;-;-;1;-;-;1;1;3;13;10;22;55;72;56;72;209;-;515
"I74   Embolia e trombose arteriais";-;1;-;-;1;-;-;-;2;1;1;4;6;11;21;30;42;50;68;77;239;-;554
"I77   Outr afeccoes das arterias e arteriolas";-;-;-;-;-;-;-;-;-;1;-;1;4;1;7;7;13;11;17;23;51;-;136
"I78   Doenc dos capilares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;1;-;-;5
"I80   Flebite e tromboflebite";-;-;-;-;-;-;1;-;2;6;10;9;15;14;33;28;42;42;43;45;135;-;425
"I81   Trombose da veia porta";-;-;-;-;-;-;-;-;-;-;-;-;3;4;2;3;2;2;1;3;8;-;28
"I82   Outr embolia e trombose venosas";-;-;1;-;-;1;-;-;-;-;2;1;7;-;7;10;14;9;12;13;37;-;114
"I83   Varizes dos membros infer";-;-;-;-;-;-;-;-;2;-;1;1;2;1;4;7;10;9;10;18;44;-;109
"I84   Hemorroidas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2
"I85   Varizes esofagianas";-;-;1;-;-;-;-;-;1;-;2;4;4;11;14;11;27;19;23;11;15;-;143
"I86   Varizes de outr localiz";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;2;2;1;-;4;-;13
"I87   Outr transt das veias";-;-;-;-;-;-;-;-;2;2;1;1;1;1;1;4;6;10;2;14;30;-;75
"I88   Linfadenite inespecifica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I89   Outr transt nao-infecc vasos linf gangl linf";-;-;1;-;-;-;-;-;-;-;-;-;1;2;-;2;1;1;2;2;6;-;18
"I95   Hipotensao";-;-;-;-;-;-;-;-;-;1;-;-;-;3;2;-;4;3;6;2;11;-;32
"I99   Outr transt do aparelho circulatorio e os NE";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;1;-;5;1;17;-;28
"J01   Sinusite aguda";-;-;-;-;-;-;-;-;2;1;-;-;1;1;-;-;-;1;-;-;-;-;6
"J03   Amigdalite aguda";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"J04   Laringite e traqueite agudas";-;-;1;-;1;1;-;-;-;-;-;-;-;-;1;-;-;1;1;1;2;-;9
"J05   Laringite obstrutiva aguda e epiglotite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"J06   Infecc agudas vias aereas super loc mult NE";-;-;-;-;-;-;-;-;-;1;-;-;1;-;2;-;1;2;4;3;12;-;26
"J09   Influenza A (H1N1)";-;-;-;-;-;-;1;1;-;-;-;1;1;1;-;3;1;3;1;3;7;-;23
"J10   Influenza dev outro virus influenza ident";-;-;-;-;-;-;1;2;-;-;-;2;2;4;2;4;3;4;5;5;16;-;50
"J11   Influenza dev virus nao identificado";-;-;-;-;4;2;-;1;-;5;1;6;6;8;17;11;20;24;23;23;88;-;239
"J12   Pneumonia viral NCOP";-;1;-;-;1;-;-;1;4;2;3;5;20;19;28;26;58;61;73;89;216;-;607
"J13   Pneumonia dev Streptococcus pneumoniae";-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;1;-;1;4;-;9
"J15   Pneumonia bacter NCOP";-;-;18;-;5;2;1;6;8;20;25;24;53;75;93;155;232;327;391;493;1915;1;3844
"J16   Pneumonia dev out microorg infecc espec NCOP";-;-;-;-;-;-;-;1;-;-;-;-;-;1;2;-;2;1;2;2;5;-;16
"J18   Pneumonia p/microorg NE";-;6;41;-;17;9;11;25;46;63;96;142;196;275;338;525;722;957;1136;1383;5642;11;11641
"J20   Bronquite aguda";-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"J21   Bronquiolite aguda";-;-;15;-;1;-;-;-;-;1;1;-;2;1;2;3;2;3;1;-;8;-;40
"J22   Infecc agudas NE das vias aereas infer";-;-;1;-;-;-;-;-;2;2;2;-;1;3;2;5;10;5;3;9;24;-;69
"J32   Sinusite cronica";-;-;-;-;-;-;1;1;-;-;1;-;2;1;1;1;-;-;1;-;1;-;10
"J34   Outr transt do nariz e dos seios paranasais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"J35   Doenc cronicas das amigdalas e das adenoides";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;3;-;5
"J36   Abscesso periamigdaliano";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;2;-;-;5
"J38   Doenc das cordas vocais e da laringe NCOP";-;-;-;-;1;-;-;-;-;1;-;-;1;-;1;2;3;3;2;-;1;-;15
"J39   Outr doenc das vias aereas super";-;-;-;-;-;-;2;1;1;2;-;2;1;2;2;1;2;2;1;2;3;-;24
"J40   Bronquite NE como aguda ou cronica";-;-;-;-;-;-;1;-;-;1;1;4;2;3;2;6;2;3;5;7;21;-;58
"J41   Bronquite cronica simples e a mucopurulenta";-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;2;-;-;1;2;3;-;11
"J42   Bronquite cronica NE";-;-;-;-;-;-;-;-;-;-;2;1;1;1;2;1;6;4;6;4;15;-;43
"J43   Enfisema";-;-;-;-;1;-;-;2;2;1;-;2;4;8;15;33;61;94;100;127;346;-;796
"J44   Outr doenc pulmonares obstrutivas cronicas";-;-;1;-;-;1;-;2;2;6;5;20;39;67;166;371;677;919;1055;1149;2781;1;7262
"J45   Asma";-;-;-;-;6;1;5;4;13;11;19;30;32;33;32;32;41;45;47;34;126;-;511
"J46   Estado de mal asmatico";-;-;-;-;-;-;1;1;-;4;2;-;3;4;-;1;4;2;3;4;4;-;33
"J47   Bronquectasia";-;-;-;-;-;-;-;-;1;2;1;2;1;1;1;1;1;2;4;4;11;-;32
"J60   Pneumoconiose dos mineiros de carvao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;2;-;5
"J61   Pneumoconiose dev amianto outr fibr minerais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;3
"J62   Pneumoconiose dev poeira que cont silica";-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;1;4;3;4;1;7;-;24
"J63   Pneumoconiose dev outr poeiras inorganicas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;3
"J64   Pneumoconiose NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;3;3;4;5;-;19
"J65   Pneumoconiose assoc c/tuberc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"J66   Doenc das vias aereas dev poeiras org espec";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"J67   Pneumonite hipersensibilid dev poeiras org";-;-;-;-;-;-;-;-;1;-;1;-;-;2;1;1;2;8;5;4;2;-;27
"J68   Afecc resp dev inal prod quim gas fumac vap";-;-;-;-;-;-;1;1;-;-;1;-;2;-;1;4;4;3;3;4;9;-;33
"J69   Pneumonite dev solidos e liquidos";-;-;11;-;1;4;1;5;7;7;11;12;19;29;38;50;76;92;129;145;956;-;1593
"J70   Afeccoes respirat dev outr agentes externos";-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;2;3;2;2;2;-;14
"J80   Sindr do desconforto respirat do adulto";-;-;1;-;1;-;3;-;1;6;7;12;8;17;21;25;27;39;33;60;107;-;368
"J81   Edema pulmonar NE de outr form";-;-;5;-;5;3;3;28;59;33;32;39;31;40;34;42;38;40;41;40;91;7;611
"J82   Eosinofilia pulmonar NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"J84   Outr doenc pulmonares intersticiais";-;-;1;-;1;1;-;3;6;3;5;9;10;10;24;38;63;90;106;104;324;-;798
"J85   Abscesso do pulmao e do mediastino";-;-;-;-;-;-;-;-;-;1;2;4;3;4;6;7;8;5;9;9;15;-;73
"J86   Piotorax";-;-;-;-;-;-;-;2;1;5;3;7;3;6;8;7;9;10;10;16;15;1;103
"J90   Derrame pleural NCOP";1;-;-;-;1;-;-;-;1;-;6;3;11;3;14;14;22;28;28;35;122;-;289
"J92   Placas pleurais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"J93   Pneumotorax";-;-;2;-;1;-;-;1;1;-;1;2;-;1;2;5;9;5;7;6;22;-;65
"J94   Outr afeccoes pleurais";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2;2;1;2;5;4;-;18
"J96   Insuf respirat NCOP";-;-;4;-;4;4;2;5;10;12;22;24;39;40;55;79;93;123;151;126;538;2;1333
"J98   Outr transt respirat";-;-;20;-;16;8;8;28;53;65;121;177;201;282;413;609;804;1015;1073;1065;3669;9;9636
"K04   Doenc da polpa e dos tec periapicais";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;2
"K10   Outr doenc dos maxilares";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"K12   Estomatite e lesoes correlatas";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;1;1;-;-;6
"K13   Outr doenc do labio e da mucosa oral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;3
"K20   Esofagite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;1;3;2;3;-;15
"K21   Doenc de refluxo gastroesofagico";-;-;6;-;-;-;-;-;1;-;-;1;-;-;-;2;1;-;2;1;21;-;35
"K22   Outr doenc do esofago";-;-;-;-;-;-;-;-;-;1;-;1;2;5;4;9;10;7;9;11;33;-;92
"K25   Ulcera gastrica";-;-;-;-;-;-;-;2;-;3;9;9;9;26;31;43;65;59;59;78;158;-;551
"K26   Ulcera duodenal";-;-;-;-;-;1;-;-;2;1;5;1;5;6;13;19;27;38;39;24;76;-;257
"K27   Ulcera peptica de localiz NE";-;-;-;-;-;-;-;-;2;-;3;3;4;7;8;12;11;12;22;16;32;-;132
"K28   Ulcera gastrojejunal";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;3;1;2;1;-;9
"K29   Gastrite e duodenite";-;-;-;-;-;-;-;-;-;-;-;1;2;2;4;4;14;12;9;7;29;-;84
"K30   Dispepsia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;1;1;6;-;12
"K31   Outr doenc do estomago e do duodeno";-;-;1;-;-;1;-;-;1;-;-;1;2;3;1;2;3;3;1;5;15;-;39
"K35   Apendicite aguda";-;-;-;-;2;2;1;2;8;6;10;4;4;12;15;12;18;19;15;9;48;-;187
"K37   Apendicite SOE";-;-;-;-;1;-;-;-;1;-;-;1;2;-;5;2;-;2;2;4;3;-;23
"K38   Outr doenc do apendice";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"K40   Hernia inguinal";-;-;-;-;1;-;-;-;-;-;1;1;1;4;3;6;8;14;23;23;78;-;163
"K41   Hernia femoral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;2;5;13;-;25
"K42   Hernia umbilical";-;-;-;-;-;-;1;-;-;-;-;-;2;4;7;6;7;9;8;8;17;-;69
"K43   Hernia ventral";-;-;-;-;-;-;-;-;-;-;-;-;2;2;3;7;8;4;2;9;12;-;49
"K44   Hernia diafragmatica";-;-;1;-;-;-;1;-;-;-;-;-;1;1;2;3;2;7;5;5;27;-;55
"K45   Outr hernias abdominais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;1;2;1;1;5;-;13
"K46   Hernia abdominal NE";-;-;2;-;-;-;-;-;-;-;3;2;3;4;11;10;17;17;25;27;67;-;188
"K50   Doenc de Crohn";-;-;-;-;-;-;-;-;1;3;5;5;6;3;5;5;9;12;4;3;9;-;70
"K51   Colite ulcerativa";-;-;1;-;1;-;-;-;1;1;-;2;3;3;7;3;5;8;9;11;8;-;63
"K52   Outr gastroenterites e colites nao-infecc";-;-;1;-;1;-;-;1;-;2;2;1;2;2;5;3;7;5;9;13;49;-;103
"K55   Transt vasculares do intestino";-;-;2;-;-;-;-;-;1;4;5;8;17;26;34;53;84;93;125;122;240;-;814
"K56   Ileo paralitico e obstr intestinal s/hernia";-;-;10;-;6;-;3;1;6;3;8;10;12;19;26;46;68;104;110;143;466;-;1041
"K57   Doenc diverticular do intestino";-;-;-;-;-;-;-;1;1;1;1;5;6;4;9;32;37;68;83;83;250;-;581
"K58   Sindr do colon irritavel";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;3
"K59   Outr transt funcionais do intestino";-;-;2;-;-;1;-;2;3;-;1;1;4;5;5;5;6;8;8;16;42;-;109
"K60   Fissura e fistula das regioes anal e retal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;-;-;2;-;7
"K61   Abscesso das regioes anal e retal";-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;3;3;3;-;3;4;-;20
"K62   Outr doenc do reto e do anus";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;3;5;8;-;20
"K63   Outr doenc do intestino";-;-;5;-;-;-;-;4;-;1;1;8;11;14;17;28;36;40;38;46;89;-;338
"K65   Peritonite";-;-;1;-;1;1;-;2;2;1;4;10;12;12;29;33;54;49;39;38;64;1;353
"K66   Outr transt do peritonio";-;-;-;-;-;-;-;-;-;-;-;3;1;5;-;7;5;3;6;6;16;-;52
"K70   Doenc alcoolica do figado";-;-;-;-;-;-;-;1;2;11;55;132;174;307;397;427;355;256;133;72;58;2;2382
"K71   Doenc hepatica toxica";-;-;-;-;-;-;-;-;3;-;1;3;3;1;4;4;5;7;4;4;5;-;44
"K72   Insuf hepatica NCOP";-;-;3;-;1;2;-;4;4;5;14;13;38;43;54;80;81;61;64;50;82;2;601
"K73   Hepatite cronica NCOP";-;-;-;-;-;-;-;-;-;-;-;2;1;3;2;3;2;4;6;1;3;-;27
"K74   Fibrose e cirrose hepaticas";-;-;-;-;3;-;-;-;3;6;17;59;124;169;286;338;394;348;326;204;273;1;2551
"K75   Outr doenc inflam do figado";-;-;4;-;-;-;-;2;2;4;1;5;7;8;6;12;13;17;19;12;20;-;132
"K76   Outr doenc do figado";-;-;3;-;2;1;2;1;3;5;11;24;26;47;51;85;84;93;73;59;73;1;644
"K80   Colelitiase";-;-;-;-;-;-;-;-;2;3;5;7;6;11;21;27;29;34;58;54;176;-;433
"K81   Colecistite";-;-;-;-;-;-;-;-;1;1;4;10;9;6;12;24;27;49;47;56;172;1;419
"K82   Outr doenc da vesicula biliar";-;-;-;-;-;-;-;-;-;-;1;1;-;1;3;4;5;6;10;9;19;-;59
"K83   Outr doenc das vias biliares";-;-;2;-;2;-;-;1;2;3;8;5;7;20;22;33;58;41;51;63;141;-;459
"K85   Pancreatite aguda";-;-;-;-;2;-;2;6;8;21;37;55;57;88;72;83;96;103;85;92;197;1;1005
"K86   Outr doenc do pancreas";-;-;-;-;-;-;-;-;1;2;1;6;10;7;14;21;9;13;8;6;6;-;104
"K90   Ma-absorcao intestinal";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;2;1;2;-;-;8
"K92   Outr doenc do aparelho digestivo";-;-;-;-;1;-;1;1;4;4;17;17;37;51;84;94;143;152;175;189;681;-;1651
"L00   Sindr pele escaldada estafilococ recem-nasc";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"L01   Impetigo";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;4
"L02   Abscesso cutaneo furunculo e antraz";-;-;1;-;-;-;1;-;1;1;2;4;4;10;7;6;10;17;12;8;20;-;104
"L03   Celulite";-;-;1;-;-;2;1;-;1;1;1;1;4;7;12;12;21;28;23;17;102;-;234
"L04   Linfadenite aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"L05   Cisto pilonidal";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;2
"L08   Outr infecc localiz pele e tec subcutaneo";-;-;4;-;-;-;-;1;1;3;-;7;11;11;35;35;45;58;63;78;258;-;610
"L10   Penfigo";-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;1;2;1;-;1;8;-;16
"L12   Penfigoide";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;10;-;12
"L13   Outr afeccoes bolhosas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;3
"L26   Dermatite esfoliativa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"L27   Dermatite dev subst de uso interno";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"L30   Outr dermatites";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"L40   Psoriase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;-;4
"L51   Eritema polimorfo";-;-;-;-;-;-;-;-;1;-;1;1;1;4;-;3;4;2;4;3;3;-;27
"L53   Outr afeccoes eritematosas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;4
"L88   Piodermite gangrenosa";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"L89   Ulcera de decubito";-;-;-;-;-;-;-;1;1;1;-;1;5;1;5;19;17;22;41;46;238;-;398
"L93   Lupus eritematoso";-;-;-;-;-;-;1;-;-;-;2;-;1;4;1;1;-;1;2;-;-;-;13
"L95   Vasculite limitada a pele NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;-;-;4
"L97   Ulcera dos membros infer NCOP";-;-;-;-;-;-;-;-;-;-;-;-;2;2;3;5;3;5;4;5;28;-;57
"L98   Outr afeccoes da pele e tec subcutaneo NCOP";-;-;-;-;-;-;-;2;1;-;2;-;-;4;3;5;7;9;15;15;62;-;125
"M00   Artrite piogenica";-;-;-;-;-;1;-;-;-;1;-;3;-;6;6;7;9;6;3;9;11;-;62
"M05   Artrite reumatoide soro-positiva";-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;1;1;3;1;-;1;-;11
"M06   Outr artrites reumatoides";-;-;-;-;-;-;-;-;-;-;1;-;1;3;4;10;15;20;17;16;34;-;121
"M08   Artrite juvenil";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3
"M10   Gota";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;4;2;-;1;-;10
"M13   Outr artrites";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;4;-;1;2;-;11
"M16   Coxartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;5;4;22;-;35
"M17   Gonartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;2;4;-;10
"M19   Outr artroses";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;1;3;5;12;-;25
"M24   Outr transt articulares especificos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M25   Outr transt articulares NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;1;9;-;13
"M30   Poliarterite nodosa e afeccoes correlatas";-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;4
"M31   Outr vasculopatias necrotizantes";-;-;-;-;-;-;-;1;2;1;2;4;1;4;5;2;2;2;8;7;16;-;57
"M32   Lupus eritematoso disseminado";-;-;-;-;1;-;2;6;12;11;18;18;19;16;17;14;13;10;11;7;10;-;185
"M33   Dermatopoliomiosite";-;-;-;-;-;-;-;-;-;2;1;-;1;-;3;3;2;1;1;2;-;-;16
"M34   Esclerose sistemica";-;-;-;-;-;-;-;1;-;1;3;2;2;3;7;4;5;9;9;6;3;-;55
"M35   Outr afeccoes sistemicas do tec conjuntivo";-;-;-;-;-;-;-;-;1;1;2;2;1;2;2;2;1;1;2;2;3;-;22
"M40   Cifose e lordose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"M43   Outr dorsopatias deformantes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;-;-;4
"M45   Espondilite ancilosante";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;-;-;4
"M46   Outr espondilopatias inflam";-;-;-;-;-;-;-;-;-;-;-;-;2;1;4;-;1;7;13;11;7;-;46
"M47   Espondilose";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;3;3;1;3;-;12
"M48   Outr espondilopatias";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;2;1;-;2;2;-;10
"M50   Transt dos discos cervicais";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;-;-;-;-;4
"M51   Outr transt de discos intervertebrais";-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;1;2;2;1;-;9
"M60   Miosite";-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;2;3;5;1;2;-;16
"M62   Outr transt musculares";-;-;-;-;-;-;-;1;-;4;2;6;1;6;3;10;14;15;23;31;142;-;258
"M72   Transt fibroblasticos";-;-;-;-;-;-;1;-;1;-;2;2;1;4;10;8;8;6;6;5;5;-;59
"M79   Outr transt dos tec moles NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M80   Osteoporose c/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;5;5;6;60;-;79
"M81   Osteoporose s/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;14;-;19
"M84   Transt da continuidade do osso";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;3;2;4;8;7;68;-;94
"M85   Outr transt da densidade e estrutura osseas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3
"M86   Osteomielite";-;-;-;-;-;-;-;-;1;-;1;3;5;6;11;13;13;21;18;18;61;-;171
"M87   Osteonecrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;4;-;6
"M88   Doenc de Paget do osso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M89   Outr transt osseos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
"M94   Outr transt das cartilagens";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"M95   Outr deform adquir sist osteomusc tec conj";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"M99   Lesoes biomecanicas NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"N00   Sindr nefritica aguda";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;4;1;-;-;8;-;14
"N02   Hematuria recidivante e persistente";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;2;-;1;2;-;8
"N03   Sindr nefritica cronica";-;-;-;-;-;-;-;1;2;-;6;9;10;10;8;23;39;49;52;46;161;-;416
"N04   Sindr nefrotica";-;-;1;-;-;-;1;-;-;2;1;-;1;-;1;-;1;3;-;1;2;-;14
"N05   Sindr nefritica NE";-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;1;2;1;1;-;4;-;13
"N07   Nefropatia hereditaria NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;-;4
"N10   Nefrite tubulo-intersticial aguda";-;-;-;-;-;-;-;-;-;-;-;4;2;3;2;2;10;13;6;14;58;-;114
"N11   Nefrite tubulo-intersticial cronica";-;-;-;-;1;-;-;-;-;-;1;2;4;4;3;6;5;10;15;14;55;-;120
"N12   Nefrite tubulo-intersticial NE aguda cronica";-;-;-;-;1;-;-;1;3;3;4;11;4;7;13;23;23;32;43;48;203;-;419
"N13   Uropatia obstrutiva e p/refluxo";-;-;1;-;-;-;-;-;2;1;1;-;1;1;2;-;1;1;2;9;10;-;32
"N14   Afec tubul tubulo-interst ind drog met pesad";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;1;-;4
