 Mortalidade - Brasil;;;;;;;;;;;;;;;;;;;;;;;
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det;;;;;;;;;;;;;;;;;;;;;;;
Unidade da Federação: São Paulo;;;;;;;;;;;;;;;;;;;;;;;
Período:2016;;;;;;;;;;;;;;;;;;;;;;;
Categoria CID-10;0 a 6 dias;7 a 27 dias;28 a 364 dias;Menor 1 ano (ign);1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 24 anos;25 a 29 anos;30 a 34 anos;35 a 39 anos;40 a 44 anos;45 a 49 anos;50 a 54 anos;55 a 59 anos;60 a 64 anos;65 a 69 anos;70 a 74 anos;75 a 79 anos;80 anos e mais;Idade ignorada;Total
I63   Infarto cerebral;-;-;-;-;1;-;1;3;8;1;8;21;30;64;96;148;220;278;329;398;1084;2;2692
I64   Acid vasc cerebr NE como hemorrag isquemico;-;-;-;-;-;2;1;6;5;4;18;39;70;134;202;330;531;691;832;1093;2889;2;6849
I67   Outr doenc cerebrovasculares;-;-;1;-;-;4;-;4;8;10;13;22;45;59;107;183;246;300;394;425;1029;1;2851
I69   Sequelas de doenc cerebrovasculares;-;-;-;-;1;-;1;3;2;3;8;20;24;30;78;133;242;411;526;651;1816;-;3949
I70   Aterosclerose;-;-;-;-;-;-;-;1;-;-;-;1;2;6;11;17;30;22;37;67;234;-;428
I71   Aneurisma e disseccao da aorta;-;-;-;-;-;-;-;3;10;11;16;35;46;97;144;236;327;436;417;457;729;1;2965
I72   Outr aneurismas;-;-;-;-;-;1;1;-;-;1;3;6;6;4;12;12;17;14;15;16;31;-;139
I73   Outr doenc vasculares perifericas;-;-;-;-;-;-;-;-;-;1;1;2;3;6;8;19;31;33;56;71;184;1;416
I74   Embolia e trombose arteriais;-;-;-;-;-;-;-;-;-;2;-;5;5;6;17;28;40;44;57;74;212;-;490
I77   Outr afeccoes das arterias e arteriolas;-;-;-;-;-;-;-;2;2;1;5;2;2;5;4;14;12;25;32;26;79;-;211
I78   Doenc dos capilares;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;-;5
I80   Flebite e tromboflebite;-;-;-;-;-;-;-;1;5;5;9;22;9;14;29;34;36;54;49;64;201;-;532
I81   Trombose da veia porta;-;-;-;-;-;-;-;-;-;1;1;1;-;-;7;2;7;1;1;-;4;-;25
I82   Outr embolia e trombose venosas;-;-;2;-;-;-;-;1;2;-;3;2;1;2;6;10;4;7;10;10;25;-;85
I83   Varizes dos membros infer;1;-;-;-;-;-;-;-;-;-;1;3;2;4;3;10;7;13;17;12;43;-;116
I84   Hemorroidas;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;-;5
I85   Varizes esofagianas;-;-;-;-;-;-;-;-;-;2;-;4;5;8;16;24;21;17;10;10;23;-;140
I86   Varizes de outr localiz;-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;-;2;-;2;-;3;-;11
I87   Outr transt das veias;-;-;-;-;-;-;-;-;-;-;-;-;1;1;4;2;4;5;9;9;25;-;60
I89   Outr transt nao-infecc vasos linf gangl linf;-;-;1;-;1;-;-;-;-;-;-;-;-;-;1;1;-;2;1;-;5;-;12
I95   Hipotensao;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;4;3;2;9;-;21
I99   Outr transt do aparelho circulatorio e os NE;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;2;3;2;9;24;-;44
J01   Sinusite aguda;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;2;-;5
J02   Faringite aguda;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;3
J03   Amigdalite aguda;-;-;-;-;1;-;-;2;-;-;-;-;1;1;-;1;-;-;1;2;-;-;9
J04   Laringite e traqueite agudas;-;-;1;-;2;1;-;1;-;-;-;-;-;-;-;-;-;1;1;-;3;-;10
J06   Infecc agudas vias aereas super loc mult NE;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;-;8;-;11
J09   Influenza A (H1N1);-;-;9;-;5;2;-;5;1;3;5;21;13;37;31;40;21;18;13;11;9;-;244
J10   Influenza dev outro virus influenza ident;-;-;5;-;5;3;-;-;1;-;9;12;12;16;16;24;19;12;7;3;11;-;155
J11   Influenza dev virus nao identificado;-;-;3;-;12;-;1;-;1;2;5;4;4;8;8;16;12;11;5;4;12;-;108
J12   Pneumonia viral NCOP;-;-;2;-;1;1;-;1;-;1;-;1;1;1;2;1;2;3;2;6;22;-;47
J13   Pneumonia dev Streptococcus pneumoniae;-;-;1;-;1;-;-;-;-;-;-;-;-;-;1;1;-;3;3;3;10;-;23
J15   Pneumonia bacter NCOP;-;-;9;-;12;2;1;4;7;5;13;18;33;45;77;80;102;170;159;249;1118;-;2104
J16   Pneumonia dev out microorg infecc espec NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;7;-;9
J18   Pneumonia p/microorg NE;-;20;134;-;99;21;23;58;71;122;185;284;369;607;762;1065;1343;1606;1901;2574;10851;60;22155
J20   Bronquite aguda;-;-;2;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
J21   Bronquiolite aguda;-;1;41;-;9;-;1;1;-;-;-;1;3;2;1;2;1;4;6;4;14;-;91
J22   Infecc agudas NE das vias aereas infer;-;-;-;-;-;1;-;-;-;-;-;1;1;-;1;1;-;1;1;3;4;-;14
J32   Sinusite cronica;-;-;-;-;-;-;-;-;-;1;-;-;2;-;3;2;1;1;1;-;-;-;11
J34   Outr transt do nariz e dos seios paranasais;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
J36   Abscesso periamigdaliano;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;1;-;2;1;-;-;-;8
J38   Doenc das cordas vocais e da laringe NCOP;-;-;1;-;-;-;-;-;-;-;-;-;1;1;1;-;1;1;1;2;1;-;10
J39   Outr doenc das vias aereas super;-;-;-;-;1;1;-;2;1;1;1;3;2;-;-;6;2;2;3;2;5;-;32
J40   Bronquite NE como aguda ou cronica;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;7;2;9;8;15;37;-;80
J41   Bronquite cronica simples e a mucopurulenta;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;3;2;6;-;13
J42   Bronquite cronica NE;-;-;1;-;1;-;-;1;1;-;3;1;2;3;3;5;2;6;9;6;36;-;80
J43   Enfisema;-;-;-;-;-;-;-;-;-;-;1;6;6;17;34;56;78;102;140;146;389;1;976
J44   Outr doenc pulmonares obstrutivas cronicas;-;-;1;-;1;-;4;2;3;4;12;17;35;91;261;488;846;1085;1320;1562;3550;1;9283
J45   Asma;-;-;-;-;2;1;2;4;9;4;11;13;15;13;19;23;27;30;34;30;128;-;365
J46   Estado de mal asmatico;-;-;1;-;3;-;1;2;2;3;4;3;2;3;2;6;1;3;6;5;12;-;59
J47   Bronquectasia;-;-;-;-;-;-;1;-;1;1;1;1;1;2;3;4;3;4;2;8;14;-;46
J60   Pneumoconiose dos mineiros de carvao;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;3;-;-;1;-;6
J61   Pneumoconiose dev amianto outr fibr minerais;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;2;1;-;7
J62   Pneumoconiose dev poeira que cont silica;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;4;2;2;4;6;-;20
J63   Pneumoconiose dev outr poeiras inorganicas;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2;2;-;7
J64   Pneumoconiose NE;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;1;4;6;5;5;8;-;32
J65   Pneumoconiose assoc c/tuberc;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2
J67   Pneumonite hipersensibilid dev poeiras org;-;-;-;-;-;-;-;-;-;-;-;3;-;2;1;4;1;2;2;2;3;-;20
J68   Afecc resp dev inal prod quim gas fumac vap;-;-;-;-;-;-;-;-;-;-;-;2;2;-;1;2;3;1;1;3;8;-;23
J69   Pneumonite dev solidos e liquidos;-;-;20;-;9;2;4;2;7;5;11;9;11;18;40;46;58;82;99;143;727;-;1293
J70   Afeccoes respirat dev outr agentes externos;-;-;-;-;2;-;-;-;-;2;-;-;-;1;2;2;2;2;2;-;9;-;24
J80   Sindr do desconforto respirat do adulto;-;-;4;-;2;1;-;1;2;5;4;3;2;9;10;8;10;5;5;4;17;-;92
J81   Edema pulmonar NE de outr form;3;2;8;-;2;3;4;29;46;38;37;55;61;59;57;83;73;61;84;58;162;6;931
J82   Eosinofilia pulmonar NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
J84   Outr doenc pulmonares intersticiais;-;-;4;-;1;-;2;1;3;7;6;8;11;13;33;46;63;104;98;139;269;-;808
J85   Abscesso do pulmao e do mediastino;-;-;1;-;-;-;1;-;3;2;3;5;3;8;6;16;15;11;13;7;17;1;112
J86   Piotorax;-;-;2;-;4;-;-;2;3;3;4;3;9;14;16;15;16;24;24;16;38;-;193
J90   Derrame pleural NCOP;-;-;2;-;2;1;-;-;1;3;1;3;5;4;13;15;16;13;22;32;82;-;215
J92   Placas pleurais;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
J93   Pneumotorax;-;-;4;-;-;-;-;-;1;2;3;2;1;3;4;6;1;4;3;7;17;1;59
J94   Outr afeccoes pleurais;-;-;2;-;-;-;-;1;-;-;-;-;1;-;3;4;3;2;3;4;7;1;31
J96   Insuf respirat NCOP;-;-;9;-;9;2;5;4;8;9;4;11;22;23;29;39;43;56;74;74;287;1;709
J98   Outr transt respirat;-;-;12;-;6;-;4;2;6;7;12;19;20;34;38;58;82;95;78;116;393;2;984
K12   Estomatite e lesoes correlatas;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;1;2;-;1;-;1;-;8
K20   Esofagite;-;-;-;-;-;-;1;-;-;-;1;-;-;4;1;2;3;-;2;-;4;-;18
K21   Doenc de refluxo gastroesofagico;-;-;3;-;1;2;-;1;-;-;1;-;-;-;-;2;2;3;-;2;19;-;36
K22   Outr doenc do esofago;-;-;-;-;-;1;-;-;-;-;2;3;1;2;6;8;13;12;13;10;40;-;111
K25   Ulcera gastrica;-;-;-;-;-;1;2;1;3;3;5;5;14;22;36;62;49;53;44;58;132;3;493
K26   Ulcera duodenal;-;-;-;-;-;-;1;-;2;-;2;7;12;14;18;28;20;27;26;42;68;2;269
K27   Ulcera peptica de localiz NE;-;-;-;-;-;-;-;-;-;-;-;2;2;5;9;9;15;15;23;19;45;-;144
K28   Ulcera gastrojejunal;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;8;-;11
K29   Gastrite e duodenite;-;-;-;-;1;-;-;1;-;-;2;2;2;5;4;7;7;12;11;16;50;-;120
K30   Dispepsia;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;1;-;1;1;-;6
K31   Outr doenc do estomago e do duodeno;-;-;1;-;-;-;-;-;1;1;2;2;1;3;2;6;3;6;6;5;21;-;60
K35   Apendicite aguda;-;-;-;-;4;3;-;2;3;3;8;4;5;3;18;15;15;20;18;11;20;1;153
K36   Outr form de apendicite;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;2
K37   Apendicite SOE;-;-;-;-;-;-;-;3;1;1;1;1;1;-;3;3;1;5;5;3;7;-;35
K38   Outr doenc do apendice;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2;-;1;-;1;4;-;10
K40   Hernia inguinal;-;-;2;-;-;-;-;-;-;2;1;1;1;-;2;7;13;18;16;27;74;-;164
K41   Hernia femoral;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;6;4;13;-;27
K42   Hernia umbilical;-;-;1;-;-;-;1;-;-;-;-;-;3;-;5;7;5;6;7;9;16;-;60
K43   Hernia ventral;-;-;-;-;-;-;-;1;-;-;1;-;1;2;2;7;4;11;9;8;17;-;63
K44   Hernia diafragmatica;-;-;1;-;-;-;-;-;-;-;-;1;-;-;2;1;3;4;3;5;27;-;47
K45   Outr hernias abdominais;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2;-;-;2;5;13;-;24
K46   Hernia abdominal NE;-;-;-;-;1;-;-;-;-;-;2;3;3;3;9;9;15;25;19;32;61;-;182
K50   Doenc de Crohn;-;-;1;-;-;1;1;-;1;4;5;6;4;2;9;8;3;4;4;7;1;-;61
K51   Colite ulcerativa;-;-;-;-;-;-;1;2;-;2;5;5;2;6;-;3;10;9;6;7;12;-;70
K52   Outr gastroenterites e colites nao-infecc;-;-;4;-;1;-;-;-;1;2;-;1;2;-;1;6;10;9;6;12;42;-;97
K55   Transt vasculares do intestino;-;-;1;-;2;1;2;-;3;5;10;15;29;40;60;77;94;127;138;173;409;2;1188
K56   Ileo paralitico e obstr intestinal s/hernia;-;-;7;-;4;2;3;3;7;6;8;9;11;12;26;29;62;81;101;145;424;-;940
K57   Doenc diverticular do intestino;-;-;1;-;-;-;-;-;1;-;1;3;3;11;16;26;48;55;70;98;265;-;598
K58   Sindr do colon irritavel;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2
K59   Outr transt funcionais do intestino;-;-;-;-;-;1;1;1;1;1;1;-;3;5;6;2;10;11;7;20;60;-;130
K60   Fissura e fistula das regioes anal e retal;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;1;2;1;2;-;10
K61   Abscesso das regioes anal e retal;-;-;-;-;-;-;-;-;-;1;1;-;1;2;6;1;3;1;1;3;3;-;23
K62   Outr doenc do reto e do anus;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;4;2;8;-;16
K63   Outr doenc do intestino;-;-;8;-;1;-;1;-;2;1;4;5;6;10;13;29;32;41;38;37;70;-;298
K65   Peritonite;-;-;4;-;2;-;3;4;5;7;6;10;19;20;48;48;44;72;55;65;114;-;526
K66   Outr transt do peritonio;-;-;2;-;-;-;-;-;-;-;3;2;3;1;1;-;1;5;2;8;19;-;47
K70   Doenc alcoolica do figado;-;-;-;-;-;-;-;-;4;23;65;136;183;330;427;410;325;240;135;86;63;1;2428
K71   Doenc hepatica toxica;-;-;-;-;-;-;-;-;-;1;-;-;2;3;1;2;5;6;1;1;5;-;27
K72   Insuf hepatica NCOP;-;-;11;-;2;-;1;3;5;7;13;9;27;40;78;69;85;88;75;74;110;3;700
K73   Hepatite cronica NCOP;-;-;-;-;-;-;-;-;-;2;-;-;1;4;3;6;11;6;3;4;7;-;47
K74   Fibrose e cirrose hepaticas;-;-;-;-;1;1;-;5;7;11;36;77;137;275;369;446;403;345;274;204;243;6;2840
K75   Outr doenc inflam do figado;-;-;-;-;1;-;2;1;5;3;6;7;6;9;11;23;15;9;20;17;20;-;155
K76   Outr doenc do figado;-;-;2;-;4;1;1;2;4;3;12;26;39;75;93;118;87;96;71;54;89;3;780
K80   Colelitiase;-;-;-;-;-;-;-;2;2;1;6;6;8;15;21;23;44;40;48;50;199;-;465
K81   Colecistite;-;-;1;-;-;-;-;-;3;2;4;4;7;7;11;30;33;52;46;72;193;-;465
K82   Outr doenc da vesicula biliar;-;-;-;-;-;-;-;-;-;-;-;1;1;4;5;8;6;15;10;8;21;-;79
K83   Outr doenc das vias biliares;-;-;2;-;-;-;1;-;2;2;4;4;10;11;22;28;38;44;42;40;129;-;379
K85   Pancreatite aguda;-;-;-;-;2;-;1;2;12;17;47;54;73;81;90;97;96;97;89;99;209;2;1068
K86   Outr doenc do pancreas;-;-;-;-;-;-;-;1;-;-;3;3;11;14;18;7;14;11;10;7;6;1;106
K90   Ma-absorcao intestinal;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;1;-;1;3;1;1;-;10
K92   Outr doenc do aparelho digestivo;-;-;2;-;1;-;1;1;1;2;5;16;22;38;48;74;95;93;116;137;523;2;1177
L00   Sindr pele escaldada estafilococ recem-nasc;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
L01   Impetigo;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
L02   Abscesso cutaneo furunculo e antraz;-;-;-;-;-;-;-;-;1;-;1;1;1;4;7;5;10;9;7;5;13;-;64
L03   Celulite;-;-;1;-;2;-;-;-;-;-;4;2;7;7;16;11;27;29;23;32;88;-;249
L04   Linfadenite aguda;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;2
L05   Cisto pilonidal;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
L08   Outr infecc localiz pele e tec subcutaneo;-;-;-;-;-;1;-;-;1;-;1;4;4;11;17;23;22;32;28;37;124;-;305
L10   Penfigo;-;-;-;-;-;-;-;-;-;-;-;2;3;-;1;1;1;2;4;1;9;-;24
L12   Penfigoide;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;3;6;-;11
L13   Outr afeccoes bolhosas;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;2
L27   Dermatite dev subst de uso interno;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;3;-;1;-;6
L40   Psoriase;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;2;1;2;-;1;-;9
L51   Eritema polimorfo;-;-;-;-;1;-;1;-;-;1;1;3;1;2;3;3;1;6;3;1;5;-;32
L88   Piodermite gangrenosa;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
L89   Ulcera de decubito;-;-;-;-;-;-;-;1;-;1;4;3;5;5;11;16;19;27;36;53;311;1;493
L93   Lupus eritematoso;-;-;-;-;-;-;-;1;1;-;1;2;2;4;1;2;3;-;-;-;-;-;17
L95   Vasculite limitada a pele NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
L97   Ulcera dos membros infer NCOP;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;2;2;9;8;5;39;-;68
L98   Outr afeccoes da pele e tec subcutaneo NCOP;-;-;-;-;-;-;-;1;-;1;-;1;2;-;3;6;6;8;8;8;46;-;90
M00   Artrite piogenica;-;-;1;-;1;2;2;1;1;-;1;-;-;3;6;1;8;4;8;6;15;-;60
M05   Artrite reumatoide soro-positiva;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;4;-;2;-;8
M06   Outr artrites reumatoides;-;-;-;-;-;-;-;-;1;1;2;1;2;5;4;16;15;13;19;22;21;-;122
M08   Artrite juvenil;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3
M10   Gota;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;4;1;1;1;1;-;11
M11   Outr artropatias p/deposicao de cristais;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
M13   Outr artrites;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;3;-;1;1;-;8
M15   Poliartrose;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;1;-;4
M16   Coxartrose;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;1;1;-;4;8;22;-;39
M17   Gonartrose;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;6;2;3;-;15
M19   Outr artroses;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;3;11;-;18
M24   Outr transt articulares especificos;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
M25   Outr transt articulares NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;3;1;15;-;24
M30   Poliarterite nodosa e afeccoes correlatas;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2;1;-;-;-;5
M31   Outr vasculopatias necrotizantes;-;-;-;-;-;-;-;-;3;2;-;1;1;4;2;3;5;11;10;11;12;-;65
M32   Lupus eritematoso disseminado;-;-;-;-;-;1;7;11;17;26;14;14;28;22;24;22;15;9;6;4;1;-;221
M33   Dermatopoliomiosite;-;-;-;-;-;1;1;-;-;2;1;1;1;2;3;3;1;2;-;2;1;-;21
M34   Esclerose sistemica;-;-;-;-;-;-;-;-;-;1;-;-;5;8;5;6;3;9;9;7;5;-;58
M35   Outr afeccoes sistemicas do tec conjuntivo;-;-;-;-;-;-;1;-;-;1;2;1;-;-;-;2;1;3;1;1;3;-;16
M42   Osteocondrose da coluna vertebral;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
M43   Outr dorsopatias deformantes;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
M45   Espondilite ancilosante;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;2;1;-;-;6
M46   Outr espondilopatias inflam;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;3;5;6;2;4;9;-;32
M47   Espondilose;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;1;1;5;-;12
M48   Outr espondilopatias;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;5;5;2;2;9;-;27
M50   Transt dos discos cervicais;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;2;2;2;-;9
M51   Outr transt de discos intervertebrais;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;2;1;1;2;1;3;-;14
M60   Miosite;-;-;-;-;-;-;-;1;-;-;1;-;1;1;-;1;-;2;-;3;1;-;11
M62   Outr transt musculares;-;-;1;-;1;-;-;-;-;1;-;5;1;3;7;14;11;12;16;32;105;-;209
M72   Transt fibroblasticos;-;-;-;-;-;-;-;-;2;1;-;1;3;3;8;4;6;5;2;7;3;-;45
M80   Osteoporose c/frat patologica;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;3;4;5;48;-;62
M81   Osteoporose s/frat patologica;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;16;-;20
M83   Osteomalacia do adulto;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
M84   Transt da continuidade do osso;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;5;8;5;54;-;77
M86   Osteomielite;-;-;-;-;-;-;-;-;1;1;3;-;3;6;14;14;11;27;17;20;52;-;169
M87   Osteonecrose;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;2;-;2;-;7
M88   Doenc de Paget do osso;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
M89   Outr transt osseos;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2;-;5;-;9
M91   Osteocondrose juvenil do quadril e da pelve;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
M93   Outr osteocondropatias;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
M94   Outr transt das cartilagens;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
N00   Sindr nefritica aguda;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;1;-;-;2;2;-;9
N01   Sindr nefritica rapidamente progressiva;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
N02   Hematuria recidivante e persistente;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;2
N03   Sindr nefritica cronica;-;-;-;-;-;1;-;2;-;4;2;2;3;6;7;12;14;20;21;11;80;-;185
N04   Sindr nefrotica;-;-;-;-;-;2;-;1;1;-;1;1;-;-;-;1;2;2;1;-;-;-;12
N05   Sindr nefritica NE;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;2;3;1;1;-;2;-;12
N07   Nefropatia hereditaria NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;3
N10   Nefrite tubulo-intersticial aguda;-;-;-;-;1;-;-;1;-;2;2;3;3;9;6;11;20;24;32;33;82;-;229
N11   Nefrite tubulo-intersticial cronica;-;-;-;-;-;-;-;-;1;1;-;1;-;6;7;1;11;10;7;9;34;-;88
N12   Nefrite tubulo-intersticial NE aguda cronica;-;-;-;-;-;-;-;-;4;4;2;8;15;13;15;20;25;49;48;61;186;-;450
N13   Uropatia obstrutiva e p/refluxo;-;-;-;-;-;-;-;-;-;-;1;-;1;1;4;4;8;7;11;3;9;-;49
N14   Afec tubul tubulo-interst ind drog met pesad;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;2;-;5
N15   Outr doenc renais tubulo-intersticiais;-;-;1;-;-;-;-;-;-;1;-;1;2;3;3;1;1;3;1;3;9;-;29
N17   Insuf renal aguda;-;-;14;-;2;-;1;1;3;5;9;15;12;27;34;44;52;121;99;127;372;1;939
N18   Insuf renal cronica;-;-;-;-;2;-;1;3;8;13;15;18;27;46;81;101;132;154;201;177;556;1;1536
N19   Insuf renal NE;-;-;2;-;1;2;-;1;-;1;5;4;13;10;18;31;35;71;68;88;288;-;638
N20   Calculose do rim e do ureter;-;-;-;-;-;-;-;2;2;3;2;1;6;9;11;12;13;17;14;10;21;-;123
N21   Calculose do trato urinario infer;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;3;-;7
N25   Transt result funcao renal tubular alterada;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
N26   Rim contraido NE;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;1;-;-;2;-;6
N28   Outr transt do rim e do ureter NCOP;-;-;-;-;1;2;-;1;-;2;2;5;5;6;7;11;20;12;20;15;30;-;139
N30   Cistite;-;-;-;-;-;-;-;-;1;-;-;-;1;3;6;6;5;5;10;12;84;-;133
N31   Disfuncoes neuromusculares da bexiga NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;1;2;4;1;5;8;-;24
N32   Outr transt da bexiga;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;3;2;1;3;4;14;-;29
N34   Uretrite e sindr uretral;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;1;-;5
N35   Estenose da uretra;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3;6;-;10
N36   Outr transt da uretra;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
N39   Outr transt do trato urinario;-;-;7;-;8;1;8;5;5;12;14;24;41;47;84;163;221;349;463;695;3285;1;5433
N40   Hiperplasia da prostata;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;8;7;11;13;30;102;-;173
N41   Doenc inflam da prostata;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;2;6;-;12
N42   Outr afeccoes da prostata;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;3;2;2;-;11
N45   Orquite e epididimite;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;-;2;-;6
N48   Outr transt do penis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;3
N49   Transt inflam orgaos genitais masc NCOP;-;-;-;-;-;-;-;-;1;1;4;1;3;4;9;11;9;2;5;14;13;-;77
N50   Outr transt dos orgaos genitais masc;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
