 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Período:2011
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"I26   Embolia pulmonar";1;-;3;-;1;-;2;12;24;36;37;47;89;91;122;149;149;193;233;256;712;10;2167
"I27   Outr form de doenc cardiaca pulmonar";-;-;4;-;5;3;1;2;2;3;3;7;15;12;18;19;28;21;26;46;114;-;329
"I28   Outr doenc dos vasos pulmonares";-;-;-;-;-;-;-;1;1;1;-;1;2;3;1;2;3;1;4;5;3;-;28
"I30   Pericardite aguda";-;1;1;-;-;-;1;-;1;1;1;2;2;4;-;4;6;5;4;5;4;-;42
"I31   Outr doenc do pericardio";-;1;1;-;-;-;-;2;4;2;5;4;11;10;16;9;8;10;14;9;17;-;123
"I33   Endocardite aguda e subaguda";-;1;7;-;2;-;1;4;2;6;7;12;9;15;18;26;36;23;19;22;33;1;244
"I34   Transt nao-reumaticos da valva mitral";-;-;-;-;-;-;2;1;1;1;2;5;9;14;8;19;24;30;35;36;62;-;249
"I35   Transt nao-reumaticos da valva aortica";-;-;-;-;1;-;3;-;2;8;8;9;12;13;12;31;51;56;77;89;223;-;595
"I36   Transt nao-reumaticos da valva tricuspide";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;1;-;5
"I37   Transt da valva pulmonar";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;-;5
"I38   Endocardite de valva NE";-;-;-;-;1;1;-;2;3;2;4;2;14;9;22;19;17;26;32;20;33;-;207
"I40   Miocardite aguda";-;-;2;-;5;2;1;1;-;1;1;2;2;-;1;-;2;1;1;-;4;-;26
"I42   Cardiomiopatias";4;1;24;-;15;2;9;11;32;31;72;115;153;212;271;325;357;365;422;483;1220;9;4133
"I44   Bloqueio atrioventricular e do ramo esquerdo";-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;3;10;19;22;28;88;-;173
"I45   Outr transt de conducao";-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;1;3;-;-;1;4;-;12
"I46   Parada cardiaca";-;-;-;-;-;-;-;2;1;-;-;1;2;8;9;6;11;11;18;17;47;-;133
"I47   Taquicardia paroxistica";-;-;2;-;-;-;1;1;2;-;-;1;2;2;5;6;4;4;9;12;24;-;75
"I48   Flutter e fibrilacao atrial";-;-;-;-;-;-;-;-;-;-;2;2;2;7;15;22;42;56;82;126;334;-;690
"I49   Outr arritmias cardiacas";-;-;-;-;1;2;2;5;5;8;8;5;14;25;40;58;88;95;153;184;544;-;1237
"I50   Insuf cardiaca";-;-;6;-;6;2;7;5;11;15;31;41;65;103;232;284;400;542;716;850;3005;5;6326
"I51   Complic cardiopatias doenc cardiacas mal def";-;-;15;-;1;3;2;10;12;8;8;21;24;34;49;60;87;70;89;95;279;6;873
"I60   Hemorragia subaracnoide";-;-;2;-;1;2;4;9;17;21;33;84;118;182;184;202;172;108;96;99;119;-;1453
"I61   Hemorragia intracerebral";-;-;6;-;2;3;6;14;22;37;61;127;215;290;385;428;391;339;375;335;685;7;3728
"I62   Outr hemorragias intracranianas nao-traum";-;-;3;-;1;1;-;1;1;2;4;6;13;13;16;17;14;23;28;39;92;-;274
"I63   Infarto cerebral";-;-;-;-;-;-;-;-;2;5;7;23;29;70;94;128;153;230;282;310;816;1;2150
"I64   Acid vasc cerebr NE como hemorrag isquemico";-;-;1;-;-;-;3;1;8;14;19;39;90;188;268;405;543;761;955;1228;2975;-;7498
"I67   Outr doenc cerebrovasculares";-;-;2;-;1;5;2;2;4;4;13;38;43;86;139;177;257;255;353;451;1031;2;2865
"I69   Sequelas de doenc cerebrovasculares";-;-;-;-;-;-;1;2;1;4;7;12;27;53;70;155;247;375;488;690;1746;1;3879
"I70   Aterosclerose";-;-;-;-;-;-;-;-;-;-;1;1;2;6;10;17;29;42;68;68;313;-;557
"I71   Aneurisma e disseccao da aorta";-;-;-;-;1;-;1;3;3;7;26;41;51;106;157;231;320;328;360;351;630;1;2617
"I72   Outr aneurismas";-;-;-;-;-;-;1;2;-;1;3;2;7;8;3;5;13;7;11;8;16;-;87
"I73   Outr doenc vasculares perifericas";-;-;-;-;-;-;-;-;1;3;-;1;4;10;13;18;17;41;44;61;168;-;381
"I74   Embolia e trombose arteriais";-;-;-;-;-;-;-;-;-;-;-;2;6;14;13;17;29;40;49;51;166;-;387
"I77   Outr afeccoes das arterias e arteriolas";-;-;-;-;-;1;-;-;-;1;2;3;4;6;11;10;23;29;29;37;71;-;227
"I78   Doenc dos capilares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;3;-;6
"I80   Flebite e tromboflebite";-;-;-;-;-;-;-;1;3;5;8;12;15;16;22;33;29;36;51;58;175;-;464
"I81   Trombose da veia porta";-;-;-;-;1;-;-;-;-;1;-;-;-;-;1;-;2;3;1;1;3;-;13
"I82   Outr embolia e trombose venosas";-;-;-;-;-;1;-;-;2;2;1;2;2;6;4;7;5;4;4;4;10;-;54
"I83   Varizes dos membros infer";-;-;-;-;-;-;-;-;-;-;3;3;-;4;5;5;7;9;8;19;53;-;116
"I84   Hemorroidas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;3
"I85   Varizes esofagianas";-;-;-;-;-;1;-;-;1;-;2;7;7;12;12;15;17;11;11;10;16;1;123
"I86   Varizes de outr localiz";-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;2;2;1;1;2;-;12
"I87   Outr transt das veias";-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;3;2;2;5;3;14;-;32
"I88   Linfadenite inespecifica";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"I89   Outr transt nao-infecc vasos linf gangl linf";-;-;-;-;-;-;-;-;-;1;1;2;3;2;3;1;1;5;3;1;5;-;28
"I95   Hipotensao";-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;3;-;3;4;-;13
"I99   Outr transt do aparelho circulatorio e os NE";-;-;-;-;-;-;-;-;-;-;1;1;-;1;2;2;4;5;2;5;15;-;38
"J01   Sinusite aguda";-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;4
"J02   Faringite aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;2
"J03   Amigdalite aguda";-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;1;-;2;1;-;-;7
"J04   Laringite e traqueite agudas";-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;5
"J05   Laringite obstrutiva aguda e epiglotite";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
"J06   Infecc agudas vias aereas super loc mult NE";-;-;1;-;1;1;-;1;-;-;-;1;-;1;-;1;1;2;2;2;6;-;20
"J09   Influenza A (H1N1)";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"J10   Influenza dev outro virus influenza ident";-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;-;-;1;-;4
"J11   Influenza dev virus nao identificado";-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;1;2;1;10;-;17
"J12   Pneumonia viral NCOP";-;1;3;-;1;-;-;-;-;2;-;-;-;-;-;-;1;-;1;3;10;-;22
"J13   Pneumonia dev Streptococcus pneumoniae";-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;1;1;-;2;3;-;9
"J15   Pneumonia bacter NCOP";-;1;16;-;7;-;3;3;4;9;3;22;18;34;47;52;56;78;126;185;677;-;1341
"J16   Pneumonia dev out microorg infecc espec NCOP";-;-;1;-;-;-;-;-;-;1;-;-;1;1;-;-;-;4;3;-;5;-;16
"J18   Pneumonia p/microorg NE";-;48;194;-;107;42;35;76;84;110;197;240;331;533;682;813;933;1086;1579;2179;8563;52;17884
"J20   Bronquite aguda";-;-;2;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"J21   Bronquiolite aguda";-;2;56;-;4;-;-;-;-;-;-;4;1;-;1;1;4;2;4;6;9;-;94
"J22   Infecc agudas NE das vias aereas infer";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;2;1;3;3;8;-;19
"J31   Rinite nasofaringite e faringite cronicas";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
"J32   Sinusite cronica";-;-;-;-;-;-;-;3;1;1;2;-;-;-;2;-;2;2;-;-;1;-;14
"J35   Doenc cronicas das amigdalas e das adenoides";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"J36   Abscesso periamigdaliano";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;3
"J38   Doenc das cordas vocais e da laringe NCOP";-;-;2;-;-;1;-;-;2;-;1;2;-;-;1;2;-;2;2;1;5;-;21
"J39   Outr doenc das vias aereas super";-;-;2;-;1;1;1;6;2;1;3;1;1;4;1;1;3;3;1;1;5;-;38
"J40   Bronquite NE como aguda ou cronica";-;-;-;-;-;-;-;-;-;1;2;1;4;3;3;5;6;9;7;8;42;-;91
"J41   Bronquite cronica simples e a mucopurulenta";-;-;-;-;-;-;-;-;-;1;2;-;1;1;1;-;3;7;1;6;14;-;37
"J42   Bronquite cronica NE";-;-;-;-;3;-;-;2;3;1;-;-;2;3;1;6;6;8;13;14;37;-;99
"J43   Enfisema";-;-;1;-;-;-;-;2;1;2;3;5;7;26;27;49;79;97;120;168;383;1;971
"J44   Outr doenc pulmonares obstrutivas cronicas";-;-;4;-;2;1;-;1;-;7;10;17;52;118;299;424;720;940;1251;1471;3219;1;8537
"J45   Asma";-;-;3;-;5;4;2;3;6;10;7;9;22;11;24;21;27;21;29;44;104;-;352
"J46   Estado de mal asmatico";-;-;2;-;2;-;2;-;2;2;1;6;5;6;5;8;8;7;8;8;18;-;90
"J47   Bronquectasia";-;-;-;-;1;-;-;-;1;1;2;2;5;5;2;2;4;10;7;11;26;-;79
"J60   Pneumoconiose dos mineiros de carvao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;2;1;-;6
"J61   Pneumoconiose dev amianto outr fibr minerais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2
"J62   Pneumoconiose dev poeira que cont silica";-;-;-;-;-;-;-;-;-;1;1;-;4;2;1;4;2;-;3;4;3;-;25
"J63   Pneumoconiose dev outr poeiras inorganicas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"J64   Pneumoconiose NE";-;-;-;-;-;-;-;1;-;1;1;-;2;-;-;1;1;1;4;6;16;-;34
"J65   Pneumoconiose assoc c/tuberc";-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;1;-;-;2;-;6
"J67   Pneumonite hipersensibilid dev poeiras org";-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;1;1;2;-;2;12;-;21
"J68   Afecc resp dev inal prod quim gas fumac vap";-;-;-;-;-;-;-;-;-;-;-;3;1;-;1;2;1;4;1;5;10;-;28
"J69   Pneumonite dev solidos e liquidos";-;-;34;-;9;4;-;4;4;7;14;10;18;22;24;28;37;50;77;95;486;2;925
"J70   Afeccoes respirat dev outr agentes externos";-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;1;1;3;5;-;13
"J80   Sindr do desconforto respirat do adulto";-;-;2;-;6;1;2;4;-;2;7;1;4;7;5;7;4;4;3;5;14;-;78
"J81   Edema pulmonar NE de outr form";1;2;5;-;3;-;6;21;29;26;22;35;50;57;59;67;70;64;55;61;127;8;768
"J82   Eosinofilia pulmonar NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;1;-;4
"J84   Outr doenc pulmonares intersticiais";1;-;7;-;3;-;3;4;1;5;5;7;17;21;31;47;60;76;91;127;247;-;753
"J85   Abscesso do pulmao e do mediastino";-;-;-;-;-;-;1;2;3;3;-;6;5;7;10;9;10;4;7;9;18;2;96
"J86   Piotorax";-;-;3;-;1;-;2;1;3;3;11;9;11;12;16;17;17;16;15;17;30;-;184
"J90   Derrame pleural NCOP";-;-;3;-;1;-;3;-;1;1;2;3;-;7;8;6;12;19;16;19;55;-;156
"J92   Placas pleurais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"J93   Pneumotorax";-;-;1;-;1;1;1;-;2;1;1;-;1;5;1;2;3;1;4;3;14;1;43
"J94   Outr afeccoes pleurais";-;-;-;-;1;-;-;1;-;1;1;-;3;1;1;1;2;4;3;1;3;-;23
"J95   Afeccoes respirat pos-proced NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"J96   Insuf respirat NCOP";-;-;14;-;11;6;1;9;6;14;11;2;23;26;46;40;45;53;75;98;328;5;813
"J98   Outr transt respirat";-;-;13;-;2;1;5;6;7;14;14;18;27;40;40;54;60;63;78;113;351;4;910
"K04   Doenc da polpa e dos tec periapicais";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"K12   Estomatite e lesoes correlatas";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;2;-;-;-;1;-;6
"K13   Outr doenc do labio e da mucosa oral";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;2
"K20   Esofagite";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;1;2;1;1;3;-;12
"K21   Doenc de refluxo gastroesofagico";-;-;8;-;1;2;-;-;1;1;-;-;-;1;-;-;1;-;-;3;4;-;22
"K22   Outr doenc do esofago";-;-;-;-;-;-;-;2;-;1;2;4;4;5;9;8;5;7;7;7;28;-;89
"K25   Ulcera gastrica";-;-;-;-;1;-;-;-;2;1;6;7;6;19;36;39;45;36;40;50;112;1;401
"K26   Ulcera duodenal";-;-;-;-;-;-;1;-;-;3;5;4;8;13;22;24;30;25;29;35;79;-;278
"K27   Ulcera peptica de localiz NE";-;-;-;-;-;-;1;-;1;-;-;4;2;6;9;7;7;24;22;19;55;-;157
"K28   Ulcera gastrojejunal";-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;2;1;1;-;2;-;10
"K29   Gastrite e duodenite";-;-;-;-;-;-;-;-;-;2;1;2;4;3;4;10;9;9;10;8;42;-;104
"K30   Dispepsia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;3;5;-;11
"K31   Outr doenc do estomago e do duodeno";-;-;1;-;1;-;1;1;-;1;1;1;2;4;6;9;7;7;10;8;20;-;80
"K35   Apendicite aguda";-;-;1;-;2;5;6;8;1;8;12;10;3;9;12;14;14;9;12;12;25;-;163
"K36   Outr form de apendicite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"K37   Apendicite SOE";-;-;-;-;2;2;-;-;-;1;-;2;1;3;5;3;2;-;1;5;7;-;34
"K38   Outr doenc do apendice";-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;2;-;2;-;1;-;8
"K40   Hernia inguinal";-;-;1;-;-;-;-;-;-;-;-;-;-;3;5;1;10;14;21;25;53;-;133
"K41   Hernia femoral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;7;-;9
"K42   Hernia umbilical";-;-;-;-;1;-;-;-;-;-;-;1;-;1;3;2;4;7;8;6;8;-;41
"K43   Hernia ventral";-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;6;6;6;15;10;17;-;64
"K44   Hernia diafragmatica";-;-;-;-;2;-;-;1;-;1;2;-;-;-;1;-;4;3;5;7;13;-;39
"K45   Outr hernias abdominais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;1;2;1;-;8
"K46   Hernia abdominal NE";-;-;1;-;-;-;-;1;-;1;1;2;4;3;5;8;15;19;18;31;50;-;159
"K50   Doenc de Crohn";-;-;-;-;-;-;-;1;1;2;-;1;6;7;5;7;5;3;2;1;7;-;48
"K51   Colite ulcerativa";-;-;-;-;-;-;-;-;-;1;-;2;3;-;2;7;4;6;4;6;12;-;47
"K52   Outr gastroenterites e colites nao-infecc";-;-;-;-;-;-;-;-;-;-;2;2;1;1;3;4;3;5;5;6;22;-;54
"K55   Transt vasculares do intestino";-;-;2;-;-;-;-;2;4;3;6;8;20;33;38;68;82;89;139;164;349;2;1009
"K56   Ileo paralitico e obstr intestinal s/hernia";-;-;15;-;-;-;5;2;5;3;9;2;6;17;20;38;51;55;89;122;347;-;786
"K57   Doenc diverticular do intestino";-;-;-;-;-;-;-;-;1;1;1;3;2;19;24;35;28;49;63;77;217;-;520
"K59   Outr transt funcionais do intestino";-;-;2;-;1;1;-;2;-;1;-;1;1;2;3;4;7;8;12;12;44;-;101
"K60   Fissura e fistula das regioes anal e retal";-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;2;-;-;1;-;2;-;8
"K61   Abscesso das regioes anal e retal";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;3;2;3;1;-;13
"K62   Outr doenc do reto e do anus";-;-;-;-;-;-;-;-;-;-;1;2;1;-;1;1;3;-;1;2;9;-;21
"K63   Outr doenc do intestino";-;-;5;-;2;1;-;1;-;5;3;4;12;7;19;17;21;33;29;37;52;-;248
"K65   Peritonite";-;-;1;-;2;2;-;4;5;6;10;11;14;27;33;32;51;50;46;50;81;-;425
"K66   Outr transt do peritonio";-;-;1;-;1;-;-;1;1;1;1;2;1;2;3;6;2;5;6;8;16;-;57
"K70   Doenc alcoolica do figado";-;-;-;-;-;-;-;-;3;18;72;167;290;395;456;403;302;223;107;66;50;3;2555
"K71   Doenc hepatica toxica";-;-;-;-;-;1;-;1;-;2;-;-;2;1;2;3;5;3;2;1;5;-;28
"K72   Insuf hepatica NCOP";-;-;3;-;3;1;3;2;7;13;23;17;52;80;66;83;74;69;68;54;88;1;707
"K73   Hepatite cronica NCOP";-;-;-;-;-;-;-;-;-;-;-;3;3;4;7;3;8;4;6;5;4;-;47
"K74   Fibrose e cirrose hepaticas";-;-;-;-;-;1;-;1;8;9;47;92;175;253;352;379;321;316;190;152;198;5;2499
"K75   Outr doenc inflam do figado";-;-;-;-;-;-;1;1;5;2;4;5;7;7;12;13;9;16;14;5;20;1;122
"K76   Outr doenc do figado";-;-;3;-;4;-;2;1;2;16;27;39;72;95;102;79;113;83;52;50;63;7;810
"K80   Colelitiase";-;-;-;-;-;-;-;-;2;1;3;7;11;19;15;21;37;37;60;71;152;-;436
"K81   Colecistite";-;-;-;-;1;-;-;-;1;-;3;8;8;8;19;24;29;45;38;51;164;-;399
"K82   Outr doenc da vesicula biliar";-;-;-;-;-;-;-;-;-;1;-;2;4;7;8;5;11;4;17;8;21;-;88
"K83   Outr doenc das vias biliares";-;-;2;-;-;-;-;-;2;-;3;5;7;15;17;17;20;24;35;45;91;-;283
"K85   Pancreatite aguda";-;-;-;-;-;1;-;6;14;27;51;76;83;82;111;103;84;85;107;96;179;4;1109
"K86   Outr doenc do pancreas";-;-;-;-;-;-;-;-;2;1;8;9;18;24;31;17;18;7;10;4;15;1;165
"K90   Ma-absorcao intestinal";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;-;-;6
"K91   Transt do aparelho digestivo pos-proced NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K92   Outr doenc do aparelho digestivo";-;-;2;-;3;-;1;5;2;8;7;12;27;40;60;56;73;84;106;162;382;1;1031
"L01   Impetigo";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"L02   Abscesso cutaneo furunculo e antraz";-;-;-;-;1;-;-;-;-;2;2;-;4;2;6;8;9;13;10;6;15;-;78
"L03   Celulite";-;-;-;-;-;2;-;-;-;-;1;5;2;11;12;16;21;23;18;21;52;-;184
"L04   Linfadenite aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2
"L08   Outr infecc localiz pele e tec subcutaneo";-;-;-;-;2;1;-;-;-;1;1;1;1;2;2;4;7;9;9;11;30;-;81
"L10   Penfigo";-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;1;-;5;3;3;6;-;21
"L11   Outr afeccoes acantoliticas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"L12   Penfigoide";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;6;-;7
"L13   Outr afeccoes bolhosas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;2
"L26   Dermatite esfoliativa";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"L27   Dermatite dev subst de uso interno";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;2;-;4
"L40   Psoriase";-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;-;-;1;-;-;-;5
"L51   Eritema polimorfo";-;-;1;-;-;1;-;-;-;-;-;-;-;3;1;-;-;2;1;1;4;-;14
"L53   Outr afeccoes eritematosas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"L88   Piodermite gangrenosa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;4
"L89   Ulcera de decubito";-;-;-;-;-;-;-;-;1;-;4;1;2;9;6;8;4;29;36;56;243;-;399
"L93   Lupus eritematoso";-;-;-;-;-;-;1;1;-;-;-;3;3;-;-;1;1;1;-;-;-;-;11
"L95   Vasculite limitada a pele NCOP";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;1;-;-;-;4
"L97   Ulcera dos membros infer NCOP";-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;2;4;3;6;5;19;-;42
"L98   Outr afeccoes da pele e tec subcutaneo NCOP";-;-;-;-;-;1;-;-;1;-;-;-;1;-;1;3;2;3;3;7;10;-;32
"M00   Artrite piogenica";-;-;-;-;1;-;1;-;2;2;1;1;-;5;3;5;3;4;3;5;8;-;44
"M05   Artrite reumatoide soro-positiva";-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;3;-;6
"M06   Outr artrites reumatoides";-;-;-;-;-;-;-;-;-;1;-;2;5;2;4;10;17;14;13;10;28;-;106
"M10   Gota";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;2;-;1;-;1;-;8
"M12   Outr artropatias espec";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;2
"M13   Outr artrites";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;1;1;1;-;6
"M15   Poliartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M16   Coxartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;3;2;4;-;13
"M17   Gonartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;6;-;9
"M19   Outr artroses";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;3;1;3;2;10;-;21
"M21   Outr deform adquir dos membros";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"M25   Outr transt articulares NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;6;4;17;-;30
"M30   Poliarterite nodosa e afeccoes correlatas";-;-;-;-;2;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;2;-;6
"M31   Outr vasculopatias necrotizantes";-;-;-;-;-;-;1;1;-;3;3;2;6;2;4;7;5;6;10;9;23;-;82
"M32   Lupus eritematoso disseminado";-;-;-;-;-;1;5;12;8;18;18;18;18;11;23;18;16;8;6;4;5;-;189
"M33   Dermatopoliomiosite";-;-;-;-;-;1;-;-;-;-;-;1;4;4;-;1;1;1;1;1;2;-;17
"M34   Esclerose sistemica";-;-;-;-;-;-;-;-;2;2;1;1;3;2;7;6;9;2;3;3;7;-;48
"M35   Outr afeccoes sistemicas do tec conjuntivo";-;-;-;-;-;-;-;-;3;2;1;2;1;3;4;4;3;2;2;3;1;-;31
"M43   Outr dorsopatias deformantes";-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;4
"M45   Espondilite ancilosante";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2;-;4
"M46   Outr espondilopatias inflam";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;4;6;-;5;2;2;-;22
"M47   Espondilose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;1;1;2;-;8
"M48   Outr espondilopatias";-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;1;3;3;3;3;-;16
"M50   Transt dos discos cervicais";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;3
"M51   Outr transt de discos intervertebrais";-;-;-;-;-;-;-;-;-;-;1;-;2;2;1;4;-;1;2;1;1;-;15
"M60   Miosite";-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;2;3;1;3;1;4;-;20
"M62   Outr transt musculares";1;-;-;-;-;-;1;-;1;1;3;4;5;2;2;2;7;12;12;9;77;-;139
"M72   Transt fibroblasticos";-;-;-;-;-;-;-;1;-;-;-;-;2;3;1;2;2;1;1;-;1;-;14
"M79   Outr transt dos tec moles NCOP";-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"M80   Osteoporose c/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;3;3;6;29;-;45
"M81   Osteoporose s/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;3;22;-;28
"M84   Transt da continuidade do osso";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;1;4;4;4;34;-;51
"M85   Outr transt da densidade e estrutura osseas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"M86   Osteomielite";-;-;-;-;-;-;-;-;-;2;1;4;1;5;3;7;15;8;18;11;53;-;128
"M87   Osteonecrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;2;1;-;6
"M88   Doenc de Paget do osso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M89   Outr transt osseos";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;4;-;8
"M91   Osteocondrose juvenil do quadril e da pelve";-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;-;3
"M92   Outr osteocondroses juvenis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M95   Outr deform adquir sist osteomusc tec conj";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"N00   Sindr nefritica aguda";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;1;-;4
"N02   Hematuria recidivante e persistente";-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;2;-;4
